Грозовой перевал,Бронте Э.,"Любителям ""страшилок"" просьба обратить внимание: готический роман, неоднократно упоминающийся в вампирской саге ""Сумерки"", и одновременно самая романтическая книга всех времен - ""Грозовой перевал"" Эмили Бронте. Трагедия разворачивается на фоне мрачных вересковых пустошей в ""дьявольской книге, немыслимом чудовище, объединившем все самые сильные женские наклонности..."".",3 400 тг,5,Эксмо,2017 г.,9785040890378,448,Твердый,200 мм x 130 мм,25 мм,410 г.,http://www.bookcity.kz/content/images/thumbs/5114430_1447549.jpeg
Грозовой перевал,Бронте Э.,"В суждениях современников и потомков Эмили Бронте не раз звучала мысль о том, что она в гораздо большей степени поэт, чем романист, а между тем в историю литературы писательница вошла прежде всего как автор знаменитого романа ""Грозовой перевал"". Его называли ""романтичнейшим романом"", ""дьявольской книгой, объединившей все самые сильные женские наклонности"", одним из самых лучших романов ""по силе и проникновенности стиля"". Чтение романа никого не оставляет равнодушным. Эта полная любви и ненависти история роковой страсти Хитклифа, приемного сына владельца поместья ""Грозовой перевал"", к дочери хозяина Кэтрин снова и снова находит своего читателя. Как и прежде, она влечет к себе, завораживая своей красотой и поражая глубиной проникновения автора в тайны человеческой души. В конце книги приведены выдержки о романе из эссе Данте Габриэль Россетти ""Эта дьявольская книга"", Уолтер Пейтер ""Романтичнейший роман"", Вирджиния Вулф ""Джейн Эйр"" и ""Грозовой перевал"".",1 200 тг,5,Азбука-Аттикус,2019 г.,978538901323012,384,Мягкий,16 мм,195 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/2795988_1358665.jpeg
Давайте все убьем Констанцию,Брэдбери Р.,"Знаменитая киноактриса Констанция Раттиган получает пренеприятную посылку: записную книжку с телефонами давно умерших. Есть, чему пугаться, ведь имена немногих оставшихся в живых помечены жирным крестом, в том числе и фамилия самой Констанции. Чтобы спасти ее и раскрыть загадку последовавшей за этим цепочки смертей, потрясших Голливуд воспоминаний и Голливуд современности, героям нового романа Брэдбери (уже знакомым читателю по произведению ""Смерть - дело одинокое"") придется Констанцию убить. Причем всем вместе.",2 000 тг,4,Эксмо,2014 г.,9785699708284,288,Мягкий,21 мм,207 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5056605_1393057.jpeg
Даже для Зигги слишком дико,Симмонс С.,"Рок-кумиры - каковы они есть и какими хотят себя видеть. Мир великого рок-н-ролла - в реальности и иллюзиях. Бред, причудливо переплетающийся с реальностью. Вымышленные персонажи, в которых без труда узнаются вполне реальные люди.  Скандальная книга, над которой стонали от хохота или рычали от бешенства музыканты по обе стороны Атлантики! Все это рок-н-ролл!",500 тг,0,АСТ,2007 г.,9785170371167,256,Твердый,205 мм x 135 мм,17 мм,271 г.,http://www.bookcity.kz/content/images/thumbs/5029060_1353100.jpeg
Далеко за полночь,Брэдбери Р.,"Полночь - это дверь, ведущая в волшебную даль. За ней могут скрываться история первой любви и украденный попугай Хемингуэя, самозародившееся знойным летом зло в людском обличье и заводной Бернард Шоу, воскресенье в Дублине и отпуск в Мексике у подножья грозного вулкана. Все это - в авторском сборнике зрелого Брэдбери, на полпути от ""Золотых яблок Солнца"" к ""Вождению вслепую"".",1 600 тг,0,Эксмо,2017 г.,9785699949533,416,Мягкий,18 мм,180 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5103969_1440404.jpeg
Дама с камелиями,Дюма А.,"Александр Дюма, сын автора ""Графа Монте-Кристо"", ""Трех мушкетеров"", ""Королевы Марго"", доказал, что способен потягаться с великим отцом. В двадцать четыре года он написал роман ""Дама с камелиями"" (1848), о котором заговорил весь Париж. В основу сюжета легла реальная история роковой красавицы, куртизанки Мари Дюплесси, которая совсем молодой умерла от туберкулеза. Роман был переделан в пьесу, имевшую шумный успех, историю трагической любви Маргариты Готье и Армана Дюваля, вечной женственности и вечной жертвы, подхватил Джузеппе Верди и написал оперу ""Травиата"". Но в отличие от камелий сюжет не увял: появилось три балета, два десятка фильмов, комиксы, театральные постановки - словом, сюжету было суждено бессмертие. В XIX веке роль Маргариты Готье играли Элеонора Дузе, а в ХХ-м - Сара Бернар, Грета Гарбо, Алла Назимова, Сара Монтьель, Норма Толмедж, Франческа Нери и Изабель Юппер. Роман Александра Дюма ""Дама с камелиями"" публикуется в новом переводе Марианны Таймановой.",1 200 тг,4,Азбука-Аттикус,2017 г.,978538912669501,288,Мягкий,20 мм,145 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5113120_1446429.jpeg
Дама с собачкой,Чехов А.П.,"Литературное наследие русского писателя и драматурга Антона Павловича Чехова - он же Антоша, он же Человек без селезенки, он же Брат моего брата, он же Антоша Чехонте - составляет более 30 томов. А.П.Чехов за всю свою творческую жизнь не написал ни одного романа, он - признанный мастер ""короткой прозы"", но каждый его рассказ - это вся человеческая жизнь в ее трагикомической полноте. Стиль А.П.Чехова - отточенный и филигранный, язык прост и лаконичен. Л.Н.Толстой, хваля рассказы Чехова, говорил, что у него каждая деталь ""либо нужна, либо прекрасна"".",3 400 тг,4,Эксмо,2015 г.,9785699843923,656,Твердый,200 мм x 130 мм,35 мм,585 г.,http://www.bookcity.kz/content/images/thumbs/5079340_1418533.jpeg
Дама с собачкой,Чехов А.П.,"Антон Чехов - великий русский писатель мирового масштаба. Жизнь чеховских героев, существующих в потоке ""серых буден"", озаряется светом настоящей любви. Не в силах противостоять сложившимся представлениям о подлинности чувств, добропорядочности, они страдают со всей искренностью любящего сердца. Но остаются счастливыми лишь благодаря своей способности любить. В книгу вошли знаменитые, неоднократно экранизированные произведения писателя о любви - ""Дама с собачкой"", ""Анна на шее"", ""Драма на охоте"", ""Попрыгунья"", ""О любви"", вошедшие в золотой фонд мировой классики.",1 100 тг,2,Эксмо,2015 г.,9785699648078,352,Мягкий,180 мм x 115 мм,20 мм,501 г.,http://www.bookcity.kz/content/images/thumbs/5118858_1451734.jpeg
Дама с собачкой. Повести и рассказы,Чехов А.П.,"Литературное наследие русского писателя и драматурга Антона Павловича Чехова - он же Антоша, он же Человек без селезенки, он же Брат моего брата, он же Антоша Чехонте - составляет более 30 томов. А.П. Чехов за всю свою творческую жизнь не написал ни одного романа, он - признанный мастер ""короткой прозы"", но каждый его рассказ - это вся человеческая жизнь в ее трагикомической полноте. Стиль А.П. Чехова - отточенный и филигранный, язык прост и лаконичен. Л.Н. Толстой, хваля рассказы Чехова, говорил, что у него каждая деталь ""либо нужна, либо прекрасна"".",4 100 тг,5,Эксмо,2015 г.,9785699418107,656,Твердый,207 мм x 133 мм,32 мм,542 г.,http://www.bookcity.kz/content/images/thumbs/4809321_1368022.jpeg
Дао дэ цзин,Неизвестно,"Предлагаем вниманию читателей всемирно известный памятник китайской литературы, созданный в IV-III вв. до н.э. ученым-отшельником Лао-цзы, которого Л.Н.Толстой считал одним из величайших мудрецов. Написанная более двух тысяч лет назад КНИГА О ПУТИ К СЛАВЕ- так можно перевести древнее название ДАО ДЭ ЦЗИН (Книга о Дао и Дэ) - и сегодня является одним из самых известных священных текстов. Ее автор Ли Эр, получивший прозвище Лао-цзы, что значит ""мудрый старец"", - фигура весьма загадочная.",1 000 тг,3,Азбука-Аттикус,2014 г.,978538907956403,144,Мягкий,11 мм,75 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5075991_1415250.jpeg
Двадцать дней без войны,Симонов К.,"ДВАДЦАТЬ ДНЕЙ БЕЗ ВОЙНЫ - повесть из цикла, объединенного общим названием ""Из записок Лопатина"". Это повесть без выстрелов - они слышны в ней только на первых и последних страницах. Ее главный герой - военный корреспондент ""Красной звезды"" Лопатин - едет в декабре сорок второго года кружной дорогой через Ташкент...",1 500 тг,1,Азбука-Аттикус,2014 г.,978538907713302,480,Мягкий,21 мм,230 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5075635_1414902.jpeg
"Двадцать лет спустя. Продолжение романа ""Три мушкетера""",Дюма А.,"Блистательный роман Александра Дюма ""Двадцать лет спустя"" о чести и гордости, об отваге и любви, о верных клинках и верных сердцах написан вслед за романом ""Три мушкетера"" и является его прямым продолжением. В нем столько же остроумия, занимательности и неожиданных поворотов, как и в первой книге. Приключения отважных мушкетеров — д'Артаньяна, Атоса, Портоса и Арамиса — продолжаются среди грозных исторических событий, разбросавших преданных друзей по разные стороны баррикад.",2 100 тг,0,Азбука-Аттикус,2018 г.,9785389143937,Мягкий,25 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5133562_1465574.jpeg
Двадцать первое. Ночь. Понедельник…,Ахматова А.А.,"""Двадцать первое. Ночь. Понедельник..."" - первая книга серии из пяти книг под названием ""Настоящая Ахматова"". В книгу вошли стихотворения 1909-1922 годов Анны Ахматовой, тогда еще начинавшей свое восхождение на русский поэтический Олимп.",1 400 тг,0,Азбука-Аттикус,2012 г.,978538904974104,320,Мягкий,13 мм,155 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5078357_1417620.jpeg
Двадцать шесть московских дур и дураков,Прыжов И.Г.,"Русский этнограф, фольклорист, историк, публицист Иван Гаврилович Прыжов написал более 50 работ, которые отличаются фундаментальной проработкой источников, богатством фактического материала и сочувствием к народу. Активное участие И.Прыжова в революционном кружке С.Нечаева привело к аресту писателя, его ""публичной казни"" и ссылке в Сибирь на каторгу.",900 тг,0,Эксмо,2008 г.,9785699262977,544,Твердый,200 мм x 130 мм,30 мм,450 г.,http://www.bookcity.kz/content/images/thumbs/5033132_1354668.jpeg
"Двенадцатая ночь, или Что угодно",Шекспир У.,"Перу великого английского драматурга Уильяма Шекспира принадлежит более десяти комедий. ""Укрощение строптивой"", ""Сон в летнюю ночь"", ""Много шума из ничего"", ""Венецианский купец"" - лишь часть из них. Сюжеты шекспировских комедий различны, но есть в них нечто общее - безудержное веселье, перемежающееся иногда и грустью, и незаурядные герои, которых роднит воля, острый ум, стремление к независимости и сокрушающее жизнелюбие.",900 тг,0,Азбука-Аттикус,2011 г.,978538903202601,192,Мягкий,13 мм,99 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5068120_1407839.jpeg
Двенадцать,Драйзер Т.,"«Двенадцать» (1919) – второй после «“Освобождения” и другие рассказов» сборник малой прозы знаменитого американского романиста Теодора Драйзера. Эта книга представляет собой галерею беллетризованных портретов людей – современников автора, с которыми ему довелось встречаться в различных жизненных ситуациях и обстоятельствах. Среди героев книги, выведенных как под своими реальными, так и под вымышленными именами, – семейный врач Драйзеров и родной брат писателя, популярный музыкант. умершие друзья-художники и молодой коллега-литератор. некогда знаменитый финансист и бывший мэр провинциального городка. властный и темпераментный бригадир строителей с железной дороги и харизматичный владелец частного санатория… Проникнутые мемориально-элегической интонацией, эти документальные рассказы развивают сквозные мотивы творчества Драйзера – столкновение дерзновенных надежд и прекрасных мечтаний со слепым и безжалостным случаем, смирение с жизненным сценарием, предначертанным судьбой, природой и общественными установлениями, одиночество человека в пустынной сельской глуши и посреди людского муравейника большого города, трагедия незаурядного таланта, не успевшего по-настоящему раскрыться… Большинство произведений, представленных в сборнике, публикуется в новых переводах.",1 400 тг,0,Азбука-Аттикус,2018 г.,9785389149892,Мягкий,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5133563_1465575.jpeg
Двенадцать стульев,"Ильф И.А., Петров Е.П.","В книгу включены знаменитые романы ""Двенадцать стульев"" и ""Золотой теленок"", главный герой которых ""великий комбинатор"" Остап Бендер совершает свои увлекательные путешествия, идет на авантюры в поисках лучшей жизни и богатства. Искрометные, полные сатиры и юмора романы полюбились читателю сразу после их появления, а многие цитаты превратились в афоризмы.",3 400 тг,4,Эксмо,2015 г.,9785699832194,720,Твердый,200 мм x 130 мм,33 мм,460 г.,http://www.bookcity.kz/content/images/thumbs/5077843_1417105.jpeg
Двенадцать стульев,"Ильф И.А., Петров Е.П.","Роман Ильфа и Петрова ""Двенадцать стульев"" был напечатан впервые в 1927 году и с тех пор стал одной из самых популярных и читаемых книг на советском и постсоветском пространстве. Растасканный на пословицы и поговорки, многократно экранизированный, он остается остроактуальным и, может быть, даже еще более злободневным в наше время, хотя следует признать, что Великий Комбинатор, сын турецко-подданного, выглядит сущим ребенком рядом с современными малосимпатичными своими последователями.",1 200 тг,4,Азбука-Аттикус,2015 г.,978538907218305,384,Мягкий,189 мм x 105 мм,15 мм,184 г.,http://www.bookcity.kz/content/images/thumbs/5024561_1346200.jpeg
Двойная страховка,Кейн Д.,"Первый же роман Джеймса Кейна ""Почтальон всегда звонит дважды"" принес автору широкую известность. Через год почитатели американского писателя зачитывались ""Двойной страховкой"", второй книгой Кейна, вновь занявшей прочное место в списке бестселлеров. После выхода в свет романа ""Двойная страховка"" Росс Мак-Дональд, классик детективного жанра, заметил: ""Кейн покрыл себя неувядаемой славой, создав один за другим два чисто американских шедевра"". Этот роман мы и предлагаем читателям в настоящем издании.",500 тг,5,Азбука-Аттикус,2005 г.,9785352006054,224,Мягкий,10 мм,115 г.,"

                                                Двойная страховка, Младенец в холодильнике, Труп на рельсах, Девушка под дождем, Побег",http://www.bookcity.kz/content/images/thumbs/5047126_1369309.jpeg
Двойник. Господин Прохарчин,Достоевский Ф.М.,"Повесть ""Двойник"" и рассказ ""Господин Прохарчин"" написаны Достоевским, по определению И.Анненского, ""до катастрофы"", т. е. до ареста по делу ""петрашевцев"" и гражданской казни на Семеновском плацу в Петербурге (1849). В повести ""Двойник"" (1846) Достоевским дан глубокий психологический анализ расколотого сознания, анализ, предвещающий грядущие великие романы писателя. Повесть ""Двойник"" во многом связана с художественным миром и поэтикой гоголевских петербургских повестей. Можно сказать, что фантастический и непостижимый Петербург романов Достоевского берет начало в этой повести. Не случайно ведь повесть имеет подзаголовок ""Петербургская поэма"". ""Господин Прохарчин"" (1846) - это история человека, который ""умер от страха"" (И.Анненский). Основной мотив рассказа - ""непосильная для наивной души борьба со страхом жизни"" (И.Анненский). Можно сказать, что уже в этих ранних произведениях страдания человека доведены Достоевским до прямо-таки фантастического разнообразия. В...",1 000 тг,2,Азбука-Аттикус,2012 г.,978538903201901,256,Мягкий,19 мм,130 г.,"

                                                Двойник, Господин Прохарчин, Достоевский до катастрофы",http://www.bookcity.kz/content/images/thumbs/5042908_1365629.jpeg
Дворянское гнездо,Тургенев И.С.,"В издании публикуется роман И. С. Тургенева ""Дворянское гнездо"". В нем с трагической остротой поставлен вопрос о праве человека на личное счастье. ""Дворянское гнездо"" - это история несостоявшейся любви героя, сильного духом, много пережившего, последнего представителя старинного дворянского рода, его разбитых надежд и благородного смирения с судьбой.",500 тг,5,Азбука-Аттикус,2007 г.,9785911816025,256,Мягкий,14 мм,117 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5065605_1405671.jpeg
Девяности третий год,Гюго В.,"Невозможно почувствовать литературу Франции, ""минуя"" Виктора Гюго - знаменитого французского писателя (романиста, поэта, драматурга), главу и теоретика французского романтизма, ""величайшего мастера французского слова, гениального создателя образов и картин из слов"" (В.Брюсов). В настоящем издании представлен роман Гюго ""Девяносто третий год"", исторические персонажи которого - революционные вожди и герои Дантон, Робеспьер, Марат... Милосердие и террор, честь и предательство, слепая вера, вызов смерти, кровавые столкновения, раскаяние, гибель и торжество - таков мятежный мир ""Девяносто третьего года"", блистательного романа о Великой французской революции.",1 300 тг,2,Азбука-Аттикус,2015 г.,978538905956603,448,Мягкий,19 мм,218 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5064010_1404300.jpeg
Декамерон,Боккаччо Д.,"""Декамерон"" Дж.Боккаччо - одна из жемчужин литературы эпохи Возрождения, собрание удивительно ярких, сочных новелл, воспевающих жизнь во всех ее чувственных проявлениях. Во время чумы 1348 года десять молодых людей затворяются на загородной вилле, рассказывая друг другу различные истории.",1 700 тг,5,Азбука-Аттикус,2014 г.,9785389012103,800,Мягкий,30 мм,401 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5042439_1365233.jpeg
Декамерон,Боккаччо Д.,"""Декамерон"" - собрание ста новелл итальянского писателя Джованни Боккаччо - одна из самых ярких книг эпохи Возрождения. Во время эпидемии чумы в 1348 г. компания молодых людей и прекрасных дам находит убежище на загородной вилле и, чтобы прогнать страх смерти, в течение десяти дней рассказывают друг другу занимательные истории - забавные и фривольные, трагические и трогательные. Новая красочная экранизация ""Декамерона"" - в 2015 году!",3 600 тг,5,Эксмо,2016 г.,9785699938346,648,Твердый,200 мм x 130 мм,36 мм,600 г.,http://www.bookcity.kz/content/images/thumbs/5097544_1435534.jpeg
Декамерон. Избранные новеллы,Боккаччо Д.,"""Декамерон"" - собрание ста новелл итальянского писателя Джованни Боккаччо - одна из самых ярких книг эпохи Возрождения. Во время эпидемии чумы в 1348 г. компания молодых людей и дам находит убежище на загородной вилле и, чтобы скоротать время, в течение десяти дней по очереди рассказывают друг другу занимательные истории.",1 200 тг,5,Эксмо,2012 г.,9785699582907,288,Мягкий,18 мм,150 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5014387_1335357.jpeg
Деловые люди,О. Генри,"Банковский служащий Уильям Сидни Портер провел три года в тюрьме за растрату банковских средств, где, вдохновившись историями сокамерников, и написал свой первый рассказ под псевдонимом О.Генри, вскоре принесший ему славу. Каждая новелла неисправимого романтика и самого блестящего рассказчика Америки - это блестящий юмор, колоритные диалоги, непредсказуемая развязка и многообразие героев. В книге - лучшие рассказы О.Генри.",3 500 тг,5,Эксмо,2016 г.,9785699876686,640,Твердый,200 мм x 130 мм,32 мм,495 г.,http://www.bookcity.kz/content/images/thumbs/5085879_1424680.jpeg
Державный плотник,Мордовцев Д.Л.,"Даниил Лукич Мордовцев - русский и украинский писатель, историк и публицист. Его сугубо исторические исследования имели у современников успех, сравнимый только с ""Историей государства Российского"" Н.М.Карамзина. Но история нам понятна тогда, когда мы можем понять чувства минувшего. Художественная проза Даниила Мордовцева исследует чувства и настроения ушедших эпох, она написана живым и образным языком, она экспрессивна и эмоциональна.  В книгу вошли роман Д.Мордовцева о Петре 1 ""Державный плотник"", а также наиболее известные исторические повести писателя.",900 тг,0,Эксмо,2006 г.,9785699146758,544,Твердый,200 мм x 130 мм,32 мм,446 г.,http://www.bookcity.kz/content/images/thumbs/5030338_1352208.jpeg
Дермафория,Клевенджер К.,Он очнулся в тюрьме - и полностью утратил память.  Кто он? Как сюда попал? Что сделал?  И теперь он тщетно пытается вспомнить...  Но поиски утраченной памяти уводят его слишком далеко.  За грань реальности...  Или в другую реальность - где кошмары и явь неразличимы...,500 тг,0,АСТ,2007 г.,9785170458431,224,Твердый,208 мм x 134 мм,18 мм,229 г.,http://www.bookcity.kz/content/images/thumbs/5019574_1340766.jpeg
"Десять дней, которые потрясли мир",Рид Д.,"Джон Рид — американский журналист, социалист. Прибыв в Петроград в августе 1917 года, он оказался в самом эпицентре революционных катаклизмов. Книга «Десять дней, которые потрясли мир» — это, безусловно, определенный взгляд на происходившие в России события — взгляд человека, романтично и искренно увлеченного идеями коммунизма. И в то же время это бесценный исторический документ и памятник ушедшей эпохи — ряд ярких сцен, выхваченных из жизни и позволяющих ощутить атмосферу тех дней. Вскоре после написания книги Джон Рид умер от тифа и с почестями был похоронен у Кремлевской стены — как один из героев новой России. В 1922 году его книга была издана с предисловием В. И. Ленина, где вождь мирового пролетариата писал: «Прочитав с громаднейшим интересом и неослабевающим вниманием книгу Джона Рида „Десять дней, которые потрясли весь мир“, я от всей души рекомендую это сочинение рабочим всех стран».",1 100 тг,0,Азбука-Аттикус,2018 г.,978538914244201,352,Мягкий,16 мм,170 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5117074_1449991.jpeg
Десять негритят,Агата Кристи,"Десять никак не связанных между собой людей в особняке на уединенном острове... Кто вызвал их сюда таинственным приглашением? Зачем кто-то убивает их, одного за другим, самыми невероятными способами? Почему все происходящее так тесно переплетено с веселым детским стишком?",1 700 тг,5,Эксмо,2019 г.,9785699871896,288,Мягкий,15 мм,145 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5088137_1426681.jpeg
Дети капитана Гранта,Верн Ж.,"В волах Шотландии поймана рыба-молот, внутри которой обнаружена бутылка с загадочными письмами на трех языках. Те несколько слов, которые удалось прочесть, вселяют уверенность в том, что автор этих писем - давно исчезнувший капитан Грант. Этого оказалось достаточно, чтобы яхта ""Дункан"" под командованием отважного лорда Гленарвана отправилась в кругосветное плавание навстречу незабываемым приключениям...",1 500 тг,5,Азбука-Аттикус,2014 г.,978538904483803,640,Мягкий,25 мм,302 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5065556_1405634.jpeg
Дети капитана Гранта,Верн Ж.,"Благородный лорд Гленарван и его жена Элен, рассеянный географ Паганель, отважный моряк Джон Мангле, майор Мак-Наббс, Дети капитана Гранта - Мэри и Роберт - путешествуют на корабле вокруг света, пересекают Патагонию, Австралию, Новую Зеландию, спасаются от наводнения, сталкиваются с каторжниками, попадают в плен к людоедам... Найдут ли они потерпевшего кораблекрушение капитана Гранта?",3 900 тг,5,Эксмо,2017 г.,9785699979158,640,Твердый,200 мм x 130 мм,40 мм,620 г.,http://www.bookcity.kz/content/images/thumbs/5105565_1441968.jpeg
Дети капитана Гранта,Верн Ж.,"Благородный лорд Гленарван и его жена Элен, рассеянный географ Паганель, отважный моряк Джон Мангле, майор Мак-Наббс, дети капитана Гранта - Мэри и Роберт - путешествуют на корабле вокруг света, пересекают Патагонию, Австралию, Новую Зеландию, спасаются от наводнения, сталкиваются с каторжниками, попадают в плен к людоедам... Найдут ли они потерпевшего кораблекрушение капитана Гранта?",3 400 тг,5,Эксмо,2017 г.,9785699979165,676,Твердый,200 мм x 130 мм,40 мм,610 г.,http://www.bookcity.kz/content/images/thumbs/5112602_1446008.jpeg
Детство Иисуса,Кутзее Д.М. ,"""Детство Иисуса"" — шестнадцатый по счету роман Кутзее. Наделавший немало шума еще до выхода в свет, он всерьез озадачил критиков во всем мире. Это роман-наваждение, каждое слово которого настолько многозначно, что автор, по его словам, предпочел бы издать его ""с чистой обложкой и с чистым титулом"", чтобы можно было обнаружить заглавие лишь в конце книги. Полная символов, зашифрованных смыслов, аллегорическая сказка о детстве, безусловно, заинтригует читателей.",1 500 тг,2,Эксмо,2016 г.,9785699955435,352,Мягкий,15 мм,125 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5110536_1439208.jpeg
Детство Тёмы,Гарин-Михайловский Н.Г.,"«Детство Темы» — замечательная повесть Николая Георгиевича Гарина-Михайловского, известного русского путешественника, инженера-путейца и писателя. Она открывает цикл автобиографических повестей, которые и принесли Гарину-Михайловскому литературную славу. Писатель увлекательно и откровенно рассказывает о пережитых им и запомнившихся на всю жизнь радостях, горестях, мечтах, вместе с тем создавая образ мальчишеского детства в дореволюционной России. Гарин-Михайловский не идеализирует детство, не показывает его безоблачным и беспечным, что позволяет поставить его повесть в один ряд с такими шедеврами русской классики, как «Детские годы Багрова-внука» С. Т. Аксакова и «Детство» Л. Н. Толстого.",1 200 тг,0,Азбука-Аттикус,2019 г.,978538916042201,Мягкий,10 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130376_1462760.jpeg
Детство. Отрочество. Юность,Толстой Л.Н.,"В 1852 г. в журнале ""Современник"" выходит повесть Толстого ""Детство"", которая вместе с повестями ""Отрочество"" и ""Юность"" впоследствии составила трилогию. Литературный дебют сразу приносит автору настоящее признание. Правда, в журнале повесть опубликована под заглавием ""История моего детства"", чем Толстой был возмущен: ""Кому какое дело до истории моего детства?.."" Опираясь на семейные воспоминания, называя многих прототипов своих персонажей, Толстой пишет все-таки не автобиографию и не мемуары.",1 300 тг,5,Азбука-Аттикус,2014 г.,978538903147006,416,Мягкий,17 мм,201 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5065376_1405465.jpeg
Джейн Эйр,Бронте Ш.,"Готическое поместье, любовь, покушение на убийство, сумасшедшая супруга главного героя, запертая на чердаке, - в самом известном романе Шарлотты Бронте ""Джейн Эйр"".",2 700 тг,5,Эксмо,2017 г.,9785699800896,632,Твердый,200 мм x 130 мм,40 мм,760 г.,http://www.bookcity.kz/content/images/thumbs/5075468_1414753.jpeg
Джейн Эйр,Бронте Ш.,"Готическое поместье, любовь, покушение на убийство, сумасшедшая супруга главного героя, запертая на чердаке, - в самом известном романе Шарлотты Бронте ""Джейн Эйр"".",4 100 тг,5,Эксмо,2016 г.,9785699871384,632,Твердый,200 мм x 130 мм,39 мм,675 г.,http://www.bookcity.kz/content/images/thumbs/5086546_1425281.jpeg
Джейн Эйр,Бронте Ш.,"Роман известной английской писательницы Шарлотты Бронте - классика женской литературы. В нем есть все, от чего так замирает сердце: первое робкое чувство, обманутые надежды, верные друзья и настоящая любовь. Судьба героини трагична, но, несмотря на множество жизненных трудностей, Джейн находит в себе силы бороться за свое счастье!",1 500 тг,5,Эксмо,2014 г.,9785699479009,704,Мягкий,30 мм,370 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5039825_1391415.jpeg
Джейн Эйр,Бронте Ш.,"Литературное наследие сестер Бронте вошло в сокровищницу национальной английской культуры, завоевав признание далеко за пределами Англии. Особый успех выпал на долю романа Шарлотты Бронте ""Джейн Эйр"", неоднократно впоследствии экранизированного. Написанный с искренностью и страстью, роман не стареет и не теряет своего обаяния. ""Джейн Эйр"" до сих пор остается одним из наиболее востребованных классических произведений XIX века. Сила его воздействия - в правде чувств, в их истинности, в соединении реального с романтическим, в покоряющей своей увлекательностью истории простой маленькой гувернантки, способной на большую и преданную любовь, сумевшей, преодолев все превратности судьбы, обрести собственное счастье.",1 500 тг,5,Азбука-Аттикус,2016 г.,978538902382604,544,Мягкий,23 мм,259 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5042462_1365015.jpeg
