Вообще ЧУМА! история болезней от лихорадки до Паркинсона,"Паевский А.С., Хоружая А.Н.","Откуда можно узнать о чуме и хорее Гентингтона, склерозе и болезни Паркинсона, синдроме Стендаля и загадочной ""бери-бери""? Из медицинского справочника заболеваний - скажете вы, и будете неправы, ведь нет лучшего способа найти у себя сотню симптомов страшной заразы, чем неуместное чтение скучных энциклопедий. Но если почитать о болезнях хочется, а становиться ипохондриком - нет? На помощь придут Алексей Паевский и Анна Хоружая - участники проекта ""Нейроновости"" и соавторы. Они точно знают, как интересно и без страшилок рассказать об истории развития медицины! ""Вообще ЧУМА!"" - книга, посвященная самым интересным, на взгляд авторов, историям открытия и лечения загадочных заболеваний со времен Авиценны и до наших дней.",3 900 тг,4,АСТ,2019 г.,9785171087753,320,Твердый,215 мм x 145 мм,18 мм,380 г.,http://www.bookcity.kz/content/images/thumbs/5122151_1454774.jpeg
Восстановление здорового сна за семь дней,Гордон Д.,"Большинство страдающих от бессонницы взрослых считают, что ""мысли о чем-то"" мешают им спать. Стресс и тревога на сегодня являются самыми распространенными причинами бессонницы. Именно в этом случае приходи на помощь данная книга. Следуя этой простой программе, рассчитанной на семь дней, вы сможете внести изменения в ваш быт, занятия спортом, питание, наладить ритуал отхода ко сну. Все это поможет и будет способствовать хорошему сну.",700 тг,0,АСТ,2008 г.,9785170478521,256,Мягкий,165 мм x 107 мм,10 мм,107 г.,http://www.bookcity.kz/content/images/thumbs/5016719_1336495.jpeg
Восстановление организма при хронических заболеваниях,Денисова Е.,"Не секрет, что быстрое и качественное восстановление здоровья после серьезных заболеваний зависит от правильного поведения выздоравливающего и его семьи. Данная книга предназначена тем, кто перенес тяжелую болезнь и находится в стадии реабилитации, а также их родным и близким. Здесь вы найдете подробную информацию о методах восстановления и очищения организма с помощью массажа, лечебной физкультуры, народных средств, а также психологической реабилитации. В книге в доступной форме изложены принципы и правила ухода за больными в зависимости от особенностей их недуга, описано питание, необходимое в каждом конкретном случае. Целый раздел посвящен особенностям детских болезней. Не забыты и меры оказания неотложной помощи, что может вам пригодиться в повседневной жизни. Книга написана квалифицированными, практикующими врачами и, безусловно, будет интересна широкому кругу читателей.",1 700 тг,0,Вече,2008 г.,9785953327237,256,240 мм x 170 мм,10 мм,449 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5038734_1361922.jpeg
Врачебная порча. Фармагеддон — инструкция по выживанию Женский словарь,Истомин Н Ю.,"Никита Юрьевич Истомин - акушер-гинеколог, врач клинической лабораторной диагностики, остеопат, создатель популярного блога ""Женский словарь"", раскрывающего секреты женского здоровья (и не только!).XXI век - век рекламы, маркетинга и сверхприбылей фармацевтических корпораций. Нас подсадили на таблетки, а врачей старой формации заменила армия ""менеджеров в белых халатах"".Гремучая смесь антибиотиков, антигистаминов, иммуностимуляторов и обезболивающих разрушает организм, полностью уничтожая его способность бороться с недугом и обеспечивая нам пожизненную зависимость от аптек.Хотите разорвать этот порочный круг? Тогда включите мозг и отложите ""волшебную таблетку""! Сохранить и восстановить женское здоровье, молодость и красоту можно без пригоршни лекарств. На примере реальных историй из жизни врача и пациентов Никита Истомин расскажет вам, как перестать ""лечить анализы"" и идти на поводу у торговцев синтетическими пилюлями, почему человек заболевает  и с чего на самом деле нужно начинать лечение.Эта книга для тех, кто готов думать, прислушиваться к себе и меняться, чтобы достичь целебной гармонии души и тела. #давайдумай, нет границ лишь для свободных!",3 800 тг,4,Питер,2018 г.,9785001162087,320,Твердый,200 мм x 130 мм,1 мм,501 г.,http://www.bookcity.kz/content/images/thumbs/5122734_1455472.jpeg
Всё о женских гормонах,Агапкин С.Н.,"Данная книга станет отличным советчиком для женщины в любом возрасте. Это полная энциклопедия женского здоровья! В ней раскрыта подробная информация о функционировании женского организма, о влиянии гормонов на здоровье и репродуктивную функцию. Что может помешать забеременеть и как легко пережить климакс? Какие заболевания чаще всего угрожают женщинам и как защитить от них свой организм? Как сохранить красоту, обрести стройную фигуру и замедлить старение? В новой книге доктора Агапкина есть ответы на эти и многие другие вопросы, а также даны советы по профилактике, диагностике и лечению наиболее распространенных женских заболеваний. Эффективность рекомендаций подтверждена лучшими врачами страны и миллионами зрителей программы ""О самом главном"" на телеканале ""Россия 1"" во главе с доктором Агапкиным. Об авторе: Сергей Агапкин - самый известный и любимый миллионами доктор и телеведущий рейтинговой программы на канале ""Россия 1"" ""О самом главном"". Жанр: здоровье, популярная медицина. О книге:  ""Все о женских гормонах"" - это самая настоящая медицинская энциклопедия о женщине для женщин. Женские гормоны - от них зависит не только здоровье и продолжение рода, но и настроение, молодость и, конечно, красота. Знаменитый теледоктор отвечает на самые популярные вопросы о женских гормонах: за что они отвечают и какие болезни могут спровоцировать? Как воздействуют на возможность забеременеть и выносить ребенка? Какую роль играют в психоэмоциональном состоянии? Как отражаются на менструальном цикле и климаксе? Как влияют на вес и внешний вид женщины? Особенности: Книга доктора Агапкина подскажет, как сохранить женское здоровье и молодость на долгие годы. Простые и понятные рекомендации автора помогут разобраться в такой непростой теме, как ""женские гормоны"", а короткие главы, посвященные тем или иным вопросам, позволят легко найти нужную информацию.",3 100 тг,4,Эксмо,2018 г.,9785040896998,192,Твердый,200 мм x 130 мм,20 мм,255 г.,http://www.bookcity.kz/content/images/thumbs/5113642_1446849.jpeg
Все о раке и опухолях,Петренко В.В.,"В этой книге описаны причины возникновения и способы лечения онкологических заболеваний. Информация, данная в ней, базируется на опыте древней и современной медицины, а также на личном опыте авторов в лечении опухолей. Издание предназначено для широкого круга читателей и может помочь решить многие проблемы, связанные со здоровьем. Однако не стоит воспринимать книгу как учебник по медицине. Все рекомендации и способы лечения, приведенные в ней, следует использовать после согласования с лечащим врачом.",1 300 тг,3,Амрита-Русь,2017 г.,9785000535363,112,Мягкий,200 мм x 130 мм,6 мм,135 г.,http://www.bookcity.kz/content/images/thumbs/5067556_1407400.jpeg
"Вся правда о гормонах. Секс, красота, здоровье, карьера",Шубина Д.,"Вся жизнь женщины подчиняется работе гормональной системы. Неслучайно представительницы прекрасного пола так часто говорят сами или слышат в свой адрес: ""Это все гормоны!"" Однако гормоны влияют не только на женское эмоциональное состояние: от них зависят здоровье, красота, сексуальная жизнь и даже карьера! Эта книга создавалась при участии авторитетных экспертов — врачей-гинекологов, эндокринологов, косметологов, — чтобы помочь разобраться в том, как устроена эта большая ""лаборатория"" — гормональная система. Как сделать так, чтобы она работала без сбоев, способствовала карьере, помогала в отношениях с партнером, сохраняла молодость и красоту? Начните читать книгу и распрощайтесь с мифами о гормонах, которые уже давно устарели!",5 400 тг,4,Твоя Книга,2017 г.,9785905882159,224,Мягкий,20 мм,595 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5120134_1452946.jpeg
Вся правда о женском здоровье,Бубновский С.М.,"Новая книга известного врача, выдающегося специалиста в области безмедикаментозного лечения и оздоровления организма Сергея Михайловича Бубновского адресована девочкам, девушкам, женщинам, бабушкам… Как правильно подготовить свой организм к будущему материнству, избежать бесплодия и сохранить стройность после родов? Что надо делать, чтобы хождение в изящной обуви на высоком каблуке не привело вас на хирургический стол, и какие физические упражнения оградят вас от болей в спине? Вы узнаете, как на протяжении всей жизни, не прибегая к таблеткам, сохранить женское здоровье и привлекательность. Методично следуя рекомендациям, изложенным в книге, вы сможете обезопасить себя от таких распространенных заболеваний как эндометриоз, миома матки, мастопатия. Вы узнаете причины возникновения тазовых болей и способы их предотвращения и лечения без лекарств. Любите себя, ухаживайте за своим телом и перестаньте его бояться, и жизнь ваша станет прекрасной! Об авторе: ...",3 200 тг,0,Эксмо,2016 г.,9785699827053,224,Твердый,200 мм x 130 мм,20 мм,290 г.,http://www.bookcity.kz/content/images/thumbs/5075813_1415128.jpeg
Вся правда о женском здоровье,Бубновский С.М.,"Новая книга известного врача, выдающегося специалиста в области безмедикаментозного лечения и оздоровления организма Сергея Михайловича Бубновского адресована девочкам, девушкам, женщинам, бабушкам… Как правильно подготовить свой организм к будущему материнству, избежать бесплодия и сохранить стройность после родов? Что надо делать, чтобы хождение в изящной обуви на высоком каблуке не привело вас на хирургический стол, и какие физические упражнения оградят вас от болей в спине? Вы узнаете, как на протяжении всей жизни, не прибегая к таблеткам, сохранить женское здоровье и привлекательность. Методично следуя рекомендациям, изложенным в книге, вы сможете обезопасить себя от таких распространенных заболеваний как эндометриоз, миома матки, мастопатия. Вы узнаете причины возникновения тазовых болей и способы их предотвращения и лечения без лекарств. Любите себя, ухаживайте за своим телом и перестаньте его бояться, и жизнь ваша станет прекрасной!",1 900 тг,2,Эксмо,2016 г.,9785699931583,224,Мягкий,200 мм x 130 мм,13 мм,170 г.,http://www.bookcity.kz/content/images/thumbs/5103955_1440390.jpeg
Вся правда о лекарствах. Мировой заговор фармкомпаний,Голдакр Б.,"В медицине царит хаос. Нам хочется верить в то, что врачи опираются на результаты честных исследований, а на самом деле отрицательные результаты экспериментов скрываются фармкомпаниями. Нам хочется верить, что сертификаты получают только эффективные лекарства, но в реальности в аптеках появляются препараты, вызывающие тяжелые побочные эффекты. Люди, которым вы должны доверять, обманывают вас! Но, прочитав эту книгу, вы сможете противостоять мировому заговору фармкомпаний. Эта книга - настоящее объявление войны фармацевтической индустрии.",3 300 тг,0,Рипол Классик,2015 г.,9785386083137,576,Твердый,215 мм x 145 мм,31 мм,580 г.,http://www.bookcity.kz/content/images/thumbs/5075190_1414472.jpeg
Выживает слабейший. Как болезнь работает на эволюцию,Моалем Ш.,"Задумывались ли вы когда-нибудь о том, почему в результате эволюции человек не приобрел иммунитет к таким опасным заболеваниям, как диабет или рак? Могли ли вы предположить, что некоторые заболевания помогли человечеству мутировать и выжить? Наши взаимоотношения с болезнями гораздо сложнее, чем мы могли это себе представить. Сетуя на свое здоровье и неблагоприятные для него условия, мы не догадываемся о том, что все заболевания и то, как мы на них реагируем, – это многовековой результат нашего совместного следования по пути эволюции. Данная книга впервые приоткрывает дверь в этот неизведанный мир и дает нам уникальную возможность превратиться из пассивных зрителей в активных участников этого бесконечного творческого поиска самой природы. Новое оформление книги «А что, если они нам не враги? Как болезни спасают людей от вымирания». Внимание! Информация, содержащаяся в книге, не может служить заменой консультации врача. Перед совершением любых рекомендуемых действий необходимо проконсультироваться со специалистом.",4 200 тг,0,Эксмо,2018 г.,9785041011178,Твердый,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129958_1462360.jpeg
"Геометрия дыхания: как обрести здоровье, молодость и красоту",Осьминина Н.Б.,"Новая уникальная методика омоложения и восстановления организма от Натальи Осьмининой! Работая по методике, вы сможете восстановить геометрию вашего тела и дыхания, достичь своего эталонного образца - и вы сразу почувствуете улучшение самочувствия и увидите изменение форм своей фигуры.",4 900 тг,5,АСТ,2018 г.,9785171062323,Твердый,18 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5121118_1453913.jpeg
Гипертония,Рубин А.Л.,"Последствия повышенного кровяного давления уносят больше жизней, чем СПИД, раковые заболевания и туберкулез вместе. Симптомы начинающейся гипертонической болезни во многом совпадают с признаками обычного переутомления. Поэтому около половины больных впервые слышат о своем диагнозе лишь от врача ""скорой помощи"". .Только сочетание грамотной терапии с изменением образа жизни позволяет длительно поддерживать оптимальное артериальное давление. Этому и посвящена книга Гипертония для чайников, которая адресуется широкому кругу читателей: как пациентам, страдающим гипертонией, так и их родственникам. .",5 000 тг,2,Диалектика,2018 г.,9785604072417,Мягкий,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5123344_1456045.jpeg
Гипертония. Новые методы  лечения,Нестерова Д.В.,"Гипертония занимает одно из первых мест среди самых распространённых диагнозов в мире, от последствий которого только в России ежегодно умирает около 2 миллионов человек. Ошибочно предполагать, что лечение гипертонии ограничивается исключительно приёмом медикаментозных препаратов, снижающих артериальное давление. Что же такое гипертония и что делать, если у Вас есть наследственная предрасположенность или Вам уже поставили этот диагноз? В нашей книге читатель найдёт всю необходимую информацию о причинах и симптомах заболевания, о различных методах его терапии: традиционные способы лечения и профилактики, альтернативные методы улучшения жизненного тонуса, результативные техники избавления от хронической усталости, принципы полноценного питания, эффективные диеты и многое-многое другое.",4 100 тг,0,Т8 RUGRAM,2017 г.,9785386111014,256,Твердый,19 мм,440 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5104052_1440487.jpeg
Гипертония. Самые эффективные методы лечения,Крус Мендоса С.,"Одно из самых распространенных заболеваний сердечнососудистой системы - гипертония. Основным признаком этого коварного недуга служит стойкое повышение артериального давления. К сожалению, многие из нас не придают значения периодически возникающим недомоганиям, объясняя все обычным переутомлением. Лишь беспристрастный тонометр способен зафиксировать начало опасных изменений в организме. Как научиться измерять давление, оказывать первую помощь при гипертоническом кризе, поддерживать хорошее самочувствие и многое другое, можно узнать из этой книги.",1 000 тг,2,Крылов,2015 г.,9785422601424,192,Мягкий,200 мм x 130 мм,10 мм,126 г.,http://www.bookcity.kz/content/images/thumbs/5106382_1442740.jpeg
Гипертония. Современная энциклопедия,Копылова О.С.,"Принято считать, что артериальная гипертензия или попросту гипертония – это болезнь, которую вылечить нельзя. Автор этой книги, Ольга Сергеевна Копылова, утверждает обратное: отрегулировать повышенное давление можно, но для этого нужно изменить свой образ жизни. В этой книге автором собраны все новейшие рекомендации от ведущих специалистов в области кардиологии по борьбе с гипертонией. Читайте на здоровье!",2 900 тг,0,Эксмо,2015 г.,9785699793662,288,Твердый,215 мм x 170 мм,22 мм,560 г.,http://www.bookcity.kz/content/images/thumbs/5077833_1417095.jpeg
Гипотония. Новые методы лечения,Красичкова А.Г. ,"Гипотония - один из диагнозов, который всё чаще встречается в медицинских картах современной молодёжи. Постоянные стрессы, дефицит сна, неправильное питание и вредные привычки способствуют развитию артериальной гипотензии. Вы страдаете головной болью? Возможно, это один из симптомов гипотонии. Но так ли она страшна на самом деле? Ведь многие считают, что гипотония не является самостоятельным заболеванием, а всего лишь физиологической особенностью организма, для которого характерно пониженное давление. В этой книге читатель найдёт всю необходимую информацию о причинах и симптомах заболевания, о различных методах его терапии: традиционные способы лечения и профилактики, альтернативные методы повышения жизненного тонуса, эффективные техники избавления от хронической усталости, принципы полноценного питания и многое-многое другое. Будьте здоровы и счастливы!",4 100 тг,0,Т8 RUGRAM,2017 г.,9785386111021,256,Твердый,215 мм x 145 мм,19 мм,540 г.,http://www.bookcity.kz/content/images/thumbs/5104057_1440492.jpeg
Главная книга женщины,Лубнин Д.М.,"Книга Дмитрия Лубнина - путеводитель по всей современной гинекологии, изложенный не медицинским, а обычным русским языком. В ней откровенно, профессионально, без ханжества и нагнетания страхов рассказано все самое важное, что нужно знать каждой с начала первой менструации и до менопаузы включительно. Книга написана врачом-гинекологом, кандидатом медицинских наук, чтобы женщины любого возраста понимали, где нормальное физиологическое состояние женского организма, а где отклонения и гинекологические заболевания, насколько они опасны, как их диагностируют и чем лечат. Книга не заменит посещение гинеколога, но позволит понять, что не все так страшно, как иной раз преподносится самими врачами. Дмитрий Лубнин поможет контролировать медицинские назначения, задавать правильные вопросы о необходимости того или иного анализа или препарата, а главное – понимать, когда процедуры назначены обосновано, а когда предположить корысть или выгоду врача и не поддаваться на избыточное лечение. ...",3 200 тг,1,Эксмо,2016 г.,9785699792900,480,Твердый,210 мм x 132 мм,27 мм,340 г.,http://www.bookcity.kz/content/images/thumbs/5089948_1427998.jpeg
Главная книга пациента,Анваер А.Н.,"Книга для всех, кто заботиться о своем здоровье, кому важно знать что и как происходит при врачебном осмотре, кто хочет чувствовать себя уверенно и понимать что его не обманывают! Главная книга пациента - попытка объяснить смысл и содержание врачебного обследования, направленного на установление диагноза и назначение лечения. Эта книга ответит на многие ваши вопросы и обязательно поможет вам! Конкретные поводы обращения к врачу Методы обследования пациентов Наиболее распространенные заболевания Все о вакцинах и прививках Витамины",1 900 тг,1,АСТ,2016 г.,9785170960859,224,Твердый,200 мм x 130 мм,17 мм,250 г.,http://www.bookcity.kz/content/images/thumbs/5095892_1433925.jpeg
Главная кулинарная книга диабетика,Дарина Д.Д.,"Диетическое питание часто является самой важной, ничем не заменимой составной частью лечения. Важно не только количество и качество пищи, но и технология ее приготовления. Эта книга призвана рассказать о диабетическом питании и предложить рецепты привычных блюд, адаптированных для диетического питания, а также новых, необычных рецептов, которые обязательно порадуют вас и ваших гостей. Теперь можно приготовить целый праздничный ужин, вкусный, а, главное, безопасный и полезный.",4 300 тг,0,АСТ,2011 г.,9785271310201,160,Твердый,290 мм x 205 мм,14 мм,715 г.,http://www.bookcity.kz/content/images/thumbs/5082206_1420904.jpeg
"Головные боли, или Зачем человеку плечи? 2-е издание",Бубновский С.М.,"Что может быть хуже головной боли? От нее невозможно убежать. Причин головной боли великое множество, но мало кто знает, что часто они связаны со слабостью мышц плечевого пояса. В своей новой книге доктор Бубновский расшифровал код головных болей и  показал выход из этого замкнутого круга без обезболивающих препаратов. Можно ли справиться с болью самостоятельно? Что такое мышечная депрессия? Как быть с острой головной болью? К чему может привести склероз сосудов мозга? Автор расскажет, как правильно выполнять упражнения, чтобы избавиться от головных болей, а также болей в плече и шее, как укрепить свою психику. В конце книги помещен ""Большой жизненный словарь"", в котором с оригинальным медицинским юмором описываются состояния краха здоровья людей, игнорирующих подсказываемый автором путь к здоровью. Книга должна быть интересна всем без исключения, и прежде всего тем, кто не хочет попасть в качестве примера в этот словарь.",1 900 тг,0,Эксмо,2017 г.,9785699985692,192,Мягкий,20 мм,160 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5110414_1442771.jpeg
Гормональный баланс,Ванахт Е.В.,"Автор книги Евгения Фролова-Ванахт занимается вопросами сохранения женского здоровья и учит их практически применять в своей Школе женских практик, помогая нам стать более энергичными, здоровыми, привлекательными и успешными во всех сферах жизни. Она собрала воедино огромный массив практических знаний в этой области и адаптировала его для современной женщины. В авторскую программу входят классические и современные духовные и оздоровительные практики. Это медицинские знания, поданные доступно и конкретно: древние методы цигун и йоги, помогающие управлять своим телом, дыханием и энергией, гормональная и дыхательная гимнастики, рекомендации по диетам и здоровому образу жизни. Данная система помогла уже многим понять и почувствовать, как устроен их организм, и научиться самим корректировать большинство проблем, чтобы стать более энергичными, здоровыми и привлекательными во всех сферах жизни.",4 900 тг,5,Эксмо,2019 г.,9785041015350,Твердый,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131131_1463502.jpeg
Грыжа позвоночника - не приговор!,Бубновский С.М.,"Известный врач Бубновский Сергей Михайлович в своей книге предлагает принципиально новый подход к решению проблемы грыжи позвоночника без операции. Что такое боль в спине? Нужен ли корсет при болях в спине? Что такое правильное движение? Как лечить грыжу позвоночника без лекарств? На эти и другие вопросы отвечает доктор Бубновский, имеющий за плечами более тридцати лет работы с самыми тяжелыми случаями болезни и умеющий справляться с ними без хирургических вмешательств, применяя правильные упражнения. Эта книга поможет как молодым людям в укреплении их здоровья, так и пожилым людям, имеющим тяжелые сопутствующие заболевания. Интересно, необычно, искренне!",2 100 тг,3,Эксмо,2019 г.,9785041008390,Мягкий,14 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129361_1461818.jpeg
Деменция,Кругляк Л.,"Когда наш близкий человек заболевает деменцией (старческим слабоумием), врач ставит диагноз и назначает терапию, но затем мы остаемся наедине со своей болью и множеством мучительных вопросов. Как ухаживать за больным? Как найти пути общения с ним? Как не впасть в отчаяние при виде любимого человека, который еще вчера был полон сил, а сегодня стал беспомощным, как ребенок? В данном исследовании вы найдете ответы на эти и многие другие вопросы, связанные с уходом за людьми, страдающими от деменции. В книге подробно описаны симптомы и течение различных форм заболевания, а также представлены конкретные рекомендации по организации опеки над больными. Практические советы по выявлению и раннему лечению деменции помогут преодолеть страх и безнадежность в семье больного, позволят притормозить развитие недуга и справиться с основными проблемами: нарушениями общения, колебаниями настроения, изменениями поведения. Читателям предоставляется возможность понять, что происходит с человеком, еще...",5 500 тг,0,Весь,2016 г.,9785957330745,416,Твердый,215 мм x 145 мм,28 мм,595 г.,http://www.bookcity.kz/content/images/thumbs/5086460_1425199.jpeg
Держите спину прямо. Как забота о позвоночнике может изменить вашу жизнь,Али М.,"Мосараф Али - настоящий знаток человеческого тела, всемирно известный пионер интеграционной медицины, получивший всестороннее медицинское образование в Индии, России и Китае. Сегодня он руководит медицинским центром в Лондоне, где собрались ведущие специалисты альтернативной медицины. Его метод - единственный в своем роде, сочетающий в себе процедуры как официальной, так и альтернативной медицины, самыми эффективными из которых автор считает массаж и йогу. Доктор Али уверен: наш позвоночник - это столп всего организма и своевременная забота о нем поможет вам жить полноценной жизнью вне зависимости от внешних обстоятельств. С помощью этой книги читатель узнает различные способы уберечь свою спину от травм и болей, а также научится оказывать первую помощь себе и окружающим.",4 500 тг,4,Эксмо,2017 г.,9785699801329,272,Твердый,240 мм x 170 мм,20 мм,465 г.,http://www.bookcity.kz/content/images/thumbs/5104781_1441199.jpeg
Диабет,"Норбеков М.С., Свияш А.Г., Евдокименко П.В.","В книге — рассказы о российских и зарубежных знаменитостях которые живут с диагнозом. и о тех, кто проиграл. Советы и рекомендации известных медиков, ученых.",5 300 тг,0,АСТ,2017 г.,9785171023133,496,Твердый,240 мм x 170 мм,40 мм,675 г.,http://www.bookcity.kz/content/images/thumbs/5101288_1437897.jpeg
Диабет. Современная энциклопедия с новейшими рекомендациями,Карамышева Т.Е.,"Об автореТатьяна Карамышева - врач высшей категории, эндокринолог Клиники лечебного питания Института питания  РАМН.О книгеСамое полное практическое руководство по диабету на рынке. Ценные советы и рекомендации по лечению и профилактике диабета.  Описание оптимальных методов лечения диабета, его профилактики, диагностики и борьбы с осложнениями. Ответы на популярные вопросы. Новейшие научные данные.",6 100 тг,3,Эксмо,2017 г.,9785040899821,464,Твердый,270 мм x 210 мм,30 мм,990 г.,http://www.bookcity.kz/content/images/thumbs/5113656_1446863.jpeg
Диабет. Современный взгляд на лечение и профилактику,Лебедева В.,"Цель этой книги, представляющей собой своего рода популярный справочник, - дать как можно больше сведений о сахарном диабете, помочь тем, кому поставлен такой диагноз, быстрее ""приручить"" болезнь и жить полноценной жизнью. В книге рассказывается об особенностях течения как инсулинзависимого (I типа), так и инсулиннезависимого (II типа) диабета. Вы познакомитесь с описанием современных методов лечения, узнаете, для чего и как нужно контролировать болезнь, найдете подробную информацию об инсулинотерапии. Как выработать индивидуальную диету, как правильно распределить физические нагрузки, как психологически победить недуг? Ответы на эти и многие другие вопросы - на страницах книги. Кроме того, вашему вниманию предлагаются полезные советы и рекомендации, касающиеся самых разных аспектов жизни людей, больных сахарным диабетом.",600 тг,3,Весь,2014 г.,9785957303701,192,Мягкий,200 мм x 130 мм,11 мм,125 г.,http://www.bookcity.kz/content/images/thumbs/5003730_1389414.jpeg
