Книга беспредельной мудрости Вэй Дэханя,Виногродский Б.Б.,"Это издание способно перевернуть ваше представление о мудрости и философской традиции. Здесь приведены высказывания древнекитайского философа-даоса Вэй Дэханя, изъятые цензурой из ""Искусства игры с миром"" Бронислава Виногродского, широко известного эксперта по Китаю, писателя и художника. Эти интеллектуальные жемчужины являются записями общения великого Учителя с учениками и были предназначены для чтения и распространения только в кругу избранных.Переводчик и составитель Бронислав Виногродский сопроводил тексты даоса собственными стихами и иллюстрациями. Полные брутальной мощи слова и мысли Вэй Дэханя сохранены в первозданной чистоте смыслов, поэтому людям чувствительным и нервным будет полезно не слишком вчитываться в содержание, а насладиться разглядыванием картинок. Рекомендовано для взрослых телом и духом читателей и читательниц.",10 100 тг,0,Эксмо,2016 г.,9785699856695,160,Твердый,20 мм,595 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5115003_1448008.jpeg
Книга о Пути жизни,Лао-цзы,"?""Книга о пути жизни"" Лао-цзы, называемая по-китайски ""Дао-Дэ цзин"", занимает после Библии второе место в мире по числу иностранных переводов. Происхождение этой книги и личность ее автора окутаны множеством легенд, о которых известный переводчик Владимир Малявин подробно рассказывает в своем предисловии. Само слово ""дао"" означает путь, и притом одновременно путь мироздания, жизни и человеческого совершенствования. А ""дэ"" – это внутренняя полнота жизни, незримо, но прочно связывающая все живое. Главный секрет Лао-цзы кажется парадоксальным: чтобы стать собой, нужно устранить свое частное ""я"" чтобы иметь власть, нужно не желать ее, и т.д. А секрет чтения Лао-цзы в том, чтобы постичь ту внутреннюю глубину смысла, которую внушает мудрость, открывая в каждом суждении иной и противоположный смысл. Чтение ""Книги о пути жизни"" будет бесплодным, если оно не обнаруживает ненужность отвлеченных идей, не приводит к перевороту в самом способе восприятия мира.",2 800 тг,5,АСТ,2019 г.,9785171045449,256,Твердый,17 мм,265 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5105123_1441521.jpeg
Книга о Пути Жизни (Дао-Дэ цзин),Лао-цзы,"?""Книга о пути жизни"" Лао-цзы, называемая по-китайски ""Дао-Дэ цзин"", занимает после Библии второе место в мире по числу иностранных переводов. Происхождение этой книги и личность ее автора окутаны множеством легенд, о которых известный переводчик Владимир Малявин подробно рассказывает в своем предисловии. Само слово ""дао"" означает путь, и притом одновременно путь мироздания, жизни и человеческого совершенствования. А ""дэ"" – это внутренняя полнота жизни, незримо, но прочно связывающая все живое. Главный секрет Лао-цзы кажется парадоксальным: чтобы стать собой, нужно устранить свое частное ""я"" чтобы иметь власть, нужно не желать ее, и т.д. А секрет чтения Лао-цзы в том, чтобы постичь ту внутреннюю глубину смысла, которую внушает мудрость, открывая в каждом суждении иной и противоположный смысл. Чтение ""Книги о пути жизни"" будет бесплодным, если оно не обнаруживает ненужность отвлеченных идей, не приводит к перевороту в самом способе восприятия мира.",1 400 тг,5,АСТ,2019 г.,9785171092214,256,Мягкий,20 мм,165 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126806_1459308.jpeg
Книга о пути жизни. Постижение гармонии,Лао-цзы,"Одним из выдающихся памятников китайской мысли, основополагающим источником учения даосизма стал трактат, созданный Лао-цзы более двух тысяч лет тому назад и именуемый «Дао дэ цзин». Личность Лао-цзы и содержание книги настолько неоднозначны, что до сих пор рождают среди исследователей множествоспоров. В подготовленном издании трактат представлен в переводе Даниила Кониси, японского ученого и выпускника семинарии при Российской духовной академии в Токио, который выполнил свой перевод по просьбе Льва Толстого. Трактат дополнен научными исследованиями Д. Кониси о философии Лао-цзы и афоризмами Лао-цзы, переведенными Л.Н. Толстым.",4 800 тг,4,АСТ,2018 г.,9785171093297,224,Твердый,250 мм x 170 мм,25 мм,420 г.,http://www.bookcity.kz/content/images/thumbs/5121182_1453972.jpeg
Книга перемен Конфуция с комментариями Ю. Щуцкого,"Щуцкий Ю., Конфуций, Виногродский Б.Б.","Юлиан Константинович Щуцкий известен прежде всего как переводчик и исследователь одного из самых трудных для восприятия европейцев памятника древней китайской культуры — «Книги Перемен». Он посвятил ее изучению многие годы. «Китайская классическая „Книга Перемен“» в переводе и с комментариями Щуцкого получила мировую известность, она многократно переиздавалась как в нашей стране, так и за рубежом. И хотя с момента написания прошло почти полвека, труд Щуцкого был признан фундаментальным и обладающим огромной научной значимостью. «Книга Перемен» стоит на первом месте среди классических книг конфуцианства и в библиографических обзорах китайской литературы. Однако, независимо от традиции, независимо от конфуцианства, «Книга Перемен» имеет все права на первое место в китайской классической литературе, — так велико ее значение в развитии духовной культуры Китая. Она оказывала свое влияние в самых разных областях: и в философии, и в математике, и в политике, и в стратегии, и в теории...",4 400 тг,0,Эксмо,2016 г.,9785699801107,512,Твердый,215 мм x 145 мм,40 мм,545 г.,http://www.bookcity.kz/content/images/thumbs/5095567_1433586.jpeg
"Конфуций. Жизнь, деятельность, мысли",Ольденбург С.Ф.,"Сергей Федорович Ольденбург - выдающийся историк и востоковед, автор многочисленных работ по истории, религиям и искусству - описывает жизнь великого китайского ученого Конфуция, зарождение его философских взглядов, нашедших отражение во всех сферах жизни.",4 300 тг,1,Центрполиграф,2017 г.,9785227066343,160,Твердый,165 мм x 130 мм,15 мм,185 г.,http://www.bookcity.kz/content/images/thumbs/5110550_1442813.jpeg
Конфуций. Философия жизни,Неизвестно,"Конфуций - древний китайский мыслитель, историк, философ и государственный деятель. Его учение оказало глубокое влияние на жизнь Китая и всего мира, став основой философской системы, впоследствии получившей название ""конфуцианство"". При жизни учение Конфуция не было признано ни правителями, ни их подданными. Только благодаря усилиям учеников философа удалось сохранить его бесценные мысли и суждения За свой земной век Конфуцию пришлось пережить многое: он познал и надежды, и разочарования, ему приходилось служить при дворах правителей и испытывать нужду, скитаясь по стране с сумой бездомного странника. Учение Конфуция то превозносили, то запрещали, оппоненты уничтожали книги с его высказываниями и пытались всячески опорочить его имя, но последователи философа считали его мудрецом и великим учителем народа. Тем не менее мудрость Конфуция, наполненная восточной тонкостью и проницательностью, глубокой иронией и здравомыслием, не теряет своей актуальности вот уже две с...",10 000 тг,1,Просвещение*,2016 г.,9785373077705,304,Твердый,290 мм x 205 мм,23 мм,915 г.,http://www.bookcity.kz/content/images/thumbs/5084170_1422933.jpeg
Космогония Эроса,Клагес Л.,"Людвиг Клагес принадлежит к числу младших немецких философов, которые ведут свое идейное родство от Фридриха Ницше. Работы и идеи этого блестящего мыслителя почти неизвестны в России. Причина этого кроется не в отсутствии оригинальности или в малозначимости работ Клагеса. Дело в том, что его усердно старались забыть. Причиной тому были фактически провидческие мысли, изложенные на страницах работ Клагеса. Он не только вдохновил экологическое движение задолго до его появления, но и показал, что душа и Дух - это не просто не одно и то же, это противопоставленные друг другу явления. Он полагал, что Дух подчиняет себе человека, лишает его жизни - эти слова обретают новое, актуальное звучание в условиях нынешней практически повсеместной дегуманизации жизни. Работа ""Космогонический Эрос"", которая увидела свет в 1922 году, была отправной точкой для создания сложных и не всегда понятных конструкций, но именно она позволит начать путешествие в мир образов, созданных человеком, которого считают величайшим метафизиком XX века.",10 100 тг,0,Тотенбург,2018 г.,9785921622036,Твердый,21 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127194_1459687.jpeg
Краткая история всего,Уилбер К.,"Книга содержит доступное широкому кругу читателей изложение цельного взгляда на роль мужчин и женщин в непрестанно эволюционирующем и взаимосвязанном мире. Автор целостно и критически рассматривает такие темы, как ""война полов"", современные освободительные движения, проблемы и блага современности, постмодернизм, мультикультурализм и плюрализм, экология и этика защиты окружающей среды, психология развития сознания и психотерапия, а также конфликт между ""потусторонними"" и ""посюсторонними"" направлениями духовности. Книга выходит в свет в новом переводе и дополнена предисловием автора, написанным специально для данного русскоязычного издания, а также двумя статьями, в которых автор говорит о важности интеллекта в духовном развитии и описывает свое видение проблемы соотношения денег и духовности. Эту книгу можно считать визитной карточкой современного американского философа Кена Уилбера, которого по масштабам видения нередко сравнивают как с немецким философом Гегелем, так и с...",5 400 тг,5,Рипол Классик,2018 г.,9785914780101,576,Твердый,215 мм x 145 мм,31 мм,720 г.,http://www.bookcity.kz/content/images/thumbs/5094083_1431999.jpeg
Краткая история китайской философии,Ю-лань Ф.,"Предлагаемая русскому читателю ""Краткая история китайской философии"" принадлежит перу одного из крупнейших китайских мыслителей XX века, в творчестве которого соединились непостижимым образом тысячелетняя традиция и современность.Начав учебу в Китае, Фэн Ю-лань впоследствии защитил докторскую диссертацию у известного американского прагматика Д. Дьюи. Обладающий блестящей философской эрудицией, знакомый как с восточной, так и с западной системами мысли, Фэн Ю-лань рассматривает духовное наследие многовековой китайской мудрости, пропустив ее сквозь призму европейской метафизики.",6 000 тг,1,Евразия.,2017 г.,9785807103604,374,Твердый,200 мм x 130 мм,20 мм,435 г.,http://www.bookcity.kz/content/images/thumbs/5109887_1442209.jpeg
Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно
Краткие очерки неоаналитической философии для всех,Востриков Ю.Я.,"Книга адресована широкой аудитории нефилософов, но образованных людей самых разных специальностей, а также студентов, интересующихся общими вопросами развития науки, техники, культуры, общества и т.п.Она способна существенно расширить кругозор читателей, в том числе предлагая богатую подборку использованной литературы. Работа Ю.Я. Вострикова не страдает профессиональной сухостью и отличается живым стилем изложения.В книге исследуется общее состояние традиционной философии, которая, по общему мнению, не считается наукой, а является субъективным теоретическим мировоззрением. Поэтому для неё характерно сосуществование противостоящих и (или) противоречивых точек зрения на важные понятия. Такое состояние продолжается уже веками. В начале XX века ряд философов пытались сблизить философское знание с науками, но этот процесс не был завершен.Такое состояние философии - важной составляющей общественного сознания - не может считаться приемлемым. Чтобы развивать и совершенствовать рациональное представление о мире, необходимо прояснить и разрешить имеющиеся в философии противоречия.В связи с этим предлагается создание так называемой неоаналитической философии, которая будет руководствоваться в своей деятельности всеми современными научными методами. Основной целью такой деятельности является сближение, с одной стороны, философского знания и знания ещё не сформировавшихся наук и ненаук, важных для общества, и, с другой стороны, научного знания. А еще одной целью является проверка важных утверждений философии на непротиворечивость, истинность, реализуемость и практическую полезность.В книге излагаются некоторые результаты научного анализа важных понятий, которые используются в философии: ""знание"", ""животные"", ""прачеловек"", ""человек и его деятельность"", ""человечество и его деятельность"", ""классификация"". Эти результаты и занимают весь её объём.",2 100 тг,0,Изд. Москва,2018 г.,9785604029060,116,Мягкий,5 мм,135 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5115415_1448400.jpeg
Краткий курс по логике,Неизвестно,"Настоящее издание представляет собой учебное пособие, подготовленное в соответствии с Государственным образовательным стандартом по дисциплине ""Логика"". Материал изложен кратко, но четко и доступно, что позволит в короткие сроки его изучить, а также успешно подготовиться и сдать экзамен или зачет по данному предмету.",800 тг,1,Окей-книга,2016 г.,9785409008451,128,Мягкий,165 мм x 120 мм,7 мм,55 г.,http://www.bookcity.kz/content/images/thumbs/5133612_1366101.jpeg
Критика системного разума,Агамов-Тупицын,"Название данного сборника информировано ""Критикой чистого разума"" И. Канта, ""Критикой диалектического разума"" Ж.-П.Сартра и ""Критикой цинического разума"" П.Слотердайка. Несколько первых глав - это в основном ранняя философская эссеистика, представленная не системными текстами. В последующих главах обсуждаются классические проблемы отчуждения и его де-реализации под эгидой ""неолиберального капитализма"", а также перспективы автономного искусства в рамках индустрии культуры. Демократия и утопический дискурс анализируются наряду с переосмыслением несистемного подхода к идентичности и номадизму. Определенное внимание уделяется интердисциплинарным практикам, ставшим разновидностью академического туризма, т. е. системным средством ""передвижения"".""Критика системного разума"" отличается от других попыток навести порядок в ""доме Бытия"" в том отношении, что влечет за собой пересмотр самой идеи порядковости, лежащей в основе системности, не уклоняясь при этом (вопреки советам А. Бадью) от соблазна ""препоручить философию поэме"". Тем более что их ""препорученность"" друг другу - самое интересное из всего, что они могут нам предложить.Предполагаемый читатель - студент, аспирант, художник, поэт или критик, а также ""кабинетный ученый"", интересующийся эстетической теорией и современной политической философией.",8 200 тг,5,Кабинетный ученый,2018 г.,9785758401736,376,Мягкий,215 мм x 145 мм,24 мм,455 г.,http://www.bookcity.kz/content/images/thumbs/5115948_1448906.jpeg
Критика чистого разума,Кант И.,"Иммануил Кант — великий философ, родоначальник немецкой классической философии. Его труд ""Критика чистого разума"" является главным сочинением философа и одной из фундаментальных работ в истории философии. ""Критика чистого разума"" не представляет собой одну стройно выстроенную систему, она скорее является изложением попыток Канта сформулировать и разрешить те проблемные вопросы, которые возникают в процессе исследования.",1 200 тг,4,Эксмо,2019 г.,9785699817979,160,Мягкий,165 мм x 120 мм,12 мм,100 г.,http://www.bookcity.kz/content/images/thumbs/5078463_1417724.jpeg
Критика чистого разума,Кант И.,"""Критика чистого разума"" - книга, которую каждая эпоха заново оценивает и по-своему переосмысливает. Книга, которая остается актуальной вот уже более двух столетий. Книга, которую изучали и пытались интерпретировать абсолютно все значительные философы, творившие после Канта, и которая по сей день занимает умы ученых и писателей, моралистов и политиков. Это opus magnum Канта, он обдумывал этот труд десять лет - а написал за несколько месяцев. Тщательно структурированное, совершенное по форме произведение, посвященное вопросам, волновавшим лучшие умы человечества с древнейших времен, - каковы источники и границы знаний и какую роль в познании мира играют чувства, рассудок и разум.",1 900 тг,5,АСТ,2018 г.,9785171025564,784,Мягкий,30 мм,390 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5110948_1440578.jpeg
Критика чистого разума,Кант И.,"Фундаментальный труд величайшего философа Иммануила Канта, ставший поворотной точкой в истории мировой научной и философской мысли. Основатель критического идеализма, родоначальник немецкой классической философии, один из ведущих мыслителей эпохи Просвещения, Иммануил Кант внес неоценимый вклад в развитие современной философской традиции, оказавший огромное влияние на умы европейцев и работы позднейших идеалистов - Фихте, Шеллинга, Гегеля. Для лиц старше 12 лет.",4 300 тг,4,Эксмо,2017 г.,9785699596980,736,Твердый,200 мм x 130 мм,36 мм,660 г.,http://www.bookcity.kz/content/images/thumbs/5044666_1391248.jpeg
Критика чистого разума,Кант И.,"Стильно оформленное подарочное издание с ляссе. Издание переплетено вручную по старинной европейской технологии. Переплет изготовлен из натуральной кожи с блинтовым тиснением и объемным золотым тиснением на обложке. Ошкуренный и окрашенный трехсторонний обрез. К изданию прилагается сертификат, свидетельствующий о том, что книга переплетена вручную по старинной европейской технологии 18 века в профессиональной мастерской.",4 100 тг,3,Эксмо,2017 г.,9785699147021,738,Твердый,200 мм x 130 мм,35 мм,714 г.,http://www.bookcity.kz/content/images/thumbs/5030756_1390991.jpeg
Кьеркегор,Блан ле Ш.,"Серия Persona Grata знакомит читателя с самыми значимыми персонами в истории мировой философии. Лаконичные, качественные и увлекательные тексты от ведущих французских специалистов создают объемные, яркие и точные образы великих философов.Датский религиозный мыслитель и писатель Серен Кьеркегор - один из наиболее оригинальных персонажей в истории западной философии. Дерзкая, ироничная, острая мысль Кьеркегора оказала трудно переоценимое влияние на весь интеллектуальный дух XX века.Серена Кьеркегора считают отцом экзистенциализма, и это авторство, путь даже с неохотой, со временем были вынуждены признать все без исключения — от Габриеля Марселя до Жан-Поль Сартра, включая Карла Барта, Мартина Хайдеггера, Льва Шестова, Эммануэля Левинаса и Владимира Янкелевича.",4 400 тг,3,Рипол Классик,2018 г.,9785386105259,256,Мягкий,200 мм x 130 мм,20 мм,240 г.,http://www.bookcity.kz/content/images/thumbs/5127270_1459761.jpeg
Кьеркегор,Стретерн П.,"Сёрен Кьеркегор - выдающийся датский философ, богослов и писатель, основоположник экзистенциализма. Что такое существование? Что значит существовать? В поисках ответов на эти вопросы Кьеркегор поднял целый пласт проблем, которые неизбежно встают перед мыслящим человеком. Отчаяние, страх, самообман, желание греха, раскаяние, мука выбора - он писал лишь о том, что глубоко прочувствовал на собственном опыте. Кьеркегор смело полемизировал с официальной теологией, защищая тезис о реальности христианства лишь для избранных. Его творчество оказало огромное влияние на литературу, философию и теологию ХХ века и сохранило актуальность до наших дней.",700 тг,0,Азбука-Аттикус,2014 г.,9785389076563,96,Мягкий,165 мм x 107 мм,6 мм,80 г.,http://www.bookcity.kz/content/images/thumbs/5066903_1406678.jpeg
Лао Цзы. Дао дэ цзин. Книга о Пути и Благодати (с комментариями),Кувшинов А.В.,"""Дао дэ цзин"" - небольшой по объему древний памятник - занимает особое место в истории китайской мысли. Основная идея этого произведения - идея о Дао - послужила одним из узловых пунктов борьбы различных идейных течений на протяжении многих веков.",3 100 тг,5,Профит Стайл,2015 г.,9785988573302,320,Твердый,165 мм x 120 мм,20 мм,295 г.,http://www.bookcity.kz/content/images/thumbs/5074885_1414148.jpeg
Левиафан,Гоббс Т.,"Многовековый спор о природе власти между такими классиками политической мысли, как Макиавелли и Монтескье, Гоббс и Шмитт, не теряет своей актуальности и сегодня. Читателей знаменитого трактата Томаса Гоббса (Левиафан) и по сей день завораживает созданный автором образ исполинского (искусственного человека), могущественного государства-левиафана. Читателю предлагается оригинальная версия перевода А.Гутермана 1936 года, а также - фрагмент издания 1868 года, в свое время конфискованного царской цензурой.",5 300 тг,0,Рипол Классик,2019 г.,9785386133542,Твердый,28 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130987_1463362.jpeg
Левиафан,Гоббс Т.,"Многовековым спор о природе власти между такими классиками политической мысли, как Макиавелли и Монтескье, Гоббс и Шмитт, не теряет своей актуальности и сегодня. Разобраться в тонкостях и нюансах этого разговора поможет один из ведущих специалистов по политической философии Александр Филиппов. Читателей знаменитого трактата Томаса Гоббса ""Левиафан"" и по сей день завораживает созданный автором образ исполинского ""искусственного человека"", могущественного государства-левиафана. Читателю предлагается оригинальная версия перевода А. Гутермана 1936 года, а также - фрагмент издания 1868 года, в свое время конфискованного царской цензурой.",5 600 тг,5,Рипол Классик,2019 г.,9785386095871,672,Твердый,200 мм x 130 мм,34 мм,675 г.,http://www.bookcity.kz/content/images/thumbs/5101679_1438244.jpeg
Левиафан,Гоббс Т.,"Читателей знаменитого трактата Томаса Гоббса «Левиафан» и по сей день завораживает созданный автором образ исполинского «искусственного человека», могущественного государства-левиафана. Читателю предлагается оригинальная полная версия перевода А. Гутермана 1936 года, а также – фрагмент издания 1868 года, в свое время конфискованного царской цензурой.",12 100 тг,0,Рипол Классик,2017 г.,9785386099008,608,Твердый,240 мм x 170 мм,40 мм,1090 г.,http://www.bookcity.kz/content/images/thumbs/5114953_1447969.jpeg
Лекции по античной философии,Мамардашвили М.,"Публикуемые лекции Мераба Константиновича Мамардашвили - один из курсов по истории философии, которые были прочитаны в 1978-1980 гг. студентам ВГИКа. Автор ставит перед собой задачу рассказать об истории философии как истории размышлений об отношениях человека и мира. В центре его внимания проблема бытия , возникающая в пространстве древнегреческой мысли. Мамардашвили прослеживает в размышлениях греческих философов фундаментальные принципы, лежащие в основаниях античного, а, в последующем, и европейского идеала мышления и понимания мира и человека. Настоящее издание является наиболее выверенным на сегодняшний день и рассчитано на самый широкий круг читателей, интересующихся актуальными вопросами культуры.",4 100 тг,0,Азбука-Аттикус,2018 г.,9785389123113,304,Твердый,20 мм,380 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5120183_1452996.jpeg
Логика в вопросах и ответах: Учебное пособие,Кобзарь В.И.,"Учебное пособие написано в соответствии с программой курса традиционной (общей, философской) формальной логики. В нем рассмотрены основные формы и методы мыслительной деятельности, их особенности, свойства и законы. В пособие включены основное содержание курса, а также вопросы, которые выносятся на экзамен.Содержание курса об основных мыслительных формах изложено алгоритмически, простота этого алгоритма облегчает ориентировку в учебном материале логики, помогает его запоминать, а потом и излагать в определенной последовательности (по логике) на экзамене. Более того, этот алгоритм может помочь и в планировании исследовательских программ, в освоении тех или иных предметов.Для студентов, аспирантов, преподавателей вузов, а также для всех интересующихся логикой.",2 600 тг,0,Проспект,2017 г.,9785392230938,160,Мягкий,215 мм x 145 мм,15 мм,330 г.,http://www.bookcity.kz/content/images/thumbs/5105352_1441754.jpeg
Логика. Искусство спора,"Жаков К., Поварин С.","В книге рассказано о теории и практике логического убеждения, аргументации, построения диалога с собеседником и ведения спора, обеспечивающего успешное разрешение проблемы.",2 500 тг,4,Амфора.,2015 г.,9785367036022,384,Твердый,215 мм x 145 мм,21 мм,195 г.,http://www.bookcity.kz/content/images/thumbs/5091954_1429890.jpeg
Логико-философский трактат,Витгенштейн Л.,"Текст ""Логико-философского трактата"" едва ли можно назвать объемным, однако трудно переоценить его значимость для всей последующей европейской философии, и краткость в данном случае говорит лишь о том, насколько сжато, четко и точно Витгенштейн формулировал свою мысль. Семь коротких тезисов и чуть больше сотни страниц комментариев к ним… но в этот минимальный объем Витгенштейн сумел вместить перевод на философский язык всех главных идей логического анализа. ""В начале было Слово"", — гласит Библия, и если это так, то Витгенштейн был одним из самых преданных учеников Логоса.",1 700 тг,0,АСТ,2018 г.,9785171115449,Мягкий,14 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131234_1463605.jpeg
Логико-философский трактат,Витгенштейн Л.,"?Людвиг Витгенштейн – британский философ австрийского происхождения, один из самых оригинальных мыслителей европейской философии ХХ века, создатель теории построения искусственного ""идеального"" языка, основанного на языке математической логики.Текст ""Логико-философского трактата"" едва ли можно назвать объемным, однако трудно переоценить его значимость для всей последующей европейской философии, и краткость в данном случае говорит лишь о том, насколько сжато, четко и точно  Витгенштейн формулировал свою мысль. Семь коротких тезисов и чуть больше сотни страниц комментариев к ним… но в этот минимальный объем Витгенштейн сумел вместить перевод на философский язык всех главных идей логического анализа.""В начале было Слово"", – гласит Библия, и если это так, то Витгенштейн был одним из самых преданных учеников Логоса.",3 000 тг,4,АСТ,2019 г.,9785170963300,160,Твердый,17 мм,250 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5117605_1450526.jpeg
Любовь. Вдохновляющее путешествие по многогранному миру любви,Эпштейн М.,"Многомерный мир любви раскрывается в книге Михаила Эпштейна с энциклопедической широтой и лирическим вдохновением. С предельной откровенностью говорится о природе эротического и сексуального, о чувственных фантазиях, о таинствах плотского знания. Книга богата афористическими определениями разных оттенков любовного чувства. Автор рассматривает желание, наслаждение, соблазн, вдохновение, нежность, боль, ревность, обращась к идеям диалогической и структуральной поэтики, экзистенциальной психологии, философской антропологии. Большое внимание уделяется анализу языка любви. Среди собеседников автора - Платон и Спиноза, Фрейд и Г.Маркузе, И.Бунин и В.Набоков, М.Булгаков и М.Пришвин, Р.Барт и Ю.Лотман.Книга предназначена для читателей, ищущих понимания любви в контексте современной гуманитарной мысли.",10 900 тг,2,Рипол Классик,2018 г.,9785386107352,568,Мягкий,215 мм x 145 мм,40 мм,850 г.,http://www.bookcity.kz/content/images/thumbs/5133433_1459725.jpeg
