"Душа, не знающая меры?",Цветаева М.И.,"Марина Ивановна Цветаева - одна из самых ярких и драматических фигур двадцатого столетия. Великая поэтесса Серебряного века, она не принадлежала ни к одному литературному направлению того времени и ни на кого не была похожа. Ее самобытный новаторский стих черпал вдохновение и из русской народной поэзии, и из всей мировой культуры. Цветаева была неординарной личностью - человеком бесстрашной искренности, максималистом, ""душой, не знающей меры"", ее поэзию отличают высокий романтизм, сочетающийся с глубокой трагической нотой, и невероятная красота слова. 
Стихотворения, собранные в данном издании, давно и по праву вошли в сокровищницу русской поэзии.",8 600 тг,0,Олма Медиа Групп,2018 г.,9785001112440,Твердый,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5133494_1465511.jpeg
Евгений Онегин,Пушкин А.С.,"Роман в стихах 'Евгений Онегин' - самое известное и самое значительное произведение А. С. Пушкина, вершина его поэтического творчества. Появление этого романа - центральное событие в отечественной культуре XIX века. После публикации одной только первой главы 'Евгения Онегина' В. А. Жуковский, которого Пушкин считал своим учителем, воскликнул: 'Ты - первый на русском Парнасе…' 'Энциклопедия русской жизни', 'первый подлинный реалистический русский роман', 'самое задушевное произведение Пушкина' - каких только характеристик не удостоился этот шедевр, полный неразрешимых загадок и парадоксов. Написанный уникальной строфой, с только Пушкину подвластным сочетанием глубины и легкости, иронии и трагизма, эпичности и лирики, 'Евгений Онегин', кажется, исчерпал все возможности жанра романа в стихах - ничего подобного ему ни в русской, ни в мировой литературе более уже не появилось.",8 400 тг,0,Олма Медиа Групп,2019 г.,9785001114925,Твердый,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5133510_1465525.jpeg
Евгений Онегин,Пушкин А.С.,"Роман в стихах ""Евгений Онегин"" стал центральным событием в литературной жизни пушкинской поры. И с тех пор шедевр А.С.Пушкина не утратил своей популярности, по-прежнему любим и почитаем миллионами читателей.",1 800 тг,3,Эксмо,2017 г.,9785040900084,384,Твердый,25 мм,255 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127361_1459849.jpeg
Евгений Онегин,Пушкин А.С.,"Можно сказать, что весь XIX век прошел под знаком А.С.Пушкина. Но и сегодня, в XXI веке, уже тысячекратно повторенные школьными учебниками и хрестоматиями гениальные пушкинские строки не обесценились: как все причастное к вечности, они дарят радость, вселяют надежду и утешение. В настоящем издании представлены роман в стихах ""Евгений Онегин"", а также самые известные стихотворения А.С.Пушкина, вошедшие в сокровищницу мировой литературы.",1 500 тг,5,Азбука-Аттикус,2015 г.,9785389049031,448,Твердый,200 мм x 130 мм,29 мм,335 г.,http://www.bookcity.kz/content/images/thumbs/5065515_1405595.jpeg
Евгений Онегин,Пушкин А.С.,"Любовная история Татьяны Лариной и Евгения Онегина в высшей степени оригинальна и не имеет аналогов в мировой литературе. Это очень русская история, в которой Татьяна - больше чем Татьяна. Созданный Пушкиным женский образ был для него не столько эротическим идеалом, сколько персонификацией русской души. ""Евгений Онегин"" - это роман поэта с ней, поэтому в нем так много авторских отступлений. Кто здесь, вообще, главный герой? Онегин? Татьяна? Пушкин? Россия? Около обязательной в романах любовной истории гений Пушкина выписывает такие коленца и мертвые петли, что читатель как завороженный следит за полетом его пера. Такого свободного и вдохновенного пера, как в ""Евгении Онегине"", не было в русской литературе ни у кого до того и ни у кого после. Это одно из самых удивительных и неисчерпаемых произведений, когда-либо написанных на русском языке.",2 700 тг,5,Вече,2016 г.,9785444450529,352,Твердый,200 мм x 130 мм,19 мм,370 г.,http://www.bookcity.kz/content/images/thumbs/5099494_1434112.jpeg
Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно
Еврейские мелодии,Губерман И.М.,"В новом сборнике Игоря Губермана ""Еврейские мелодии"" собраны искрометные и неизменно ироничные гарики о евреях. Каждая ""мелодия"" имеет свое неповторимое звучание — ведь Губерман умелый музыкант, ему подвластны и тамбурин, и арфа, и серебряные трубы. Иудейскую ноту автор слышит везде: и в хрусте рублей, и в звоне копейки.",4 000 тг,3,Эксмо,2016 г.,9785699841875,64,Твердый,165 мм x 107 мм,19 мм,195 г.,http://www.bookcity.kz/content/images/thumbs/5081905_1420639.jpeg
Евтушенко Е. Малое собрание сочинений,Евтушенко Е.А.,"«Поэт в России — больше, чем поэт!» — эти крылатые строки из поэмы Евгения Евтушенко, знаменитого поэта-«шестидесятника», могли бы стать эпиграфом к его творчеству. Бунтарь, мечтатель, оратор и трибун, собирающий многотысячные залы, завораживающий читателей (и слушателей) жизнелюбием и бьющей через край энергией, он воспел поэзию, которая бросилась «на приступ улиц» во времена «оттепели», и стал одним из тех, чье творчество явилось глотком свободы и правды. Сегодня Евтушенко знают во всем мире, его произведения переведены более чем на семьдесят языков. Он почетный член многих зарубежных академий, лауреат всевозможных литературных премий. На его стихи написаны десятки песен («Хотят ли русские войны?», «Со мною вот что происходит…», «А снег повалится, повалится…», «Дай Бог!» и другие). В настоящее издание вошли избранные произведения Е. Евтушенко: стихотворения разных лет и поэмы.",3 000 тг,2,Азбука-Аттикус,2015 г.,9785389088993,576,Твердый,215 мм x 145 мм,32 мм,520 г.,http://www.bookcity.kz/content/images/thumbs/5066369_1406273.jpeg
Есенин С. Малое собрание сочинений,Есенин С.А.,"Предлагаем вниманию читателя Малое собрание сочинений Сергея Есенина, одного из крупнейших русских поэтов ХХ века. ""Стихи и только стихи открывают нам настоящего Есенина, - писал К. М. Азадовский, - помогают увидеть его во всей противоречивости и правде, подчас жестокой и беспощадной"". В настоящий том вошли стихи, включенные в основное собрание (т. е. в трехтомное ""Собрание стихотворений"", подготовленное самим поэтом осенью 1925 года), не вошедшие туда стихотворения, а также все поэмы от ""Пугачева"" до ""Черного человека"" и проза Есенина.",3 400 тг,4,Азбука-Аттикус,2012 г.,978538904577405,640,Твердый,215 мм x 145 мм,35 мм,663 г.,http://www.bookcity.kz/content/images/thumbs/4849526_1360372.jpeg
Есенин С.А. Собрание сочинений,Есенин С.А.,"В сборник вошли стихотворения, поэмы, проза, а также статьи и заметки, письма и автобиография поэта.",6 200 тг,0,Клуб Семейного Досуга,2017 г.,9785991038287,960,Твердый,200 мм x 130 мм,52 мм,725 г.,http://www.bookcity.kz/content/images/thumbs/5104895_1441300.jpeg
Завещание,Гумилев Н.С.,"«Не только искания красоты, но и красота исканий» — такое определение стихам Гумилева дал И. Ф. Анненский. Наполненная событиями жизнь поэта трагически оборвалась в августе 1921 года: он был арестован по подозрению в участии в антисоветском заговоре и расстрелян чекистами. На протяжении долгих лет стихи Гумилева были запрещены в Советском Союзе. Его ранние романтические стихи воспевали конквистадоров, каравеллы, рыцарей, экзотические страны, жемчуга и розы. Но зрелый Гумилев остался в истории русской литературы как певец совершенного мужества, автор тончайшей любовной лирики и поэт-философ. Настоящее издание позволит в полной мере насладиться талантом одного из наиболее ярких и значительных поэтов Серебряного века и проследить его творческий путь от первых шагов до пика мастерства и славы.",2 800 тг,2,Азбука-Аттикус,2018 г.,978538915344801,Твердый,23 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5125415_1457950.jpeg
Записная книжка 69. Стихи,Агутин Л.,"В книгу вошли не только стихи известного композитора и исполнителя, но и фотографии из семейного архива. Вас приятно удивит необычное художественное наполнение книги.    ""Я пишу много стихов, точнее, как любой творческий пишущий человек все самые яркие эмоции и мысли о жизни моей и окружающей меня выражаю в стихотворной форме. Какие-то из этих стихов становятся песнями, а какие-то остаются строчками на бумаге, ибо самодостаточные. Когда-то мои близкие и знакомые убеждали меня в том, что песни, которые я сочиняю, стоит предъявить на суд широкой публики. Спустя 20 лет любимые и уважаемые мною люди, читавшие мои стихи, уговорили меня опубликовать их. И я с нескрываемым удовольствием сдался. Для меня это мои ""ребенки"", а что для вас - судить, конечно же, вам. В любом случае, спасибо."" Леонид Агутин",2 900 тг,0,АСТ,2008 г.,9785170568116,140,Твердый,188 мм x 185 мм,12 мм,440 г.,http://www.bookcity.kz/content/images/thumbs/5024136_1345710.jpeg
"Здравствуй, я вернулся",Визбор Ю.И.,"Юрий Визбор — автор-исполнитель песен, поэт, киноактер, писатель и журналист, киносценарист, кинодокументалист, драматург, художник. Один из основоположников жанра авторской, студенческой, туристской песни. Создатель жанра ""песни-репортажа"". Его песни и стихи — о чести, о совести, о мужском пути, о любви, о надежде. В сборник вошли стихи и песни разных лет.",3 000 тг,5,АСТ,2019 г.,9785171093310,Твердый,10 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5133135_1465253.jpeg
Золотой век русской поэзии,Неизвестно,"Пушкинская пора – ""четверть века"", отсчитанная самим Пушкиным от даты основания Царскосельского лицея (1811 г.), 1810–1830-е годы - ""золотой век"" русской поэзии. Этот перид назван ""Золотым"" не ради одного красноречия. ""Золотым веком"" в античности называли ушедшую эпоху красоты, добра и справедливости, потерянный рай. И действительно, искусство девятнадцатого века вобрало в себя все самое прекрасное и доброе, могучее и неповторимое, что есть в русской душе, в русском народе. С полным основанием культуру этой эпохи можно назвать раем русской души, потерянным, но со страницами стихотворений поэтов пушкинской поры вновь обретаемым. В сборник вошли лирические стихотворения поэтов, определивших своим творчеством облик ""золотого века русской поэзии"": В.Жуковского, К.Батюшкова, Д.Давыдова, П.Вяземского, А.Пушкина, А.Дельвига, В.Кюхельбекера, Е.Баратынского, А.Грибоедова и многих других.",2 000 тг,0,Эксмо,2018 г.,9785040917723,384,Твердый,25 мм,260 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127344_1459832.jpeg
Золотой век русской поэзии,Неизвестно,"Пушкинская пора - ""четверть века"", отсчитанная самим Пушкиным от даты основания Царскосельского лицея (1811 г.), 1810–1830-е годы - ""золотой век"" русской поэзии. Этот перид назван ""Золотым"" не ради одного красноречия. ""Золотым веком"" в античности называли ушедшую эпоху красоты, добра и справедливости, потерянный рай. И действительно, искусство девятнадцатого века вобрало в себя все самое прекрасное и доброе, могучее и неповторимое, что есть в русской душе, в русском народе. С полным основанием культуру этой эпохи можно назвать раем русской души, потерянным, но со страницами стихотворений поэтов пушкинской поры вновь обретаемым. В сборник вошли лирические стихотворения поэтов, определивших своим творчеством облик ""золотого века русской поэзии"": В.Жуковского, К.Батюшкова, Д.Давыдова, П.Вяземского, А.Пушкина, А.Дельвига, В. Кюхельбекера, Е.Баратынского, А.Грибоедова и многих других.",2 300 тг,0,Эксмо,2018 г.,9785040917747,384,Твердый,25 мм,265 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5127463_1459955.jpeg
Избранная лирика,Лермонтов М.,"Великий русский поэт Михаил Юрьевич Лермонтов не нуждается в представлении. Его яркие и пронзительные стихи уже две сотни лет любимы читателями разного возраста, а история недолгой жизни ""любви и счастию назло"" до сих пор волнует умы исследователей и литературоведов. Не потому ли, что времена меняются, а чувства - нет? Мы приглашаем читателя вновь соприкоснуться с мятежной душой поэта. В этой книге вы найдете лучшие образцы избранной лирики Лермонтова и вершину его творчества - поэму ""Демон"".  Прекрасные поэтические строфы дополняют рисунки и живописные работы самого Лермонтова, его портреты, а также иллюстрации к его произведениям кисти М. Врубеля, В. Серова, И. Репина и других замечательных русских художников",8 400 тг,0,Олма Медиа Групп,2018 г.,9785001114420,Твердый,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5133667_1465643.jpeg
Избранное,Вознесенский А.А.,"Поэтические озарения большого поэта возникают в обыденной жизни, но этим они еще более ценны. При всех открытиях в области звуковых метафор, видеом, кругометров А.Вознесенский не теряет главное свойство своей поэзии - нежный трагический лиризм. Автор либретто к знаменитой рок-опере ""Юнона"" и ""Авось"", объехавшей весь мир, всенародно любимых романсов ""Сага"", ""Белый шиповник"", песен, среди которых ""Миллион роз"", ""Вальс при свечах"", ""На бис"", ""Часы""... Все эти песни и другие любимые читателями стихотворения собраны в этой книге. ""Андрей Вознесенский ворожит-завораживает, иронизируя, играя, перетекая через ритм от звука, намека и недомолвок к всепоглощающему смыслу в пространстве собственных слов и строф"".",2 200 тг,1,Эксмо,2014 г.,9785699747078,352,Твердый,165 мм x 120 мм,22 мм,280 г.,http://www.bookcity.kz/content/images/thumbs/5061473_1402003.jpeg
Избранное,Багрицкий Э.Г.,"Эдуард Багрицкий (1895-1934) - русский поэт и переводчик, оказавший заметное влияние на развитие советской поэзии. В Избранное включены стихи из разных поэтических сборников: более ранних, - наполненные романтизмом, эмоциональностью, и более поздние произведения такие, как ""Тиль Уленшпигель"", ""Дума про Опанаса"", воспевающие вольнолюбивых и мужественных людей.",1 500 тг,0,Терра - Книжный клуб,2003 г.,9785275009224,320,Твердый,15 мм,162 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5007283_1328157.jpeg
Избранное,Черный С.,"Саша Черный (А.М.Гликберг) - легенда русской сатиры и юмора, сотрудник знаменитого ""Сатирикона"", настоящий поэт с безукоризненным вкусом - зоркий, ироничный, искренний - прожил не очень долгую, но очень насыщенную жизнь, в которую вместилось многое: Первая мировая война, куда он ушел добровольцем и участвовал в боях (он и умер как настоящий солдат и поэт - спасая людей во время пожара), революция, которую он категорически не принял, долгие годы скитаний по дорогам эмиграции. 
В книге представлены все грани творчества этого уникального поэта, удивительным образом соединившего в своих стихах беспощадную, едкую сатиру с подлинным, изысканным лиризмом.",1 700 тг,0,Эксмо,2018 г.,9785040927531,320,Твердый,165 мм x 120 мм,18 мм,215 г.,http://www.bookcity.kz/content/images/thumbs/5131675_1464040.jpeg
Избранное,Бек Т.А.,"Стихи Татьяны Бек - это пейзажная, городская и пронзительная любовная лирика, смесь заклинания и молитвы, где исповеди гораздо больше, чем заповеди. Ее лирический герой удивительным образом различает красоту там, где она не бросается в глаза, наделяя предметы и явления новым смыслом. Это скорее дневник, а не магические письмена, но магия в стихах присутствует незримо. Только так, исподволь, незаметно, она и может воздействовать на читателей.",2 500 тг,0,Мир Энциклопедий,2009 г.,9785989862191,352,173 мм x 127 мм,19 мм,298 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5035638_1358557.jpeg
Избранное.,Милош Ч.,"Чеслав Милош считается сегодгя одним из величайших польских поэтов по мнению Иосифа Бродского, дружившего с Милошем, это, может быть, самый великий поэт XX века. В 1980 году Милошу, ""который с бесстрашным ясновидением показал незащищенность человека в мире, раздираемом конфликтами"", присудили Нобелевскую премию. Учитывая огромное значение творческих достижений Чеслава Милоша, сейм Республики Польша объявил 2011 год годом поэта, который отмечается не только в Польше, но и в Литве, США, Франции, Китае, Индии, Израиле, России и других странах. Настоящее издание, приуроченное к 100-летнему юбилею Чеслава Милоша и объединившее под одной обложкой стихи, поэмы и эссе разных лет, задумано как подарок всем ценителям и поклонникам творчества Поэта. Перевод вошедших в книгу произведений выполнен Анатолием Ройтманом.",3 800 тг,0,Азбука-Аттикус,2012 г.,9785389022997,328,Твердый,220 мм x 147 мм,21 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5045658_1368064.jpeg
Избранное. Седакова О.,Седакова О.,"Ольга Седакова - автор многих книг стихов, прозы, переводов, филологических и философских исследований, вышедших на разных языках. Ее поэтический мир тесно связан и с великой традицией русской поэзии первой половины ХХ века и с неофициальной словесностью «послебродского» поколения. Ее тексты не раз награждались престижными международными премиями. В настоящий сборник, составленный автором, вошли избранные стихотворения разных лет.",2 900 тг,0,Азбука-Аттикус,2018 г.,978538914707201,Твердый,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5133471_1465491.jpeg
Избранное: Стихотворения. Поэмы.,Наровчатов С.С.,"Сергей Сергеевич Наровчатов (1919-1981) - один из крупнейших поэтов фронтового поколения. В своем творчестве он шагнул далеко за рамки военной тематики. Не только литератор, но и философ, Наровчатов глубоко осмысливал пути и судьбы России, ярко воссоздавая мощь и силу национального характера.",1 300 тг,0,Терра - Книжный клуб,2003 г.,9785275007459,544,Твердый,20 мм,249 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5007478_1329294.jpeg
Исповедь хулигана,Есенин С.А.,"Сергей Есенин (1895–1925) родился в крестьянской семье в селе Константинове Рязанской губернии. Начал писать стихи с девяти лет. В восемнадцать разослал  их по редакциям и, по его словам, был удивлен, что произведений его не печатают. Тогда он «грянул» в Петербург, пошел прямо к Блоку, которому свежие, «голосистые» стихи талантливого поэта-самородка очень понравились. Вскоре к Есенину пришла общероссийская слава. После революции по популярности с Есениным мог сравниться разве что Маяковский, тем не менее «последний поэт деревни» чувствовал себя чужим в стране советов. Он ушел из жизни молодым, на пике творческих сил. Обстоятельства трагической судьбы Есенина уже невозможно отделить от мифов, но его проникновенная лирика по-прежнему трогает своей исповедальной искренностью и чистотой. В настоящем издании представлены избранные стихотворения и поэмы Сергея Есенина.",2 700 тг,4,Азбука-Аттикус,2018 г.,9785389151758,320,Твердый,20 мм,285 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5123092_1455825.jpeg
Исповедь хулигана,Есенин С.А.,"Сергей Есенин родился в крестьянской семье в селе Константинове Рязанской губернии. Начал писать стихи с девяти лет. В восемнадцать разослал их по редакциям и, по его признанию, был удивлен, что произведений его не печатают. Тогда он ""грянул"" в Петербург, пошел прямо к Блоку, которому ""свежие, чистые, голосистые"" стихи талантливого крестьянского поэта-самородка очень понравились... По замечанию Е.Евтушенко, Есенин, возможно, самый русский поэт, ""ибо ничья другая поэзия настолько не происходила из шелеста берез, из мягкого стука дождевых капель... ни в ком другом не было такой беззащитной исповедальности, хотя она иногда и прикрывалась буйством..."". В настоящем издании представлены избранные стихотворения Сергея Есенина, его ""маленькие поэмы"", а также поэмы ""Пугачев"", ""Анна Снегина"", ""Черный человек"".",1 400 тг,4,Азбука-Аттикус,2015 г.,978538910209503,320,Твердый,200 мм x 130 мм,24 мм,280 г.,http://www.bookcity.kz/content/images/thumbs/5075053_1414311.jpeg
Ищи меня,Ходасевич В.Ф.,"В.Ф.Ходасевич - ""гордость русской поэзии"", по слову В.Набокова, ""крупнейший поэт нашего времени, литературный потомок Пушкина по тютчевской линии"", чьим творческим кредо стало духовное стремление выйти из своего малого ""я"" в большое, критик, историк литературы, безупречный стилист. В своих стихах, вошедших в ""Собрание стихов 1927 года"" и сочетающих традицию русской классической поэзии с мироощущением человека ХХ в., воплотил трагический конфликт свободной человеческой души, нарождающегося духа и враждебного мира, стремление преодолеть разорванность сознания в гармонии творчества. В своей поэзии В.Ходасевич ""защитился от символизма Пушкиным"", благодаря чему создавал стихотворения, в которых частное существование обрело значимость.",2 000 тг,0,Эксмо,2016 г.,9785699875382,256,Твердый,165 мм x 120 мм,16 мм,165 г.,http://www.bookcity.kz/content/images/thumbs/5098387_1436340.jpeg
Как вам это понравится. Мера за меру,Шекспир У.,"Уильям Шекспир. Самый загадочный из гениев мировой литературы. Поэт, чья биография служила - и продолжает служить - поводом для бесконечных версий, догадок и гипотез. Почему? Да потому, что гениальность Шекспира слишком велика, чтобы уложиться в нашем сознании. Однако - был ли Шекспир, не было ли его - произведения, подписанные этим именем, существуют. И будут существовать - ровно столько, сколько будет существовать человечество...",1 100 тг,0,АСТ,2002 г.,9785170162482,320,Твердый,200 мм x 130 мм,16 мм,342 г.,http://www.bookcity.kz/content/images/thumbs/5021358_1341545.jpeg
"Как здорово, что все мы здесь сегодня собрались",Митяев О.Г.,"Самой популярной песне Олега Митяева ""Как здорово"" больше 35 лет. У ее автора - счастливая творческая судьба: его искусство востребовано - ныне он один из наиболее популярных российских бардов. Для песенной поэзии О.Митяева характерны незатертые сюжеты и свежие образы, его песни любят, запоминают, поют. Любители творчества Олега Митяева найдут в этой книге собрание лучших стихов и песен. Посетители концертов барда могут ознакомиться с потоком записок из зала, обычно сопровождающих все его выступления, проходящие с неизменными аншлагами.",3 000 тг,2,Эксмо,2019 г.,9785699935710,Твердый,25 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131676_1464041.jpeg
Как упоительны в России вечера…,Пеленягрэ В.,"Виктор Пеленягрэ - в своем роде фигура уникальная. ""Священный монстр"" русского арьергарда. Автор гениальных поэтических мистификаций. Теперь без его имени не обходится ни одна солидная антология. На его счету - в алфавитном порядке - целый ряд всенародных суперхитов от ""Акапулько"" до ""Я вышла на Пикадилли"".Этот сборник представляет и другие стороны его дарования: галантную лирику (Пеленягрэ - основоположник и лидер литературного направления, получившего название ""куртуазный маньеризм"" и вызвавшего многочисленные подражания), остроумные максимы, блистательные эссе. Значительную часть настоящего издания составляют стихотворения последних лет.",2 400 тг,0,Не указано,2006 г.,9785969101135,Твердый,39 мм,647 г.,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5047001_1368690.jpeg
Классика поэзии в переводах Серебряного века,Неизвестно,"Читать и понимать иностранную поэзию в оригинале способен далеко не каждый, ведь для этого требуется не просто знать язык, а различать мельчайшие нюансы звучаний и смыслов. Но чей голос мы слышим в действительности в чарующих строках Байрона, Гейне или Лорки - автора или переводчика? Или они переплетаются так, что и разделить их невозможно? Часто мы даже не знаем имени переводчика - полноправного соавтора любимых стихов… Сборник, который вы держите в руках, устраняет привычную несправедливость. Произведения мировой классики сгруппированы здесь не по авторам, а по переводчикам - это известнейшие поэты Серебряного века: И.Анненский, К.Бальмонт, А.Блок, В.Брюсов, Н.Гумилев, Вяч. Иванов, Ф.Сологуб, М.Цветаева. И если Данте Алигьери вел кругами ада лишь один поэт - Вергилий, то в нашем путешествии в мир европейской поэзии целых восемь проводников, и у каждого свой путь, свой голос и свой взгляд на сущность поэзии.",5 000 тг,0,Олма Медиа Групп,2014 г.,9785373068253,224,Твердый,240 мм x 170 мм,30 мм,885 г.,http://www.bookcity.kz/content/images/thumbs/5067917_1407636.jpeg
Книга двустишия,Джалаладдин Балхи Руми,Неизвестно,1 400 тг,5,Международный клуб любителей поэзии Абая,2008 г.,9789965611766,Твердый,14 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5035204_1384904.jpeg
Когда стихи улыбаются,Асадов Э.А.,"В новый сборник известного поэта Эдуарда Аркадьевича Асадова ""Когда стихи улыбаются"" вошли не только самые известные его стихи, но и авторский дневник, который Э.Асадов вел много лет. И, с присущим ему юмором, назвал ""мыслями на конце пера"".",2 400 тг,0,Эксмо,2015 г.,9785699626458,352,Твердый,165 мм x 120 мм,19 мм,260 г.,http://www.bookcity.kz/content/images/thumbs/5057609_1388039.jpeg
Колесо времени,Хвостенко А.,"Алексей Хвостенко — один из самых ярких представителей неофициальной петербургской культуры 60-х годов. Первая книжка его стихов вышла в 1965 году в самиздате и называлась «Подозритель». С 1977 года находился в эмиграции, жил во многих странах мира, где устраивались его художественные выставки, выходили книжки и музыкальные альбомы, ставились пьесы. Широко стали известны песни, которые Хвост исполнял сам или в содружестве с группой АукцЫон. Алексей Хвостенко был подлинным человеком возрождения — поэтом, художником, музыкантом, драматургом, режиссером, актером, певцом, композитором. Однако в первую очередь он был поэтом, «всех далее вперед смотрящим». В настоящем издании представлены все основные поэтические сборники Хвоста, а также песни, послания и драматургия.",3 300 тг,0,Азбука-Аттикус,2018 г.,978538915665401,Твердый,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5133450_1465471.jpeg
Колымские тетради. Стихотворения,Шаламов В.,"Книга избранных стихотворений Варлама Шаламова, известного широкому читателю прежде всего своей прозой, является настоящим подарком истинному ценителю поэзии. В своих поэтических произведениях Варлам Шаламов отходит от конкретики лагерного опыта, однако и здесь читатели сталкиваются с редким ощущением абсолютной подлинности, точности и остроты переживания жизни.",2 000 тг,0,Эксмо,2011 г.,9785699467396,480,Твердый,165 мм x 130 мм,25 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5038548_1361152.jpeg
Комедии,Шекспир У.,"Перу великого английского драматурга Уильяма Шекспира принадлежит более десяти комедий. Их сюжеты различны, но есть в них нечто общее - безудержное веселье, перемежающееся ино­гда н грустью, и незаурядные герои, которых роднит воля, острый ум, стремление к независимости и сокрушающее жизнелюбие. Это и романтические сказки, и очаровательные приключения, коме­дии положений и гротескные небылицы.",1 400 тг,5,Азбука-Аттикус,2015 г.,978538906293103,512,Твердый,200 мм x 130 мм,26 мм,372 г.,http://www.bookcity.kz/content/images/thumbs/5063847_1404200.jpeg
