100 великих улиц и площадей,Аннина С.А.,"Книга приглашает читателя посетить самые прекрасные и неповторимые площади и улицы мира. Вы узнаете о том, какая улица самая длинная в мире, или самая зеленая, узкая или самая широкая. Вы познакомитесь с историческими событиями и архитектурными достопримечательностями, сформировавшими нынешний облик величайших площадей России, стран Европы, Азии. Ближнего Востока, Африки, Америки.",2 000 тг,0,Вече,2015 г.,9785444419731,416,Твердый,215 мм x 145 мм,33 мм,385 г.,http://www.bookcity.kz/content/images/thumbs/5068282_1407985.jpeg
Строительство бани,Рыженко В.И.,"В этой книге рассказано, как правильно выбрать на участке место для строительства бани. Основное внимание уделено описанию конструктивных элементов бани и поэтапной технологии ее строительства.",120 тг,5,Оникс,2008 г.,9785488019461,32,200 мм x 130 мм,5 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5022903_1342850.jpeg
Студия дизайна Робин Вильямс. 2-е изд,"Вильямс Р.,Толлетт Дж.","Секретами теории и практики дизайна делятся Робин Вильяме и Джон Толлетт - одни из лучших дизайнеров, которые к тому же умеют писать книги. Это издание поможет ликвидировать пробелы в знаниях тем, кто недавно пришел в дизайн, и тем, чье увлечение им уже переросло в профессию, но кто хочет повысить свой уровень. Однако это не учебник, а скорее руководство по стилю. Авторы ведут читателя на новый уровень креативного дизайна, делясь своим вдохновением и глубокими знаниями об основных принципах дизайна и его задачах, о композиции и визуальном воздействии. В своем неподражаемом стиле они рассказывают о теории дизайна, визуальных каламбурах, принципах создания макетов и графического оформления, которыми следует руководствоваться в реальных проектах. Вы узнаете, почему один дизайн привлекает внимание, а другие нет. Узнаете, как выбрать правильный стиль для своего проекта, будь то визитки, информационные бюллетени, логотипы, реклама, веб-сайты и т. д. Творческий, вдохновенный подход Робин и Джона и отлично подобранные примеры оценят все дизайнеры - от новичков до профессионалов. В заключение пять дизайнеров делятся своим опытом, знаниями и взглядами на примерах собственных проектов.",29 700 тг,0,Символ,2008 г.,9785932861141,280,Мягкий,25 мм,756 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126978_1459467.jpeg
Суперкритика,"Айзенман П., Колхас Р.","""Суперкритика"" Питера Айзенмана и Рема Колхаса напоминает деконструктивистское здание: диалог двух великих архитекторов сопровождают комментарии, документы и фотографии, а все это вместе составляет манифест амбициозной ""критической архитектуры"" - той, которая не только возводит дома, но и изучает устройство окружающей нас реальности.",3 600 тг,3,Strelka Press,2017 г.,9785906264732,218,Мягкий,190 мм x 110 мм,20 мм,225 г.,http://www.bookcity.kz/content/images/thumbs/5115018_1448022.jpeg
Счастливый город. Как городское планирование меняет нашу жизнь,Монтгомери Ч.,"Что нам нужно для счастья? Урбанист и журналист Чарльз Монтгомери находит ответы на вопросы на пересечении дизайна городской среды и науки о счастье. Он путешествует по самым динамичным городам мира и показывает нам их опыт.Новые данные психологии, неврологии и собственных городских экспериментов Монтгомери собраны в этой книге. Она показывает, как города могут формировать наши мысли и поведение. И в конечном счете – обнадеживает: счастливый город может спасти мир, и мы все можем помочь его построить.На русском языке публикуется впервые.",9 500 тг,5,"Манн, Иванов и Фербер",2018 г.,9785001176879,Мягкий,25 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126376_1458906.jpeg
Текстиль и кожа. Новые идеи для декора интерьера,Махмутова Х.И.,"У любой хозяйки в запасе найдется пряжа и несколько кожаных лоскутков. Их умелое использование позволит вам, дорогие рукодельницы, создать множество оригинальных предметов для дома. Неповторимые настенные часы, кашпо, мини-гобелены, декоративные бутылки - и привычный интерьер заиграет новыми красками, а гости будут восхищаться вашим талантом! Искусная рукодельница Халидя Махмутова, долгое время преподававшая свое мастерство другим, расскажет не только о создании конкретных моделей. Вы научитесь разбираться в необходимых для работы приспособлениях, образной выразительности изделия и наверняка продолжите творить, переходя к более сложным техникам!",1 150 тг,0,Эксмо,2011 г.,9785699504909,80,Мягкий,240 мм x 170 мм,5 мм,201 г.,http://www.bookcity.kz/content/images/thumbs/5034845_1356601.jpeg
"Текущий ремонт дома, квартиры",Рыженко В.И.,"Если у вас появилась проблема с ремонтом дверей, переплетов, окон, полов, паркета, воспользуйтесь нашей книгой. Ознакомившись с ней, вы быстро и качественно осуществите ремонт.",150 тг,0,Оникс,2007 г.,9785488011977,32,Мягкий,200 мм x 130 мм,5 мм,24 г.,http://www.bookcity.kz/content/images/thumbs/5008871_1330406.jpeg
Теория классических архитектурных форм,Михаловский И.Б.,"Со времени издания этой книги в 1937 г. она стала классическим пособием по истории архитектурных форм, и, как и раньше, активно используется в учебном процессе архитектурных вузов. Репринтное воспроизведение издания 1937 года. Предназначена для студентов, обучающихся по архитектурным и дизайнерским специальностям, а также для широкого круга читателей.",5 900 тг,2,Архитектура-С,2014 г.,9785964702481,288,Твердый,240 мм x 170 мм,22 мм,565 г.,http://www.bookcity.kz/content/images/thumbs/5050826_1394469.jpeg
Термины российского архитектурного наследия. Архитектурный словарь,Плужников В.И.,"Словарь объясняет около 7000 слов и выражений, относящихся к архитектуре и строительству. Книга поможет тому, кто хочет расширить свои представления об архитектуре как рукотворной среде обитания. Историко-культурное наследие на территории нынешней России создавали разные народы, поэтому лексемы в данном толковом словаре не сводятся только к русскоязычным. Книга адресована читателю, который хочет распознать многообразные особенности этой рукотворной среды, грамотно назвать их и расширить свое представление об архитектурном наследии. Таким читателем может быть историк искусства, реставратор, музейный работник, зодчий и любой человек, готовый с любопытством всматриваться в прошлое. Знаете ли вы, что могут в архитектуре и строительстве значить такие слова как студенец и глездун, детеныш и сажалка, а что такое муравьиное место и жужилица, хайло и кулема? Наверное, пока вы не знаете, что делают ""под шубу""? На страницах этой книги вы найдете много интересного и...",11 900 тг,0,Искусство ХХI век,2011 г.,9785980510879,424,Твердый,34 мм,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5034727_1356566.jpeg
"Террасы, веранды, площадки. Дизайн для отдыха",Зайцева А.,"В саду место для отдыха можно организовать на любой вкус, это может быть и патио, и открытая терраса, и тент. Самое главное, оно должно быть комфортным и уютным. В этой книге вы найдете проекты по организации различных мест для отдыха, которые можно воплотить в жизнь своими руками, а также инструкции по созданию различных дизайнерских вещей для украшения вашего сада.",1 050 тг,0,Эксмо,2011 г.,9785699410576,64,Мягкий,240 мм x 170 мм,5 мм,163 г.,http://www.bookcity.kz/content/images/thumbs/5044858_1365669.jpeg
Технологии строительства и реконструкции энергоэффективных зданий,Бадьин Г.М.,"Обобщены и систематизированы практические рекомендации и научно-методические указания по современным технологиям строительства и реконструкции энергоэффективных зданий. Рассмотрены основные принципы функционирования энергосберегающих и ""пассивных"" домов, а также различные градостроительные и архитектурно-планировочные решения по энергосбережению. Подробно описаны конструктивно-технологические решения по теплоизоляции различных конструктивных элементов зданий (крыш, стен, фасадов, окон и др.), а также современные тепловые системы. Обобщен опыт строительства энергоэффективных зданий в России и за рубежом, а также инновационные решения в области энергоэффективного строительства. Рассмотрены особенности строительства в сложных природно-климатических и геологических условиях. Уделено внимание нетрадиционных возобновляемых источников энергии и технологии их освоения.",6 500 тг,5,BHV-CПб,2017 г.,9785977538190,464,Мягкий,215 мм x 145 мм,20 мм,315 г.,http://www.bookcity.kz/content/images/thumbs/5103860_1440296.jpeg
Токарные работы по дереву на дому. Столики. Декоративные полочки. Этажерки,Рыженко В.И.,Неизвестно,150 тг,0,АСТ,9785488007338,5 мм,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5023318_1347333.jpeg
Токийский стиль,Ташен А.,"Токио - единственный среди крупнейших метрополисов - город без символа. У Нью-Йорка и Гонконга есть их знаменитые виды небоскребов, у Парижа - Эйфелева башня, у Лондона - мосты через Темзу. В Токио нет знаковых зданий, нет знакомого всем вида на город или залив. Согласно популярному мнению, Токио неуклюж, аморфен и постоянно меняется. Его известный образ навеян кинематографом: Токио - это декорации, сквозь которые яростно прорывается Годзилла.",4 700 тг,0,АСТ,2014 г.,9785170471195,192,Мягкий,192 мм x 140 мм,17 мм,389 г.,http://www.bookcity.kz/content/images/thumbs/5077785_1417039.jpeg
Увлажнение воздуха. Системы и применение,Изельт,"В книге представлены системные сведения о технологии использования влажного воздуха в установках и системах вентиляции и кондиционирования в различных отраслях промышленности. Книга содержит весь комплекс сведений, требований и нормативов, которые необходимы для работ по расчету и подбору оборудования увлажнения для систем вентиляции, кондиционирования, а также холодильных камер, с выбором оптимальных схем влаго- и воздухообмена. Приведены примеры использования различного оборудования, помогающие при монтаже и наладке систем. Все это делает книгу не только хорошим учебным пособием, но и прекрасным информационно-справочным руководством для специалистов-практиков.",3 300 тг,0,Не указано,2007 г.,9785948361369,224,Твердый,240 мм x 170 мм,14 мм,450 г.,http://www.bookcity.kz/content/images/thumbs/5027351_1349005.jpeg
Умный евроремонт: как превратить свою квартиру в велнес-дом,Кремер А.                                    ,"Как известно, дома и стены помогают. Но чтобы чувствовать себя по-настоящему комфортно в своем жилище, его необходимо перестроить соответствующим образом, то есть сделать умный евроремонт, и в итоге превратить свою квартиру в велнес-дом. Пусть вас не удивляет, что понятие ""велнес"", означающее хорошее самочувствие, здоровье и счастье, все чаще используют в различных аспектах нашей жизни, и дом, где мы проводим достаточно большое количество времени, не исключение. Ведь именно сюда мы возвращаемся каждый день, желая восстановить здоровье после общения с суетным окружающим миром, желая обрести отдых, уют и защищенность. Книга ""Умный евроремонт. Как превратить свою квартиру в велнес-дом"" содержит доступные и оригинальные советы, которые помогут вам при минимальных экономических и физических затратах создать в своем доме атмосферу здоровья, красоты, отдыха и комфорта.",1 000 тг,0,Феникс,2008 г.,9785222128565,224,200 мм x 130 мм,12 мм,222 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5033513_1354536.jpeg
"Универсальный справочник сантехника. Установка, ремонт, эксплуатация",Никитко И.,"Предлагаемая книга построена на существующих нормах и методах проведения санитарно-технических работ. В ее основе — стандарты, касающиеся как материальной базы санитарно-технического оборудования, так и его установки, использования и обслуживания.  Справочник предназначен для профессиональных работников в сфере сантехники, которые найдут в нем сведения о номенклатуре материалов, арматуры, санитарных и отопительных приборов, насосов, инструментов, станков и механизмов, применяемых в настоящее время. Большое внимание также уделено организации и производству заготовительных и монтажно-сборочных работ, вопросам испытания систем и технике безопасности.    В приложении приведены некоторые ГОСТы и СНиПы, относящиеся к проведению санитарно-технических работ.",2 600 тг,5,Питер,2015 г.,9785496012881,400,Твердый,215 мм x 145 мм,20 мм,390 г.,http://www.bookcity.kz/content/images/thumbs/5125658_1458196.jpeg
Управление экологической безопасностью строительства. Информационное обеспечение. Основные термины и определения,Теличенко,"В учебном пособии для информационных менеджеров строительства в систематизированном виде по разделам и в алфавитном порядке в каждом из разделов приводится стандартизованные и нестандартизованные термины и определения понятий, приводимых в законодательстве и нормативно-технических документах, а также научно-технической литературе, и дается библиографический перечень этих источников по вопросам информационного обеспечения.",3 300 тг,0,АСВ,2005 г.,9785930933727,Твердый,10 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5022256_1343764.jpeg
Устройство и ремонт полов. Профессионалы советуют,Самойлов В.С.,"Опытными строителями не рождаются, ими становятся в результате полученных навыков в процессе работы. Естественно, что чем меньше опыт, тем больше ошибок, которые допускаются в работе. Чтобы таких ошибок было меньше, для этого и написана наша книга. В ней читатель найдет ответ на большую часть интересующих его вопросов по правилам выбора и устройства любого покрытия пола, которое сейчас предлагает строительный рынок.",1 700 тг,3,Аделант,2011 г.,9785936421662,240,Твердый,240 мм x 170 мм,15 мм,365 г.,http://www.bookcity.kz/content/images/thumbs/5048556_1370847.jpeg
Учимся работать с гипсокартоном.Пошаговое руководство,"Бондарев С., Ромашкин П.","Свойства гипсокартона. Гипсокартон в квартире и офисе. Мансарды, стеллажи и полки из гипсокартона. Отделочные работы. Дизайнерские решения.",1 050 тг,0,Владис,2009 г.,9785956708439,480,Твердый,200 мм x 130 мм,25 мм,373 г.,http://www.bookcity.kz/content/images/thumbs/5012375_1335319.jpeg
Уютная дача. Стильные штучки для дома и сада,Лаптева Т.Е.,"Превратить свой загородный участок и дачный домик в уютное место для отдыха, где каждый уголок будет греть сердце своей уникальностью, - мечта любого, кто ценит индивидуальность и комфорт! В книге известного в России и Италии художника и дизайнера Татьяны Лаптевой представлены лучшие креативные идеи и мастер-классы для оформления сада и дачного дома. Милые и стильные аксессуары из текстиля и дерева, бетона и камней и других материалов доступны в исполнении всем, кто мечтает превратить свой загородный участок в уютное место для отдыха и семейных вечеров.",7 100 тг,0,Эксмо,2018 г.,9785699897544,Твердый,20 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5128129_1460611.jpeg
Уютные пледы и другие идеи для стильного интерьера,"Фелпс Л.,","Наполните свой дом теплом и уютом, связав роскошные и совсем несложные пледы, покрывала и наволочки для подушек от дизайнеров Линден Фелпс и Берил Хьятт. Помимо коллекции изысканных изделий, которая сопровождается множеством красочных фотографий, в книгу включены 12 рецептов восхитительных блюд, каждое из которых придает вашему интерьеру еще больше уюта и очарования. Вы сможете не только любоваться красивыми вещами, но и получите удовольствие от изысканных лакомств. Формат: 25,5 см х 23 см.",2 000 тг,0,Не указано,2007 г.,9785902059837,96,Мягкий,8 мм,367 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5040773_1362130.jpeg
Финляндия.Творимый ландшафт,Андреева Е.,"Книга историка искусств Екатерины Андреевой посвящена нескольким явлениям финской культуры. Автор исследует росписи в средневековых церквях, рассказывает о поместьях XVII-XIX веков и подробно останавливается на произведениях гения финской и мировой архитектуры ХХ века Алвара Аалто. Говоря о нем, Е. Андреева акцентирует такие моменты творческой философии архитектора, как органичность и превосходство принципов ""природного"" конструирования над ""техногенным"". Этот подход делает исторический пример финской культуры особенно актуальным для современного градостроения. Памятники, о которых пишет Е. Андреева, редко становились предметом интереса российских искусствоведов и историков архитектуры, что делает книгу важной для самых разных кругов читателей, а сочетание эрудиции и остроумия превращает ее в редкий образец отечественной словесности.",3 300 тг,0,Из-во Ивана Лимбаха,2017 г.,9785890592958,320,Мягкий,200 мм x 130 мм,20 мм,315 г.,http://www.bookcity.kz/content/images/thumbs/5129920_1462331.jpeg
Фонтанчики в интерьере для украшения и релаксации. Практическое руководство,Лупато М.,"Согласно фэн-шуй, фонтанчики положительно воздействуют на самочувствие и, рассеивая негативную энергию, способствуют благотворной обстановке в помещении. Непрерывное движение воды в сочетании с природными элементами и растениями создает ощущение, будто в вашем доме появился маленький оазис - чистый увлажненный воздух, умиротворяющее журчание воды и оригинальный дизайн, вносящий неповторимое очарование в ваш интерьер. Воспользовавшись нашими рекомендациями, вы можете сделать такой фонтанчик самостоятельно, выбрав тот, который лучше всего подойдет для вашего дома или офиса.",1 850 тг,0,Ниола-пресс,2007 г.,9785366001045,96,Мягкий,240 мм x 170 мм,9 мм,258 г.,http://www.bookcity.kz/content/images/thumbs/5010315_1331889.jpeg
Французские интерьеры/ French Interiors,Неизвестно,-,20 600 тг,0,DOM publishers,2007 г.,9783938666319,224,25 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5041200_1363799.jpeg
Храмы.Монастыри,Каширина Т.,"Мир храмов и монастырей совершенно особый и ни с чем не сравнимый. В нем человек способен утолить извечную жажду воссоединения со Священным. Это своего рода зримый образ иного измерения человеческого существования, который, по словам Андрея Белого, дает возможность всмотреться в ""дали иного бытия"". На протяжении столетий храмы и монастыри создаются как эталоны красоты и соразмерности, образы Божественной славы и творения, модель мироздания. Они строятся в самых прекрасных и уникальных уголках Земли их проектируют, возводят и декорируют лучшие архитекторы, скульпторы и художники. Храмы и монастыри предстают не только как собрания уникальных шедевров мирового искусства, но и как хранители религиозных святынь. Монументальные и миниатюрные, величественные и простые, они по сути воплощают покой, мир и чистоту, служат убежищем от суеты и хаоса. Именно здесь Бог встречает человека и человек возвращается к самому себе. Среди авторов книги - ведущие искусствоведы, историки и...",5 100 тг,0,Аванта+,2007 г.,9785989861033,184,Твердый,19 мм,1224 г.,"

                                                Разливы рек, Исаак Левитан, Орест Кипренский, Созвездие гончих псов",http://www.bookcity.kz/content/images/thumbs/5031257_1351667.jpeg
Художественное стекло в интерьере. 80 моделей. Практическое руководство,Маркон Ф.,"Хотите оформить интерьер своего дома художественными витражами? Тогда эта книга для вас. Следуя рекомендациям, вы сможете сделать это самостоятельно. Вам в помощь дано подробное описание технических приемов работы со стеклом и свинцом, примеры пескоструйной обработки, а также шаблоны. Вы можете использовать образцы работ автора, которые представлены в различных стилях - от классики до модерна. Размер и цвет витража можно менять по мере необходимости. Оригинальные идеи автора будут интересны также тем, кто осваивает художественное ремесло.",1 400 тг,0,Ниола,2007 г.,9785366002141,80,Мягкий,290 мм x 205 мм,6 мм,252 г.,http://www.bookcity.kz/content/images/thumbs/5039547_1362126.jpeg
Цвет. Четвертое измерение,Косс Ж.-Г.,"Эта книга увлекательно и доходчиво рассказывает о роли, которую играет в нашей жизни цвет. Хотя о его влиянии на психологию, физиологию, поведение, настроение и даже физическую форму человека известно давно, в последнее время на него обратили особо пристальное внимание. Выяснилось, что цвет будоражит и успокаивает, стимулирует производительность и творческое мышление, воздействует на наше восприятие запахов и вкусов, побуждает нас торговаться и покупать. Сегодня широчайшими возможностями цвета пользуются не только художники и дизайнеры. Его огромный потенциал реализуется в фармакологии, пищевой промышленности, парфюмерии, торговле, медицине... Жан-Габриэль Косс знакомит читателя с природой цвета и бесчисленными возможностями его использования.",5 400 тг,5,Синдбад,2017 г.,9785906837509,240,Прочий,215 мм x 170 мм,20 мм,365 г.,http://www.bookcity.kz/content/images/thumbs/5115811_1448789.jpeg
Цвет. Энциклопедия. Вдохновляющие цветовые решения для интерьера вашего дома,Стармер А.,"В чем секрет дизайнера, легко и просто преображающего интерьер комнаты? В умении использовать цвет. В этом удобном практическом руководстве представлено более 200 цветовых решений для любого пространства дома. «Умелое использование цвета позволяет вносить изменения как в традиционные жилища, так и в помещения, оформленные в духе современных тенденций. Классические интерьерные ансамбли освежает наличие цветов бледных и светлых, они очищают их и придают им объем и гармоничное звучание. Насыщенные цвета, такие как изумрудно-зеленый и темно-рубиновый, сообщая интенсивность другим краскам, способствуют созданию атмосферы уюта и романтичной обстановки. Однако менять цвета интерьера так часто, как мы меняем нашу одежду, нельзя. Эта книга поможет вам выбрать самое существенное, что касается цветового решения вашего дома». (Анна Стармер)",9 100 тг,5,Азбука-Аттикус,2018 г.,9785389144521,256,Твердый,30 мм,650 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126035_1458540.jpeg
Цветная графика,Бесчастнов Н.П.,"В учебном пособии излагаются основы теории и практики цветной графики, применительно к задачам обучения студентов вузов, занимающихся изобразительным искусством. Теоретический материал и темы практических заданий приводятся в методической взаимосвязи. Особое внимание в издании уделено особенностям исполнения творческих тем, встречающихся в практической работе художников-графиков, а также материалам, средствам и приемам работы в цветной графике.  Издание является обобщением опыта преподавания цветной графики в отечественных вузах изобразительного и прикладного искусства. Сведения излагаются с учетом уровня знаний, полученных студентами в период обучения основам академических художественных дисциплин.  Пособие богато иллюстрировано произведениями известных мастеров мировой и отечественной цветной графики (около 200 иллюстраций). Оно является первым значительным по объему и систематизации изданием такого характера в нашей стране.   Предназначено для студентов обучающихся по специальности 071002.65 ГРАФИКА, готовящихся к работе в сфере изобразительного искусства. Пособие будет полезно педагогам и студентам вузов, выпускающих специалистов книжной и рекламной графики, специалистам, занимающимся подготовкой и переподготовкой художников декоративно-прикладного искусства и дизайнерам различных отраслей промышленности.",5 000 тг,4,Весь,2014 г.,9785691019661,224,Твердый,215 мм x 170 мм,10 мм,340 г.,http://www.bookcity.kz/content/images/thumbs/5117028_1449954.jpeg
Цветочный декор/ Decorating flowers,Неизвестно,Неизвестно,16 800 тг,0,DOM publishers,2010 г.,9783938666401,Твердый,22 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5014381_1335927.jpeg
Чудеса света глазами архитектора,Сейдлер Г.,"Вашему вниманию предлагаются архитектурные достопримечательности с точки зрения Гарри Сейдлера. Для студентов, любителей архитектуры, историков, а также для тех, кто путешествует, сидя в кресле. Формат: 14,5 см х 20 см.",5 000 тг,0,АСТ,2008 г.,9785170471102,192,Прочий,200 мм x 150 мм,15 мм,190 г.,http://www.bookcity.kz/content/images/thumbs/5015722_1386463.jpeg
Шедевры архитектуры,Неизвестно,"?Архитектуру называют каменной летописью истории. И действительно, она прежде всего — часть материальной культуры человечества, которая несет уникальную информацию о жизни людей в разные исторические эпохи. История архитектуры начинается с первых шагов строительной деятельности человека и продолжается до наших дней. В этой книге речь пойдет лишь о некоторых великолепных творениях тех людей, которые опередили свое время, оставив человечеству свидетельства своего гениального мастерства и память об эпохах, в которые им суждено было работать. Это незабвенные памятники, пережившие столетия и ставшие свидетельствами высочайшего творческого потенциала человека.",3 000 тг,0,АСТ,2017 г.,9785170998746,160,Твердый,165 мм x 120 мм,6 мм,260 г.,http://www.bookcity.kz/content/images/thumbs/5103943_1440378.jpeg
Шик суахили: Жизнь в стиле побережья Восточной Африки/ Swahili Chic,"Иордании Б., Лики Р.Э. ","Swahili Chic unveils an exotic approach to gracious living, from a 2,000-year-old culture rich in beauty and sophistication. Swahili Chic happens where the coral atoll islands of East Africa meet the warm Trade Winds of the Indian Ocean, mingling the scents of fragrant cloves and tropical flowers in a land where African kings, Arabian sultans, Chinese sailors, American whalers and French pirates met to trade jewels, spices and colourful fabrics.",12 200 тг,0,Thames & Hudson,2007 г.,9780500513552,284,30 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5009145_1329858.jpeg
Школа ремонта. Стены,Вевиоровский М.М.,"Эта книга для тех, кто хочет узнать и понять, как правильно выполнять те или иные ремонтные работы. Тонкости описываемых операций иллюстрированы кадрами из популярной телепередачи. Начинать читать книгу можно с любого раздела, поскольку каждый раздел самодостаточен и содержит ссылки только на ""Приложения"", в которых приведена дополнительная информация.",2 700 тг,0,АСТ,2007 г.,9785170423088,160,290 мм x 220 мм,15 мм,813 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5041895_1365855.jpeg
Шрифт и дизайн. Современная типографика,Крейг Д.,"Шрифтовой дизайн и типографика – это постоянно развивающееся и изменяющееся искусство, и каждое поколение дизайнеров привносит в него что-то новое и прогрессивное. Некоторые дизайнеры приветствуют перемены и свободу эксперимента, другие предпочитают традиционный подход. Третьи считают, что старое и новое могут сосуществовать, чтобы в результате обогатить и разнообразить оформление. Так или иначе, во взглядах на типографику нет единой точки зрения. Однако одно совершенно ясно: от шрифта больше не требуется быть ""незаметным"" и оставаться лишь скромным средством передачи смысла текста. Сегодня шрифт может быть выразительным, забавным, вызывающим, дерзким, а в лучших своих проявлениях – самостоятельным арт-объектом. Современный цифровой художник должен быть открыт всему новому, использовать все типографические средства выразительности и на их основе создавать собственную эстетику. Мы надеемся, что новые поколения графических дизайнеров продолжат расширять границы и нарушать...",12 700 тг,0,Питер,2018 г.,9785496013703,176,Мягкий,290 мм x 205 мм,13 мм,590 г.,http://www.bookcity.kz/content/images/thumbs/5086903_1425563.jpeg
"Экодом из соломы. Жилье, которое позволит улучшить здоровье и отказаться от коммунальных платежей",Широков Е.И.,"Хотели бы вы жить в своём доме, который ежеминутно улучшал бы ваше здоровье, наполнял вас жизненной силой? А если бы он при этом ещё и сохранял тепло в 3-5 раз лучше других домов, и позволил бы со временем вообще отказаться от коммунальных платежей? А если бы он при этом был ещё и в несколько раз дешевле любого другого жилья, включая деревянные срубы и сэндвич-панели?.. Представьте себе, такие дома уже существуют! В этой книге содержится подробное описание технологии строительства домов из соломенных панелей, которую разработал русский учёный, кандидат Технических наук, президент Белорусского отделения Международной академии экологии Евгений Иванович Широков. Его экодома из соломы являются по сути естественными здравницами, улучшающими состояние здоровья человека за счёт создания среды с оптимальной температурой, влажностью и содержанием свежего воздуха (соломенные панели ""дышат""). Это самое эффективное жильё с точки зрения теплосбережения. При его возведении не используются вредные для здоровья химические стройматериалы, коих бывает предельно много в большинстве домов другого типа. И наконец экодома Широкова - самые доступные по цене из всех существующих на сегодняшний день вариантов частного жилищного строительства.",4 300 тг,0,Концептуал,2016 г.,9785906867094,Твердый,10 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5115779_1448760.jpeg
