Три дня без любви,Кивинов А.,"""""""Три дня без любви"""" - веселая приключенческая комедия, которая, как хорошее кино, несомненно понравится и женщинам, и мужчинам самого разного возраста. Вадик Исаев обнаруживает свою жену дома... с другим (во всяком случае, он в этом совершенно уверен). Вадик потерян - как поступить? На помощь ему приходит лучший друг. Он предлагает весьма оригинальную идею. И тут начинается самое интересное! Удастся ли Вадику рискованное предприятие?",2 100 тг,1,Азбука-Аттикус,2010 г.,9785998509452,288,Твердый,200 мм x 130 мм,23 мм,"

                                                Три дня без любви, Пути Господни, Хенк и Боб",http://www.bookcity.kz/content/images/thumbs/5034217_1355931.jpeg
Три желания,Мориарти Л.,"Лин, Кэт и Джемма — красивые тридцатитрехлетние сестрыблизнецы, на которых все обращают внимание, не только мужчины. Смех, драма и хаос, кажется, повсюду следуют за ними. Однако жизнь у них абсолютно разная. У Лин все идет четко по расписанию. Кэт мучают секреты, которые она узнала о своем замужестве. А Джемма, уставшая от мимолетных связей, мечтает о вечной любви. Веселая история слегка сумасшедшей, но на удивление обычной семьи. Впервые на русском языке!",3 000 тг,3,Азбука-Аттикус,2016 г.,9785389087224,448,Твердый,22 мм,365 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5083285_1422356.jpeg
Три краски,Рой О.,"Под Новый год Лариса получила от родной телекомпании подарок – набор красок для волос. И хотя ей, как самой отстающей сотруднице, подсунули бракованную упаковку, девушка не обеспокоилась качеством косметики. Все знают: по натуральному цвету волос многое можно сказать о характере человека. Думала ли Лара, что окрашивание в черный повлечет глубинные изменения и темперамента, и образа жизни! Не нарадуется теперь начальство успехам своей журналистки. Счастлива и она сама: не зависит от мужского внимания, чувствует в себе самодостаточность. Но в коробке осталось еще две краски – блонд и рыжий. Каких чудес ждать от их использования?",1 400 тг,4,Эксмо,2016 г.,9785699837045,320,Мягкий,165 мм x 130 мм,22 мм,160 г.,http://www.bookcity.kz/content/images/thumbs/5090792_1428804.jpeg
Три метра над небом. Трижды ты,Моччиа Ф.,"Заключительная часть трилогии ""Три метра над небом"" Федерико Моччиа. Главный герой Стэп, в прошлом уличный хулиган, решает начать новую жизнь. Дела идут в гору: престижная работа на телевидении, стильная квартира в живописном районе Рима. Стэп делает предложение своей девушке Джин, но на горизонте снова появляется его бывшая возлюбленная - Баби.",6 600 тг,2,Рипол Классик,2019 г.,9785386105327,Твердый,30 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129102_1461564.jpeg
Три метра над небом: Навеки твой,Моччиа Ф.,"Первая часть трилогии ""Три метра над небом"". Баби - отличница, девушка из богатой семьи, романтичная и невинная. Она носит дорогие вещи и любит поболтать с подружками о музыке и моде. Стэп - уличный хулиган. Днем он сидит с приятелями в баре или качает мускулы в спортзале, а вечерами носится по городу на мотоцикле. Люди из разных миров, они все же встретились и полюбили друг друга. Теперь Баби не узнают даже родители, а Стэп внезапно открывает в себе качества, которые совсем не совпадают с образом грубого мачо.",4 900 тг,2,Рипол Классик,2019 г.,9785386103323,Твердый,20 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129121_1461583.jpeg
Три метра над небом: Я тебя хочу,Моччиа Ф.,"Вторая часть трилогии ""Три метра над небом"". Главный герой Стэп после двухлетнего странствия по Америке возвращается в родную Италию. Он так и не смог забыть свою первую большую любовь. Справиться с этим ему помогает новая девушка, Джин. Казалось бы, старые отношения остались в прошлом, но судьба вновь сводит его с Баби. Юноше предстоит узнать, способна ли новая любовь залечить старые раны.",4 600 тг,0,Рипол Классик,2019 г.,9785386104016,Твердый,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129143_1461605.jpeg
Три новеллы. Комплект из 2 книг,Бакман Ф.,"Новеллы Фредрика Бакмана проникнуты тем же мягким юмором и теплотой, что и его «полнометражные» романы-бестселлеры, изданные сегодня уже в сорока трех странах. Это современные притчи на вечные темы или – если хотите – своего рода сказки для взрослых. Бакман верен себе – он снова говорит простыми словами о самом важном: о смысле жизни, о смерти, о безжалостном времени и человеческой памяти. «Сделка всей жизни» - это рассказ о том, чем ты готов пожертвовать ради спасения чужой жизни. Когда на кону не только твое будущее, но и твое прошлое. Не только места, куда ты стремишься, но и уже оставленные тобой следы. Ради кого ты готов от всего этого отказаться? В новелле «И с каждым утром дорога домой становится все длиннее» Бакман пишет о том, каково это – утратить память прежде жизни, а нам, оставшимся, предстоит непонятно как жить в разлуке с ними, когда они все еще здесь и уже не здесь. ""Себастиан и тролль"" - пронзительная новелла Бакмана, сказка для взрослых, маленькая история сбивающей с ног эмоциональной силы. Это рассказ про детскую хрупкость и уязвимость, поломанный смех, душные стеклянные шары и детские страхи.",4 100 тг,5,Синдбад,2019 г.,9785001310730,Твердый,27 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131709_1464072.jpeg
"Три полуграции, или Немного любви в конце тысячелетия",Вильмонт Е.,"Героини романа - три подруги, и у всех троих, как назло, кризис в личной жизни. Поддерживая друг друга и стараясь не унывать, попадая порой в забавные, порой в загадочные ситуации, они стараются преодолеть черную полосу и не без вмешательства ""необъяснимых"" сил находят каждая свое счастье.",1 500 тг,5,АСТ,2016 г.,9785170939046,320,Мягкий,165 мм x 107 мм,25 мм,140 г.,http://www.bookcity.kz/content/images/thumbs/5109085_1444913.jpeg
Три чашки чая,Мортенсон Г.,"«Три чашки чая» — это поразительная история о том, как самый обычный человек, не обладая ничем, кроме решительности, способен в одиночку изменить мир. Грег Мортенсон подрабатывал медбратом, ночевал в машине, а свое немногочисленное имущество держал в камере хранения. В память о погибшей сестре он решил покорить самую сложную гору К2. Эта попытка чуть ли не стоила ему жизни, если бы не помощь местных жителей. Несколько дней, проведенных в отрезанной от цивилизации пакистанской деревушке, потрясли Грега настолько, что он решил собрать необходимую сумму и вернуться в Пакистан, чтобы построить школу для деревенских детей. Сегодня Мортенсон руководит одной из самых успешных благотворительных организаций в мире, он построил 145 школ и несколько десятков женских и медицинских центров в самых бедных деревнях Пакистана и Афганистана.   Когда ты впервые пьешь чай с горцами балти, ты - чужак. Во второй раз - почетный гость. Третья чашка чая означает, что ты - часть семьи, а ради семьи они готовы на что угодно. Даже умереть.   Книга была издана в 48 странах и в каждой из них стала бестселлером. Самого Грега Мортенсона дважды номинировали на Нобелевскую премию мира в 2009 и 2010 годах.",3 900 тг,5,Эксмо,2019 г.,9785699436729,624,Твердый,200 мм x 145 мм,35 мм,623 г.,http://www.bookcity.kz/content/images/thumbs/3330189_1361052.jpeg
Три чашки чая,Мортенсон Г.,"ТРИ ЧАШКИ ЧАЯ - это поразительная история о том, как самый обычный человек, не обладая ничем кроме решительности, способен в одиночку изменить мир. Грег Мортенсон подрабатывал медбратом, ночевал в машине, а свое немногочисленное имущество держал в камере хранения. В память о погибшей сестре он решил покорить самую сложную гору К2. Эта попытка чуть ли не стоила ему жизни, если бы не помощь местных жителей. Несколько дней, проведенных в отрезанной от цивилизации пакистанской деревушке, потрясли Грега настолько, что он решил собрать необходимую сумму и вернуться в Пакистан, чтобы построить школу для деревенских детей. Несмотря на то, что Грегу удалось создать одну из самых успешных благотворительных организаций в мире, построить 171 школу и несколько десятков женских и медицинских центров в самых бедных деревнях Пакистана и Афганистана, несмотря на то, что ТРИ ЧАШКИ ЧАЯ были изданы в 48 странах и проданы общим тиражом 7000000 экземпляров, в 2011 году Грега обвинили во лжи и...",2 100 тг,4,Эксмо,2014 г.,9785699731152,448,Мягкий,22 мм,261 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5054208_1397340.jpeg
Трижды на заре,Барикко А.,"Итальянский писатель Алессандро Барикко сегодня один из интереснейших романистов Европы. Его изысканные книги, напоминающие одновременно и притчи, и триллеры, и поэмы в прозе, уже переведены на десятки языков и положены в основу спектаклей и фильмов. Музыка, философия, архитектура, живопись, история, литература - вот откуда он черпает бесконечные сюжеты для своих произведений, вот где рождаются его герои: гении и чудаки, фантазеры и сумасбродные изобретатели.",2 300 тг,0,Азбука-Аттикус,2015 г.,9785389053656,160,Твердый,165 мм x 107 мм,6 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5031739_1353411.jpeg
Трудно быть ангелом,Шехова А.,"Им по тридцать. Самое прекрасное время для женщины, если она счастлива. А если нет?! У каждой из них - свой путь и свои чудовища. Москвичка Ангелина отчаянно играет в ""идеальную жену"", но много ли радости в спектакле одного актера, если знаешь: у Него есть другая женщина, пусть не столь безупречная, зато более желанная. Анечка живет с нелюбимым человеком и цепляется за нелюбимую работу. Третья их подруга тоже не может набраться смелости и перечеркнуть то, что мешает расправить крылья. Неудачницы они или счастливицы? Говорят, кризис - это не беда, а новые возможности. Кризис ""полусреднего"" возраста не исключение. И вот подруги организовывают тайный женский клуб и начинают делать вещи, о которых всегда мечтали, но на которые никогда не отваживались. Им предстоят встречи со страхом одиночества и с верой в чудо...",2 100 тг,0,АСТ,2012 г.,9785271420283,352,Твердый,200 мм x 130 мм,20 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5020897_1341838.jpeg
Трудно быть человеком,Хейг М.,Неизвестно,5 500 тг,5,Синдбад,2018 г.,9785001310303,Твердый,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5123833_1456523.jpeg
Туда без обратно,Сафарли Э.,"""Туда без обратно"" - откровенный роман, отражающий правдивую сторону Востока. Книга, основанная на реальных событиях из жизни русской проститутки в Стамбуле, повествует о женщинах, о любви, одиночестве, вере и предательстве. ""Туда без обратно"" - ледяной душ после горячей ванны. Автор ""Сладкой соли Босфора"" отходит от теплого мелодраматического стиля, представляя на суд читателя шокирующую правду жизни.",4 000 тг,4,АСТ,2016 г.,9785170932818,288,Твердый,200 мм x 130 мм,21 мм,315 г.,http://www.bookcity.kz/content/images/thumbs/5086863_1425523.jpeg
Туристический сбор в рай,Липскеров Д.М.,"Новая книга Дмитрия Липскерова «Туристический сбор в рай» – сборник потрясающих коротких рассказов о жизни с легким налетом мистики. В своих небольших историях Липскеров буквально несколькими штрихами создает невероятно глубокую и богатую картину реальности, которую каждый читатель может дорисовать в своем воображении. Липскеров описывает разные временные эпохи и совершенно разных людей – в диапазоне от бандитов и проституток до профессора, изучающего древнесаксонский язык. И везде писатель концентрирует свое внимание на уникальной душе каждого из своих персонажей, рассказывая об их таких сложных и таких неповторимых переживаниях. В своей новой книге знаменитый писатель, прозванный «русским Маркесом», ностальгирует по ушедшей и потерянной красоте – чему-то такому, что было у каждого человека, но что безвозвратно его покинуло. В рассказах нового сборника сочетаются такие разные эмоции, как ирония, сарказм, печаль и нежность, и вместе они создают широчайшую палитру чувств, способную пронять до глубины души любого читателя.",4 600 тг,3,Эксмо,2019 г.,9785041000165,Твердый,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130091_1462485.jpeg
Туркменка,Волков В.,"Роман ""Туркменка"" - непростой, горький и жестокий. Он рассказывает о ломкой судьбе женщины в восточном деспотическом государстве. О преследованиях и коварстве, о похищениях и пытках, о тюрьмах и спецслужбах. Об отважных правозащитниках и беспринципных правдолюбцах. О попрании человека и бунте человека. И, конечно же, о любви. Несчастной, нежеланной, недостижимой, невероятной - и все-таки бесконечно необходимой. Потому что ""любовь равна свободе"".",2 500 тг,1,"Книжный Клуб 36,6",2011 г.,9785986972343,384,Твердый,200 мм x 130 мм,17 мм,385 г.,http://www.bookcity.kz/content/images/thumbs/5002275_1324067.jpeg
Турция: записки русского путешественника,Курбатов В.Я.,"Необычный взгляд на главные туристические маршруты Турции. Автор заново открывает древнейшие города Малой Азии с их уникальной многовековой историей. Античные руины и христианские храмы, места мифологические и земли, где жили Апостолы и святые.",900 тг,0,Амфора,2009 г.,9785367010626,320,Твердый,200 мм x 130 мм,20 мм,310 г.,http://www.bookcity.kz/content/images/thumbs/5023171_1344693.jpeg
Ты мой ненаглядный!,Муравьева И.,"Ирина Муравьева живет в Бостоне с 1985 года. Но источником ее творчества является российская действительность. Впечатляющие воспоминательные сцены в ее прозе оказываются порой более живыми, чем наши непосредственные наблюдения над действительностью. Так и в рассказах - старых и новых - сборника ""Ты мой ненаглядный"", объединенных темой семьи, жасмин пахнет слаще, чем тот, ветки которого бьются в ваше окно.",2 800 тг,2,Эксмо,2015 г.,9785699838707,320,Твердый,200 мм x 130 мм,20 мм,315 г.,http://www.bookcity.kz/content/images/thumbs/5097794_1435770.jpeg
Ты против меня,Даунхэм Д.,"Мир Майки Маккензи рухнул, когда его сестру изнасиловал парень из богатой семьи. Мир Элли Паркер содрогнулся, когда ее брата обвинили в страшном преступлении. Когда их миры соприкоснулись, произошел взрыв. Семья должна быть на первом месте. Но что делать, если на одной чаше весов оказывается преданность родным, а на другой - любовь? Смелый и решительный роман о верности и необходимости выбора. Но прежде всего о любви.",2 600 тг,0,Рипол Классик,2012 г.,9785386046323,416,Твердый,200 мм x 130 мм,32 мм,457 г.,http://www.bookcity.kz/content/images/thumbs/5015287_1336980.jpeg
Ты слышишь нашу музыку?,Мартен-Люган А.,"Новый роман Аньес Мартен-Люган.От автора бестселлера «Счастливые люди читают книжки и пьют кофе»Аннотация:«Ты слышишь нашу музыку?» — история супружеской пары. Едва попав на прилавки, роман оказался в лидерах продаж. Вера и Янис прожили вместе десять лет и любят друг друга, как в первый день. У них чудесная семья, трое очаровательных детей. Их счастье притягивает людей, как магнит. У архитектора Яниса, мечтающего о собственном проектном бюро, появляется новый друг и предлагает финансовую поддержку. Это открывает Янису путь к успеху, но жизнь семьи постепенно разлаживается. Веру начинают тревожить странные совпадения. Однако такой развязки, какую заготовила Мартен-Люган, не ожидают ни Вера, ни читатели.",3 100 тг,2,АСТ,2017 г.,9785170887552,416,Твердый,200 мм x 130 мм,40 мм,390 г.,http://www.bookcity.kz/content/images/thumbs/5115137_1447712.jpeg
Ты так любишь эти фильмы,Фигль-Мигль,"В подъезде своего дома убит редактор модного журнала. В школе, где преподает известный кинокритик, погибла, упав на лестнице, завуч. Что это, несчастный случай? Есть ли связь между этими событиями? И правда ли, что директор школы - резидент иностранной разведки? И что за странный заказчик появляется у его красавицы жены?  Обо всем этом читайте в новом романе Фигля-Мигля, чей роман ""Щастье"" многими был признан лучшим литературным дебютом 2010 года.",2 600 тг,0,Лимбус Пресс,2011 г.,9785837005725,352,Твердый,200 мм x 130 мм,20 мм,350 г.,http://www.bookcity.kz/content/images/thumbs/5017289_1340211.jpeg
Тысяча и одна ночь отделения скорой помощи,Больо Батист,"Аннотация Начинающий врач, стараясь поддержать пациентку по прозвищу Жар-птица, рассказывает ей случаи из медицинской практики. К нему присоединяются другие врачи и медсестры, сменяя его в роли Шахерезады. Из этих историй вырастает целый мир ""тех, кто слег, и тех, кто их ставит на ноги"". ""Тысяча и одна ночь отделения скорой помощи"" - это захватывающая хроника будней французской больницы.",2 600 тг,0,АСТ,2015 г.,9785170854516,320,Твердый,200 мм x 130 мм,23 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5068600_1408305.jpeg
Тысяча осеней Якоба де Зута,Митчелл Д.,"В новом переводе - великолепный роман современного классика Дэвида Митчелла, дважды финалиста Букеровской премии, автора таких интеллектуальных бестселлеров, как ""Сон №9"", ""Облачный атлас"" (недавно экранизированный Томом Тыквером и братьями Вачовски), ""Голодный дом"" и другие. Дэдзима - крошечный островок под боком у огромной феодальной Японии, голландская торговая фактория. Япония - крошечная островная страна под боком у целого огромного мира, от которого она отгородилась на несколько веков и который желает урвать от нее лакомый кусочек, и голландская фактория - единственное окно в этот мир. На Дэдзиму - обиталище хитроумных купцов, коварных переводчиков и дорогих куртизанок - прибывает молодой клерк Якоб де Зут. За пять лет он должен заработать состояние достаточное, чтобы просить руки оставшейся в Роттердаме возлюбленной - однако на Дэдзиме его вниманием завладевают молодая японская акушерка Орито и зловещий настоятель далекого горного монастыря Эномото-сэнсэй…",4 600 тг,5,Азбука-Аттикус,2017 г.,978538911622101,640,Твердый,40 мм,760 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5109405_1444227.jpeg
Тысяча сияющих солнц,Хоссейни Х.,"Любовь – великое чувство. Глубоко укрытая, запрещенная, тайная, она все равно дождется своего часа. Эта книга – также о дружбе между людьми, которые, казалось бы, могут быть только врагами, о скрытых противоречиях между родителями и детьми, о стойкости кротких сердец. В центре романа – две женщины, которые оказались жертвами потрясений, разрушивших мирный Афганистан.Мариам – незаконная дочь богатого бизнесмена, с детства познавшая, что такое несчастье, с ранних лет ощутившая собственную обреченность. Лейла – напротив, любимая дочка в дружной семье, мечтающая об интересной и  прекрасной жизни. Между ними нет ничего общего, они живут в разных мирах, которым не суждено было бы пересечься, если бы не огненный шквал войны. Отныне Лейла и Мариам связаны самыми тесными узами, и они сами не знают, кто они – враги, подруги или сестры.Но в одиночку им не выжить в обезумевшем мире, не выстоять перед средневековым деспотизмом и жестокостью, затопившими улицы и дома некогда уютного города. Вдвоем они пройдут через страдания, вдвоем буду ловить нечаянные крупицы радости, вдвоем станут мечтать о счастье, к которому однажды попытаются прорваться. «Тысяча сияющих солнц» – мощная, драматичная и лиричная история, которая заставляет  сердца сжиматься от боли и радости. Это благородная и великодушная книга.",4 000 тг,5,Фантом Пресс,2019 г.,9785864716748,480,Твердый,200 мм x 130 мм,30 мм,415 г.,http://www.bookcity.kz/content/images/thumbs/5041823_1363664.jpeg
У,Лу Э.,"Эрленд Лу (р. 1969) - знаменитый норвежский писатель, лауреат ряда национальных и международных премий. Прежде чем посвятить себя литературе, он успел потрудиться на самых разных поприщах: выступал в театре, снимал короткометражные фильмы и музыкальные видеоклипы, работал в психиатрической больнице, учителем в школе. Его дебютный роман ""Во власти женщины"" (1993), признанный критиками ""чрезвычайно смешным и искусным"", наиболее явно отражал влияние писателя, которого Лу называл своим учителем, - Ричарда Бротигана (его ""Грезы о Вавилоне"" на норвежский переводил сам Лу). Роман ""Наивно. Супер"" (1996) стал бестселлером в пятнадцати странах и сделал Лу фигурой без преувеличения культовой. Не меньший успех ожидал книги ""Лучшая страна в мире, или Факты о Финляндии"" (2001) и ""Допплер"" (2004). И вот впервые на русском языке выходит самый масштабный роман Эрленда Лу - ""У"" (1999), своего рода синтез ""Путешествия на Кон-Тики"" Тура Хейердала и ""Пляжа"" Алекса Гарленда. Герои Лу тоже отправляются...",1 600 тг,5,Азбука-Аттикус,2005 г.,9785352014943,416,200 мм x 130 мм,27 мм,414 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5047254_1369116.jpeg
У ангела,Рубина Д.,"?Три повести (которые сама Дина Рубина именует ""маленькими повестями"") были написаны в первое и самое трудное десятилетие эмиграции. Абсолютно разные, они имеют некий общий знак — образ ангела странный, парадоксальный, порой чуть ли не издевательский. ""Образ ангела, литературного ангела, ангела-хранителя, просто прохожего и едва ли не бом­жа, — один из моих тотемов в прозе, очень значимый для меня"". Так, в повести ""Камера наезжает"" Ангел-хранитель предстает в образе лагерного охранника, того, что при попытке героини к бегству ""из зоны, именуемой ""жизнью"", хватает ее и тащит по жизненному этапу. А в повести ""Во вратах Твоих"" ангел является в образе карнавальном, утешая и веселя. Внезапно оказавшаяся на границе жизни и смерти героиня ""Высокой воды венецианцев"" поселяется в отеле ""Аль Анжело"", ставшем для нее судьбоносным. Есть, есть Тот, кто посылает нам спасение.",1 600 тг,5,Эксмо,2017 г.,9785699985128,352,Мягкий,25 мм,160 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5124029_1456708.jpeg
У ангела,Рубина Д.,"Три повести (которые сама Дина Рубина именует «маленькими повестями»), были написаны в первое и самое трудное десятилетие эмиграции. Абсолютно разные, они имеют некий общий знак, как именную печать художника – образ ангела. странный, парадоксальный, порой чуть ли не издевательский. «Образ ангела, литературного ангела, ангела-хранителя, просто прохожего и едва ли не бомжа, – один из моих тотемов в прозе, очень значимый для меня».",3 500 тг,2,Эксмо,2017 г.,9785699944019,320,Твердый,20 мм,265 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5097686_1435658.jpeg
У войны не женское лицо,Алексиевич С.А.,"Одна из самых известных в мире книг о войне, положившая начало знаменитому художественно-документальному циклу Светланы Алексиевич ""Голоса Утопии"". Переведена более чем на двадцать языков, включена в школьные и вузовские программы во многих странах. Последняя авторская редакция: писательница, в соответствии со своим творческим методом, постоянно дорабатывает книгу, убирая цензурную правку, вставляя новые эпизоды, дополняя записанные женские исповеди страницами собственного дневника, который она вела в течение семи лет работы над книгой. "" У войны не женское лицо "" - опыт уникального проникновения в духовный мир женщины, выживающей в нечеловеческих условиях войны.",6 300 тг,0,Время,2019 г.,9785969118324,Твердый,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131209_1463580.jpeg
У войны не женское лицо,Алексиевич С.А.,"Одна из самых известных в мире книг о войне, положившая начало знаменитому художественно-документальному циклу 'Голоса Утопии'. 'За многоголосное творчество - памятник страданию и мужеству в наше время' Светлана Алексиевич получила в 2015 году Нобелевскую премию по литературе.Перед вами последняя авторская редакция: писательница, в соответствии со своим творческим методом, доработала книгу, убрав цензурную правку, вставив новые эпизоды, дополнив записанные женские исповеди страницами собственного дневника, который она вела в течение семи лет работы над книгой. 'У войны не женское лицо' - опыт уникального проникновения в духовный мир женщины, выживающей в нечеловеческих условиях войны.",5 300 тг,2,Время,2017 г.,9785969117624,Твердый,19 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5124076_1456756.jpeg
У самого синего моря. Итальянский дневник,Осис Н.,"Это ироничный и откровенный рассказ о том, как занятая по горло молодая москвичка пять лет с переменным успехом училась быть генуэзской синьорой, открывая для себя радости повседневной жизни у самого синего моря. Рассказ, полный смешных и неожиданных деталей, остроумных наблюдений за итальянцами и русскими, а главное - искреннего восхищения великолепной Генуей, Genova Superba. Рассказ, полный смешных и неожиданных деталей, остроумных наблюдений за итальянцами и русскими, а главное – искреннего восхищения великолепной Генуей, Genova Superba .",2 000 тг,1,Азбука-Аттикус,2011 г.,978538901700901,368,Твердый,125 мм x 205 мм,23 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5003057_1324093.jpeg
"У тебя все получится, дорогая моя",Мартен-Люган А.,"У ТЕБЯ ВСЕ ПОЛУЧИТСЯ, ДОРОГАЯ МОЯ - долгожданная вторая книга молодой француженки Аньес Мартен-Люган, прославившейся на весь мир бестселлером ""Счастливые люди читают книжки и пьют кофе"". Ирис кажется, что ее будущее предопределено. Равнодушный муж и скучная работа в банке - вот вся ее жизнь в унылом провинциальном городке.  В тридцать один год она решает осуществить свою детскую мечту стать модельером и отправляется в Париж, где судьба современной Золушки, которая не стала дожидаться феи, чудесным образом меняется. Отзывы ""Перо Аньес Мартен-Люган не утратило живости после ошеломляющего успеха первого романа. Это книга о том, как взять в руки свою жизнь. Она не просто увлекает, она дарит читателю свою внутреннюю энергию."" Le Parisien ""Тонкое, изящное...В тридцать один год она решает осуществить свою детскую мечту стать модельером и отправляется в Париж, где судьба современной Золушки, которая не стала дожидаться феи, чудесным образом меняется.",3 300 тг,5,АСТ,2014 г.,9785170867097,320,Твердый,200 мм x 130 мм,24 мм,360 г.,http://www.bookcity.kz/content/images/thumbs/5064722_1404954.jpeg
Убийство Командора. Книга 1. Возникновение замысла,Мураками Х.,"""С мая того года и до начала следующего я жил в горах…"" Живописное, тихое место, идеальное для творчества. Скромное одноэтажное строение в европейском стиле, достаточно просторное для холостяка, принадлежало известному в Японии художнику. Все было бы мирно и спокойно, если бы не картина ""Убийство Командора"", найденная на чердаке, если бы не звон буддийского колокольчика по ночам, если бы не странный склеп , что возник из-под каменного кургана посреди зарослей, если бы не встреча с эстетом Мэнсики, который за баснословные деньги попросил написать портрет, сначала свой, а потом возможно его, дочери, если бы не попытки разобраться в самом себе. ""Выходит началом всему, что происходит вокруг меня, стало то, что я вынес на свет эту картину? И тем самым разомкнул круг?"" Эта картина перевернула жизнь главного героя и повлияла на всех, кто ее видел. Она создала в нашем мире еще одну реальность. Как это все возможно?",3 500 тг,5,Эксмо,2019 г.,9785041009311,Твердый,33 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5131512_1463905.jpeg
