#В постели с твоим мужем. Записки любовницы. Женам читать обязательно!,Набокова Н.,"Ника Набокова — провокационная и откровенная, красивая молодая женщина с мозгами, которым может позавидовать любой успешный мужчина. В ее блоге более 300 тысяч читателей. Почти 8000 человек, обратившихся за помощью и советом. Десятки тысяч благодарностей от тех, кому ее статьи помогли выжить в сложных отношениях. «Да, я любовница! И именно поэтому я знаю все о том, почему, из-за чего, ради чего и для чего люди изменяют. Эту правду вам не расскажут в глянцевых журналах и на популярных ток-шоу. Добро пожаловать в мой мир, где я расскажу все об изнанке неверности. Какого черта его туда понесло, чего ждать дальше и что с этим всем делать? Меня можно ненавидеть, обвинять в разрушении чьей-то семьи, бояться и пытаться отрицать факт моего существования. Но это не отменяет главного — я знаю, как выжить в любовном треугольнике». Никакой женской логики, стенаний и «ой, все». Бьющие под дых формулировки, глубинное знание человеческой психики и отношений, эффективные и на 100% работающие методики...",3 300 тг,5,АСТ,2019 г.,9785171002213,288,Твердый,220 мм x 150 мм,19 мм,335 г.,http://www.bookcity.kz/content/images/thumbs/5100129_1436897.jpeg
"#Верный и заботливый муж. Явки, пароли, секреты. Удачное знакомство, быстрое замужество, долгие счастливые отношения",Сатья Дас,"Вы хотите найти спутника жизни: познакомиться, выстроить отношения, выйти замуж, но почему-то ваше желание даже и не думает сбываться? Вы прочли не одну умную книгу, сформировали желание, отправили его во Вселенную, провели несколько «сильнейших» обрядов на жениха, усвоили все тонкости обращения с противоположным полом, а воз и ныне там? К сожалению, в большинстве многомудрых книг нет ответов на самые простые, и в то же время жизненно важные вопросы: Где все-таки встретить неженатого мужчину? Как действительно привлечь его внимание и не спугнуть? Как понять, что именно с ним вы обретете долгожданное счастье? И как при этом быть Божественной женщиной, а не «охотницей на мужчин». Создается впечатление, что эти сведения засекречены и охраняются так же тщательно, как государственная тайна. Сатья дас - популярный лектор, ведический психолог, автор и ведущий популярнейших семинаров ""Нескучная семейная психология"" и ""Очарование женственности"", снимает гриф секретности и передает...",3 000 тг,5,АСТ,2018 г.,9785171025045,208,Твердый,215 мм x 145 мм,16 мм,285 г.,http://www.bookcity.kz/content/images/thumbs/5105626_1442029.jpeg
Будь дерзким! Перестань сомневаться в своем величии и сделай жизнь грандиозной,Синсеро Д.,"Книга полна грубоватых и прикольных советов по работе над своим Я. Она объясняет, как заставить замолчать внутреннего критика и начать строить жизнь, достойную новостной ленты Facebook…Книга написана живым, цепким языком и изобилует юмором.Publishers WeeklyЕсли вы ищете волшебную пилюлю от всех проблем, в этой книги ее нет. Зато есть практичные и простые способы договориться со своим внутренним «крутым парнем» и изменить жизнь к лучшему. Мэдисон Тейлор, основатель DailyOMДжен Синсеро, автор и тренер по лидерству, со свойственным ей юмором и неповторимым стилем поднимает тему самосовершенствования на новый уровень.Weekly AlibiСинсеро, вероятно, написала лучшую из книг по саморазвитию, которую многие читатели когда-либо держали в руках... The State Hornet, газета Калифорнийского государственного университета, штата  СакраментоЭта книга по саморазвитию для людей, которые отчаянно хотят улучшить свою жизнь и при этом не попасть за решетку.MindBodyGreenПросто шедевр!Лисл Фройнденштайн, Boulder",5 000 тг,5,Эксмо,2019 г.,9785040923458,320,Мягкий,30 мм,620 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5125138_1457712.jpeg
"Будь издателем. Творческая книга для тех, кто любит книги",Лисапова Н.,"&ltb>Аннотация</b>Если вы - из тех, кто ценит бумажные книги, которые пахнут типографской краской, и любите шелест страниц, то ""Будь издателем"" вам точно придется по душе. Вы узнаете о секретах издания древних книг, познакомитесь с великими печатниками, научитесь выбирать шрифты и оформлять разные виды текста, поймете, что такое пагинация, буквица, фронтиспис и освоите другие издательские термины, а также сможете самостоятельно оформить титул и обложку. В общем - станете настоящим знатоком книжного дела. И даже более того - вы сможете создать собственную книгу прямо в этой!Работать с книгой легко. Каждый разворот - это знакомство с новым издательским понятием плюс задание, которое поможет сразу применить знания на практике. Вы будете выбирать цвет для обложки (в прямом смысле - готовьте краски), пробовать разные начертания шрифтов, вырезать листы под нужный формат, приклеивать и рисовать иллюстрации и даже верстать - и все это прямо в книге! В результате у вас получится уникальное издание - лично ваше и созданное по всем правилам издательского дела.&ltb>О чем книга</b>Книгой, казалось бы, сейчас никого не удивишь. Но задумывались ли вы, беря в руки очередной бестселлер, как он был создан? Сколько людей работало над ним? Почему выбрана именно такая обложка? Кто придумал название? Как обычные рукописные листы превратить в модное издание? Если вы любите книги и хотите их создавать, то ""Будь издателем"" научит всем азам книжного дела.После прочтения вы будете знать, какой долгий путь прошла книга от древних времен до наших дней, как устроено издательство и как из обычной пачки рукописных листов или электронного файла рукописи создается книга. И даже сможете сотворить свое первое издание прямо сейчас. Если у вас лежат в столе ваши юношеские стихи, или вы сочиняли сказки, или же вы видите свой любимый роман изданным иначе, по-своему - переворачивайте страницу и приступайте к созданию своей уникальной книги.&ltb>Почему книгу стоит купить</b>""Будь издателем"" - это, скажем так, книга в книге. Вы будете читать ее и одновременно создавать свою. Вся раскрашенная, расклеенная иллюстрациями, исписанная аннотациями, разрисованная разными шрифтами - это будет ваш личный проект книгоиздания, сделанный профессионально.&ltb>Для кого эта книга</b&gt- для книголюбов и книгоманов- для творческих людей- для всех ценителей книжного дела- для начинающих писателей- для тех, кто хочет попробовать себя в роли издателя- для тех, кто интересуется полиграфией и издательскими процессами- для тех, кто всегда мечтал создать свою книгу.&ltb>Почему решили издать</b>Как настоящие книгочеи и библиоманы, мы знаем, что мечта любого читающего человека - создать свою книгу! Мы долго думали, как реализовать эту идею, и решили сделать книгу ""два в одном"": рассказать о наших секретах публикации рукописей и помочь читателям сотворить свое издание. А наш дизайнер нарисовал для нее более ста потрясающих иллюстраций. Книга получилась уникальной - очень творческой, необычной и оригинальной. Ничего подобного на книжном рынке нет.&ltb>Ключевые понятия</b>Издатель, издательство, типография, полиграфия, книга, издание, публикация, редактор, корректор, верстка, шрифт, макет, пагинация, пантон, цвет, дизайн, оформление",6 600 тг,0,Весь,2018 г.,9785957333012,112,Твердый,10 мм,380 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5116731_1449665.jpeg
"Будь кем хочешь! Получай всё, что хочешь!",Прентисс К.,"Что бы вы сейчас ни делали, во что бы ни верили и какими бы ни были ваши нынешние обстоятельства, у вас есть ВСЁ, чтобы стать тем, кем хотите быть, и иметь то, что хотите иметь. Всё зависит только от ваших мыслей. Чтобы стать тем человеком, которого вы видите в своих мечтах, и осуществить свои самые заветные желания, создать прекрасные личные отношения, обрести необходимые материальные блага и прочие атрибуты сладкой жизни, вам нужно всего лишь изменить способ достижения своих целей. Крис Прентисс дает вам эффективный план перемен - шаг за шагом он подробно покажет вам, что нужно делать для исполнения любых желаний. Вы узнаете, что действительно способны перевернуть свой мир, и будете благодарить тот день, когда эта книга вошла в вашу жизнь!",2 900 тг,2,Попурри,2017 г.,9789851531635,272,Мягкий,200 мм x 145 мм,13 мм,230 г.,http://www.bookcity.kz/content/images/thumbs/5109567_1438029.jpeg
"Будь сильным. Ты можешь преодолеть насилие (и все, что мешает тебе жить)",Вуйчич Н.,"Третья книга известного мотивационного оратора адресована тем, кто подвергается травле, преследованию. К сожалению, в нашем мире, полном агрессии, таких людей очень много, особенно среди детей и подростков. Ник Вуйчич на себе испытал, каково это, когда тебя преследуют и оскорбляют: не имея рук и ног, он не раз становился объектом насмешек и издевательств. Но ему всегда удавалось справиться со своими противниками, и теперь он делится с читателями своим опытом. Вы узнаете, как превратить преследование в прекрасную возможность (да, да, честно!) создать зону безопасности внутри себя следить за своими эмоциями и контролировать собственные реакции на них выработать стратегию защиты от травли стать кошмаром для своего преследователя помочь другим, кто страдает от преследования быть хозяином своей жизни. Кому-то она поможет стать сильнее, а кому-то – добрее». - LiveLib О чем эта книга Третья книга известного мотивационного оратора адресована...",3 700 тг,4,Эксмо,2016 г.,9785699763672,256,Твердый,200 мм x 145 мм,23 мм,340 г.,http://www.bookcity.kz/content/images/thumbs/5064718_1404950.jpeg
"Будь тем, кому всегда говорят ДА. Черная книга убеждения","Чалдини Р., Мартин С., Гольдштейн Н.","Что вы чувствуете, когда в ответ на свою просьбу слышите ""нет""? Грусть. Обиду. Разочарование. Согласитесь, гораздо приятнее, когда окружающие идут вам навстречу и отвечают ""да"". Хотите, чтобы люди прислушивались к вам и чаще соглашались? Тогда овладейте искусством убеждения - и будьте тем, кому всегда говорят ""да""!Книга также выходит под названием ""Золотая книга убеждения. Излучай уверенность, убеждай окружающих, заводи друзей",4 700 тг,0,Эксмо,2019 г.,9785040992393,Твердый,20 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129727_1462164.jpeg
Буллинг. Как остановить травлю ребенка,Цымбаленко Н.А.,"""Буллинг"" совсем не страшное слово - до того момента, пока ваша семья не столкнется с травлей напрямую. Шок, гнев, обида и другие эмоции часто мешают родителям адекватно оценить ситуацию и понять, какие шаги следует предпринять, куда обращаться, что говорить ребенку и как вести себя с обидчиками. Журналист и мама троих детей Наталья Цымбаленко, чья история о пресечении травли сына громко прозвучала в СМИ и была прочитана сотнями тысяч человек, систематизировала свой опыт для книги. 
Как отличить буллинг от рядового конфликта, кто и почему становится жертвой травли, что зависит от школы, а что - от семьи, когда стоит вмешиваться и есть ли юридическая ответственность за травлю - теперь вы сможете защитить своего ребенка без необдуманных поступков и лишних эмоций.",3 000 тг,0,Питер,2019 г.,9785446109906,Мягкий,10 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130898_1463273.jpeg
"БЫВШИЕ. Книга о том, как класть на тех, кто хотел класть на тебя",Краснова Н.,"""Эта книга обо мне, такой, какая я есть: тридцативосьмилетняя женщина, мать двоих детей, разведенка, автор ТВ- и радиопрограмм, стендап-комик, учитель общеобразовательной школы и (к моему величайшему стыду) ""популярный блогер, автор юмористического бьюти-блога"".Каждый бывший в свое время очень логично появлялся в моей действительности и так же логично из нее исчезал.А потом я обычно ревела, потому что ""это была любовь всей моей жизни"".А потом делала выводы.А потом забывала. Потому что влюблялась в нового будущего бывшего""…",2 500 тг,5,АСТ,2018 г.,9785171064419,272,Твердый,200 мм x 145 мм,1 мм,501 г.,http://www.bookcity.kz/content/images/thumbs/5123320_1456021.jpeg
Быстрое чтение за 10 дней,Маркс-Бил Э.,"Цитата ""Приобретая навык активного чтения, вы станете больше читать за меньшее время, лучше сосредотачиваться, а также лучше понимать и запоминать информацию."" О чем книга Скорее всего, в последний раз вы учились читать еще в первом классе. При этом успешному человеку для саморазвития требуется изучать огромный объем литературы. Если продолжать читать так, как нас учили в школе, т.е. слово за словом, понадобится уйма времени, которого, как всегда, не хватает. На помощь вам придут техники быстрого чтения. Книга ""Быстрое чтение за 10 дней"" рассказывает о том, как сделать чтение более эффективным и результативным. Автор предлагает методики, благодаря которым вы сможете просматривать большие объемы литературы и при этом легко запоминать прочитанное. Закрепить навыки помогут специальные упражнения, предлагаемые в каждой главе. Воспринимайте эту книгу не как свод правил, а как набор альтернативных приемов. Автор предлагает опробовать их все, а потом уже решить, что больше...",4 500 тг,4,Альпина Паблишер,2018 г.,9785961462302,230,Твердый,215 мм x 145 мм,17 мм,519 г.,http://www.bookcity.kz/content/images/thumbs/5092024_1429961.jpeg
Быстрый ум: Как забывать лишнее и помнить нужное,"Байстер М.,Лоберг К.","Обладатель одного из самых быстрых математических умов в мире и создатель популярной системы работы с памятью убежден: именно талант запоминать и обрабатывать информацию быстрее других открывает пути большого успеха. И этот талант можно развивать. Майк Байстер призывает не бояться чисел и тренировать мозг интересными и необычными способами не ради развития математических способностей как таковых. Овладев материалом этой книги, вы сможете освоить в жизни все что угодно - от иностранных языков до музыки, от кулинарии до умения вести переговоры, общаться и даже налаживать отношения с окружающими. И главное, станете намного увереннее в себе.",2 600 тг,2,Альпина нон-фикшн,2019 г.,9785001390992,Мягкий,23 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130356_1462740.jpeg
Бытие и сознание,Рубинштейн С.Л. ,"Работа крупнейшего российского психолога и философа С.Л.Рубинштейна ""Бытие и сознание"" освещает одну из важнейших проблем философской мысли - вопрос о природе психического, сознания в их отношении к бытию, к материальному миру. Издание адресовано психологам, философам, а также всем интересующимся.",6 000 тг,0,Питер,2017 г.,9785496029438,288,Твердый,240 мм x 170 мм,18 мм,490 г.,http://www.bookcity.kz/content/images/thumbs/5094809_1432817.jpeg
Быть или не быть женственной,Пырма-Корладоля И.А.,"Мы, современные женщины, желаем встретить и выйти замуж за зрелого, достойного и обеспеченного мужчину. А способны ли мы быть с ним в отношениях, если не произошло становление женственности? Возможна ли встреча с мужчиной высокого уровня? А супружество? Данная книга поможет вам разобраться в том, почему все нет и нет рядом надежного мужчины. Вы узнаете, почему желание женщины встретить достойного мужчину остается только на уровне несбывшейся мечты. И причину этого следует искать не в том, что мало достойных мужчин, а в самой женщине, точнее, в становлении ее как женщины. Принятие себя как женщины и реальная встреча с достойным мужчиной оказываются взаимозависимыми. Книга также рассказывает, почему жизнь женщины по мужскому принципу разрушает и женщину, и отношения с мужчиной. Поэтому женщине, которая желает встретить достойного мужчину выше ее уровня и создать с ним семью, предстоит испытание - быть женственной. И это возможно при осознанном отказе женщины чрезмерно жить на...",5 300 тг,0,Медков С.Б.,2016 г.,9785990817975,304,Твердый,215 мм x 145 мм,25 мм,475 г.,http://www.bookcity.kz/content/images/thumbs/5092237_1430048.jpeg
Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно
Быть Мужчиной. Пошаговая инструкция достижения успеха,Винилов Р.,"Автор добился успеха сам, теперь делится секретами его достижения с другими через свой сайт. Популярная в сети книга ""#Быть мужчиной"" теперь в бумажной версии. Что нужно мужчине для успеха? Активное развитие, качественное окружение, счастливые отношения и уверенность в себе и своем будущем. Данная книга открывает глаза на мир вокруг мужчины и учит быть успешным, несмотря ни на что. Показывает пример развития и достижения результатов без сложных техник и непонятной психологии. Много личных примеров, наглядных иллюстраций из жизни вокруг. Книга показывает, что значит быть мужчиной, который знает толк в успехе и может себе позволить жить в гармонии. Как найти девушку для отношенийКак стать увереннее и интереснееКак притягивать правильных людейКак убрать страхиКак найти источники доходовКак постоянно развиваться",3 400 тг,4,АСТ,2018 г.,9785171069742,320,Твердый,20 мм,330 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5120743_1453553.jpeg
Быть эгоистом. Универсальные правила,Курпатов А.В.,"Человек по природе своей эгоистичен. Но мы стыдимся своего естества. Нам бы обучиться быть хорошими эгоистами - полезными самим себе и другим. Но нет, мы предпочитаем быть плохими - не обученными.
Книга ""Быть эгоистом. Универсальные правила"":
- сделает вашу жизнь богатой и интересной.
- научит безопасной искренности.
- поможет не бояться ошибок и не совершать их.
Лучшее дополнение к ""Красной таблетке"": о ценности других людей, о внутренних мотивациях, о выборе и предназначении, о поступках и правде.
Проверенный временем бестселлер Андрея Курпатова!",8 200 тг,3,Капитал,2019 г.,9785604099056,Твердый,-135 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129591_1462033.jpeg
В активном поиске,"Ансари А., Клиненберг Э.","О книге Веселое и глубокое исследование радости и мук современной любви, написанное одним из самых популярных и ярких комиков нашего времени. Рано или поздно все мы отправляемся в путь в надежде найти свою любовь. Мы знакомимся с людьми, встречаемся с ними, начинаем и заканчиваем отношения, пытаясь отыскать того, с кем нас свяжут глубокие чувства. В наше время такое поведение кажется нормальным, но еще несколько десятков лет назад было принято вести себя по-другому. Сегодня у одиноких людей возможностей найти своего человека больше, чем когда-либо в истории. Благодаря техническому прогрессу в нашем распоряжении оказались фантастические инструменты выбора подходящих вариантов и связи с ними. Так почему же вокруг нас столько несчастных людей? Некоторые наши проблемы возникли совсем недавно. ""Почему этот парень послал мне смайлик с изображением пиццы?"" ""Нужно ли мне приглашать на свидание девушку, которая в качестве своей любимой закуски назвала крекеры Combos?...",6 700 тг,0,"Манн, Иванов и Фербер",2016 г.,9785001000303,288,Мягкий,215 мм x 145 мм,15 мм,355 г.,http://www.bookcity.kz/content/images/thumbs/5100377_1429226.jpeg
В гармонии с собой. Система развития личности,Кольцова Е.,"В книге, написанной специалистом по экзистенциальной психологии, раскрываются базовые положения и методы, которые позволят читателям преодолеть распространенные психологические проблемы. Предлагаемый метод работы основан на учениях всемирно известных психологов Виктора Франкла и Альфрида Лэнгле, автор - практикующий психотерапевт. Книга адресована всем, кто хотел бы разобраться в себе и жить более полной жизнью.",4 700 тг,0,Rosebud PubIishind,2016 г.,9785905712074,160,Твердый,215 мм x 145 мм,14 мм,310 г.,http://www.bookcity.kz/content/images/thumbs/5110552_1439105.jpeg
В защиту эгоизма: Почему не стоит жертвовать собой ради других,Шварц П.,"Когда речь заходит об эгоизме, у многих из нас сразу же возникают негативные ассоциации. Эгоистов принято считать морально неполноценными людьми, заботящимися о личной выгоде в ущерб остальным. Но такая концепция в корне неверна. Питер Шварц, почетный член и бывший председатель совета директоров Института Айн Рэнд (Ирвин, Калифорния), развенчивает известные догмы о том, что эгоизм зло, а альтруизм добро, утверждая, что у каждого из нас есть неотъемлемое право пользоваться результатами собственных трудов себе во благо, а вот жертвовать собой и своим благополучием ради тех, кто беззастенчиво этого требует, — занятие бессмысленное и неблагодарное.",2 100 тг,0,Альпина Паблишер,2019 г.,9785961419634,Мягкий,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126866_1459359.jpeg
В ПОГОНЕ ЗА УСКОЛЬЗАЮЩИМ СВЕТОМ. Как грядущая смерть изменила мою жизнь.,О’Келли Ю.,Неизвестно,4 000 тг,4,Добрая книга,2018 г.,9785981247156,Мягкий,10 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5121044_1453607.jpeg
В поисках потока: Психология включенности в повседневность,Чиксентмихайи М.,"Цитата Михай Чиксентмихайи - человек, одержимый счастьем. Ричард Флейст, The New York Times Magazine О чем книга Это отчасти психологическое исследование, отчасти руководство, помогающее нам стать хозяевами собственной жизни. Опрос тысяч людей показал, насколько часто мы не отдаем себе отчета в том, что происходит в нашей эмоциональной жизни.",3 900 тг,5,Альпина Паблишер,2018 г.,9785916712551,194,Твердый,215 мм x 145 мм,15 мм,345 г.,http://www.bookcity.kz/content/images/thumbs/5026632_1348510.jpeg
В рай на S-class'е,"Калашников О.Б., Иванов Е.В.","Попробуй ответить себе на следующие вопросы: 1. Чего ты хочешь от жизни в целом и чего ты хочешь от жизни каждый день?2. Чем ты отличаешься... скажем, от осла? Он ест, спит, справляет нужду, занимается сексом, защищается, почуяв угрозу, и трудится за морковку. Что уникального делаешь ты?3. Зачем ты живешь? Ты уже нашел смысл своей жизни? Каково твое предназначение? Что полезного ты можешь сделать в этом мире?Размышление над такими вопросами авторы считают необходимым для глобального роста личности. Однако серьёзно задумываться об ответах на них они рекомендуют после того, как будет закрыт вопрос твоих личных насущных потребностей. Эта книга именно об этом. Эта книга о том, как перестать находиться в финансовом и духовном дефиците, выйти на уровень материального успеха, и при этом не стать чёрствым и бессердечным.",3 000 тг,2,АСТ,2018 г.,9785171080297,224,Твердый,10 мм,245 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5122354_1455099.jpeg
В середине жизни: юнгианский подход,Стайн М.В.,"Книга посвящена середине жизни и тому, что сегодня называется ""кризисом середины жизни"". В этот период происходит переход от одной психологической идентичности к другой, возникает кризис духа, и в этом кризисе утрачиваются старые самости и возникают новые. Именно эту внутреннюю деятельность и смысл данного перехода исследует автор. Взяв в качестве исходного материала психологические события, происходящие в середине жизни, он не оставляет без внимания серьезные межличностные и социальные последствия этих важных событий, возникающие в душевных глубинах индивида. В этой книге автор не предлагает решений относительно кризиса середины жизни и не дает никаких конкретных рецептов. Он только рекомендует путь вхождения в сферу действия психики и прохождения через нее. Книга будет интересна не только специалистам-психологам, но и широкому кругу читателей, которым придется или уже пришлось пройти через этот сложный период.",4 500 тг,0,Когито-Центр,2009 г.,9785893532692,160,Мягкий,200 мм x 130 мм,5 мм,144 г.,http://www.bookcity.kz/content/images/thumbs/5040728_1365061.jpeg
"Важные вопросы: Что стоит обсудить с детьми, пока они не выросли",Паркер М.,"Одно из самых замечательных качеств маленьких детей - их безграничное любопытство...О чем книгаПодумайте, давно ли вы говорили со своими детьми о чем-то, кроме уроков, оценок и беспорядка в их комнате. А ведь вокруг так много интересного и любопытного, что можно и нужно с ними обсудить. Не стоит перекладывать столь важную задачу воспитания и формирования детского мировоззрения на плечи учителей!Майкл Паркер предлагает восемьдесят тем, на которые можно поболтать со школьниками, чтобы поддержать их жажду познания и помочь им лучше разобраться в окружающем мире. Дети постоянно исследуют мир и размышляют, значит, полезно обсудить с ними, что такое мысли они живут внутри существующей политической и экономической системы - не лишним будет поговорить о капитализме, демократии и т. п. они живут в обществе, учатся в школе - важно рассказать им о тонкостях взаимоотношений между людьми. И пусть они, возможно, никогда не встретятся с инопланетянами и не превратятся в летучих мышей, но ведь это обсудить очень весело!Читайте, спорьте, веселитесь! Пока они не выросли...После прочтения этой книги вы:- научите ваших детей чаще задумываться о том, что происходит вокруг них- найдете новые любопытные темы для дискуссий со своими детьми- наверняка наладите общение в семейном кругу.Кто авторМайкл Паркер - писатель, обладатель американской литературной премии The Pushcart Prize, премии О. Генри и награды Национального фонда искусств США. Преподаватель писательского мастерства в университете в Гринсборо, Северная Каролина.Ключевые понятияВоспитание, дети, взаимоотношения, познание мира",4 600 тг,3,Альпина Паблишер,2017 г.,9785961464375,228,Мягкий,200 мм x 130 мм,10 мм,230 г.,http://www.bookcity.kz/content/images/thumbs/5106544_1442904.jpeg
Важные годы. почему не стоит откладывать жизнь на потом,Джей М.,"О чем эта книга Кто-то называет годы с двадцатого по тридцатый второй молодостью, кто-то —  началом взрослой жизни. Доктор Мэг Джей, клинический психолог, утверждает,  что это самое важное десятилетие в жизни человека с точки зрения развития  важных сфер жизни: работы, любви, физического и интеллектуального развития. Книга основана на десятилетней работе с сотнями студентов и клиентов, сочетая в  себе актуальные научные исследования и реальные истории тех, кто вступил в  третий десяток. Книга содержит все необходимые инструменты для максимально результативного  использования самых важных десяти лет. Автор делится тем, что знают о  критической важности этого периода психологи, социологи, неврологи,  экономисты и топ-менеджеры, занимающиеся кадровой политикой. То, что вы  делаете и чего не делаете в период с двадцатого по тридцатый год, может оказать  огромное воздействие на вашу карьеру, личностный рост, развитие мозга, ваши  взаимоотношения и на построение деловых и личных связей. Это умная и конструктивная книга о годах, которые нельзя тратить впустую.     Для кого эта книга Это книга для всех людей от 14 до 30. И для их родителей.    Цитаты из книги Для тех, кому за двадцать 80 процентов самых важных событий происходит в нашей жизни в период с  двадцати до тридцати лет. Парадокс заключается в том, что то, что происходит с  нами в двадцать с лишним лет, кажется не таким уж важным. Опасная идея Когда мы оставляем все на потом, после тридцати на наши плечи ложится  огромный груз: нам нужно добиться успеха, жениться или выйти замуж, заработать  деньги, купить дом, основать бизнес, родить двоих или троих детей — и все это в  очень сжатые сроки. Найти предназначение Результаты исследований говорят о том, что если человек на протяжении всего  девяти месяцев занят на работе, не соответствующей его квалификации, у него  может быть более высокий уровень депрессии, чем даже у его ровесников, у  которых вообще нет работы. Слабость сильных связей Иногда наши близкие друзья сдерживают наше развитие. Как правило, люди, с  которыми у нас формируются тесные отношения, слишком похожи друг на друга,  чтобы предложить нечто большее, чем сострадание. Сила слабых связей Слабые связи — это и бывшие работодатели, знакомые и другие люди, так и не  ставшие нашими близкими друзьями. Именно они открывают нам доступ к чему-то  новому. У них есть опыт, которого нет у нас. Они знают людей, с которыми мы не  знакомы. Информация и возможности передаются по слабым связям. Как найти любовь? ""Каждый раз, когда кто-то в Facebook меняет свой статус на ""обручен"", ""женат"" или  ""замужем"", я начинаю паниковать. Я считаю, что Facebook изобрели для того,  чтобы одинокие люди сожалели о том, что их жизнь не сложилась"".",7 500 тг,5,"Манн, Иванов и Фербер",2018 г.,9785001177838,320,Твердый,215 мм x 145 мм,22 мм,485 г.,http://www.bookcity.kz/content/images/thumbs/5098084_1436046.jpeg
"Варгань, кропай, марай и пробуй. Открой силу расслабленного мозга",Пиллэй Ш.,"Используйте внутренние способности вашего мозга блуждать, отдыхать, тормозить и расфокусироваться, чтобы стать продуктивнее - на работе, в учебе и жизни.Мы привыкли думать, что путь к достижению целей и выполнению задач - это фокус, концентрация. Мы полагаемся на напоминания календаря, списки дел, шумоподавляющие наушники и даже медитацию, чтобы лучше концентрироваться.Но эти методы далеко не всегда повышают продуктивность.Опираясь на последние исследования мозга, примеры из спорта и бизнеса и истории из своей психологической практики, нейробиолог Шрини Пиллэй бросает вызов традиционному подходу к продуктивности. Он рассказывает, как можно специально ""расфокусироваться"", чтобы стимулировать креативность, развивать память и продуктивность и двигаться к вашим целям.Для кого эта книгаЭто книга для тех, кто интересуется разными подходами к повышению продуктивности и креативности. Для тех, кто интересуется устройством и принципами работы мозга.",7 200 тг,0,"Манн, Иванов и Фербер",2017 г.,9785001009962,240,Мягкий,240 мм x 170 мм,20 мм,415 г.,http://www.bookcity.kz/content/images/thumbs/5113921_1447049.jpeg
