Астральный план,Ледбитер Ч.,"«Нельзя получить ясного представления об учениях религии мудрости, не достигнув какого-то интеллектуального понимания того факта, что в нашей солнечной системе существуют совершенно определенные планы, у каждого из которых своя собственная материя разных степеней плотности». Чарльз Ледбитер",1 700 тг,1,Амрита-Русь,2018 г.,9785413013922,128,Мягкий,200 мм x 130 мм,10 мм,105 г.,http://www.bookcity.kz/content/images/thumbs/5110584_1438179.jpeg
Астрологические коды и формулы познания себя. Практика и применение,Львов Е.,"История о Василии Будильнике и его необыкновенных приключениях имеет алхимическую природу. Она воздействует на читателя, подготавливая его к проникновению в потаенную дверь жизни. Вы познакомитесь с такими необычными персонажами, как Сивульф и Старая Рачка, узнаете о том, что такое принцип пирамиды и как он влияет на судьбу человека.",1 800 тг,0,Амрита-Русь,2016 г.,9785000534106,256,Мягкий,200 мм x 130 мм,13 мм,160 г.,http://www.bookcity.kz/content/images/thumbs/5073411_1412760.jpeg
Астрологические рецепты здоровья,Мазова Е.,"В книге собраны многочисленные статьи, публиковавшиеся в газетах и журналах, и главы из других книг автора, посвященные вопросам здоровья и красоты, большинство из которых являются оригинальными авторскими находками.порта способствуют вашему исцелению и как исцелить себя во сне. Книга рассчитана на широкий круг читателей.",1 900 тг,0,Амрита-Русь,2019 г.,9785000536490,272,Мягкий,200 мм x 130 мм,11 мм,227 г.,http://www.bookcity.kz/content/images/thumbs/2090093_1369872.jpeg
Астрологический аспектариум,Айч А.,"Астрологический аспектариум. 3-е изд., испр. и доп. Айч А. Автор книги предпринимает смелую попытку объяснить астрологическое влияние планет с точки зрения самых современных физических и космогонических теорий, существующих в рамках официальной науки.",3 800 тг,3,Профит Стайл,2018 г.,9785988572671,272,Твердый,200 мм x 130 мм,20 мм,245 г.,http://www.bookcity.kz/content/images/thumbs/5024367_1388738.jpeg
Астрологическое учение о химических элементах,Астрогор А.,"Вся идея и весь смысл этого исследования заключается в том, чтобы показать эзотерический, метафизический, оккультный и даже мистический смысл существования каждого химического элемента. Вы узнаете об элементах то, о чем и подумать не могли. Эзотерическое учение о химических элементах рассказывает нам о том, какие силы скрыто действуют на процессы их работы, что за механизмы управляют их качеством. Учение знает, как живет, чем дышит и о чем думает каждый элемент в химической таблице. Каждый элемент откроет вам свою душу, покажет ее затаенные уголки, раскроет свой истинный дух и подскажет перспективы сотрудничества с ним. Мы пройдемся с каждым элементом по проторенным дорогам его применения, и они покажут людям неведомые тропинки, по которым ходят сами. Это позволит людям многих профессий проникнуть в тайны химических элементов, они научатся сами управлять этими процессами, а это принесет реальную пользу в развитии самой химии, в медицине, биологии, промышленности и т.д.",5 000 тг,1,Профит Стайл,2019 г.,9785988573845,Твердый,210 мм x 140 мм,17 мм,345 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5117998_1450900.jpeg
Астрология 2.0,Андреев П.,"Для большинства людей слово «астрология» ассоциируется с чем-то эзотерическим, псевдонаучным, ложным и ненастоящим. Мало кто поверит в то, что с помощью астрологии можно не только сделать жизнь качественнее, но и выйти на новый уровень в развитии (финансовом, межличностном, профессиональном, духовном), следуя лишь индивидуальному влиянию планет, которое складывается при рождении человека и отображается в натальной карте. Обновленную версию издания автор расширил на несколько емких разделов, дав возможность читателю познать себя на еще более глубинном уровне и узнать такие нюансы своей астрологической карты, которые трудно обнаружить с первого взгляда. Авторские компенсаторные «рецепты», ловушки, сбивающие с истинного Пути, нюансы внутреннего Солнца, возраст души человека и многое-многое другое. Также в книгу включена авторская таблица планетарного символизма  – собрание уникальных кодов-ключей, с помощью которых можно легко и просто на практике направить жизнь в русло успеха, процветания и счастья.",4 400 тг,5,АСТ,2018 г.,9785171085162,608,Твердый,215 мм x 145 мм,34 мм,645 г.,http://www.bookcity.kz/content/images/thumbs/5121117_1453912.jpeg
Астрология в линиях руки. Как составить гороскоп по линиям и знакам руки,"Сарасвати Й., Чавдхри  Л.Р.","Астрохиромантия - неожиданный аспект астрологии, тщательно хранимый в тайне теми немногими, кто был в него посвящен. Это наука, имеющая дело с судьбой и характером человека, определяемыми позициями планет на его ладони. Астрохиромантия помогает точно установить время и дату рождения по линиям и знакам на руке и составить на этой основе полный гороскоп. Вниманию читателя предлагаются ценные сведения, полученные автором после многих лет поисков и упорного труда.",5 600 тг,1,Профит Стайл,2017 г.,9785988573661,480,Твердый,200 мм x 130 мм,27 мм,510 г.,http://www.bookcity.kz/content/images/thumbs/5093177_1431077.jpeg
Астрология в схемах и таблицах,Астрогор А.,"Впервые! Все схемы и таблицы по астрологии в цвете и с комментариями собраны в одном издании - в данном альбоме. Эта книга будет хорошим пособием для всех, кто занимается астрологией. Она станет увлекательным путешествием для детей и взрослых в удивительный мир звёзд, где наука, философия и искусство, переплетаясь, зажгут интерес к знаниям, дадут мудрость, ибо сказано в Писании (Притчи 3:19): ""Господь премудростью основал Землю, небеса утвердил разумом"". Отвергающий звёзды - отвергает себя от вечности!",6 600 тг,3,Амрита-Русь,2018 г.,9785413013113,96,Мягкий,290 мм x 220 мм,7 мм,185 г.,http://www.bookcity.kz/content/images/thumbs/5094054_1431966.jpeg
Астрология денег,Матвеев С.А.,"Деньги - феномен нашей цивилизации. Они дают человеку свободу и делают рабом, открывают возможности и ограничивают их, приносят удовлетворение или вечную жажду... Все люди любят деньги, но только честные в этом признаются. Как сделать эту любовь взаимной? Книга АСТРОЛОГИЯ ДЕНЕГ популярного автора Сергея Матвеева ответит на этот и другие вопросы, связанные с историей, символикой и сакральной функцией денег. Книга научит простым и действенным методикам, способным привлечь в вашу жизнь энергию богатства и сделают ее независимой, яркой, свободной. Для лиц старше 16 лет.",1 900 тг,0,Амрита-Русь,2016 г.,9785000530986,336,Мягкий,200 мм x 130 мм,16 мм,260 г.,http://www.bookcity.kz/content/images/thumbs/5072211_1411681.jpeg
Астрология для всех. Как разобраться в себе и научиться понимать других,Голдшнайдер Г.,"Четыре стихии – огонь, земля, воздух и вода – незаметно, но властно управляют знаками зодиака, влияя на характер и судьбу каждого человека. Знание основных психологических характеристик, предпочтений и наклонностей представителей разных знаков можно сравнить с кораблем, на котором вы с достоинством преодолеете все шторма и штили житейского моря. Гэри Голдшнайдер, один из самых известных астрологов в мире, тонкой кистью рисует психологические портреты двенадцати знаков зодиака, помогая успешно взаимодействовать с окружающими и решать многие вопросы, от глубоко личных до финансовых, возникающие на вашем пути к счастью.",9 600 тг,5,Азбука-Аттикус,2019 г.,978538914453801,Твердый,20 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5130795_1463171.jpeg
Астрология для любви и дружбы: простые способы улучшить свои отношения с кем угодно,Понд Д.,"Каждый человек хочет быть счастлив в отношениях — семейных, любовных, дружеских. Да что там даже отношения с коллегами по работе — хорошие или плохие — могут повернуть нашу судьбу в совершенно неожиданную сторону. По мнению Дэвида Понда, гармония в отношениях с окружающими - вовсе не стечение счастливых обстоятельств, которые либо возникнут, либо нет, как уж на роду, а точнее в натальной карте, написано. Понимая, каким образом планеты влияют на нас и наших близких, мы можем построить именно те отношения, о которых мечтаем.
Почему мы привлекаем одних и отталкиваем других? Как сохранить качество отношений в долгосрочной перспективе? Можно ли врага превратить в друга или вернуть отношения, казалось бы, утраченные навсегда? Ответы на эти и многие другие вопросы вы найдете в книге Дэвида Понда. А также - множество упражнений, которые помогут использовать силу небесных тел для улучшения отношений с окружающими.
Вы еще поблагодарите планеты, что эта книга вовремя попала вам в руки.",9 100 тг,2,Весь,2019 г.,9785957334057,Твердый,29 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129498_1461951.jpeg
Астрология и гороскопы,Орион Р.,"Как использовать астрологию в повседневной жизни? В данном занимательном руководстве рассказывается, как найти свое место в космосе, проще всего интерпретировать свой гороскоп, узнать сильные и слабые стороны всех знаков Зодиака, улучшить личную и профессиональную жизнь и многое другое!",5 000 тг,4,Диалектика,2018 г.,9785604072448,400,Мягкий,20 мм,520 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5123352_1456054.jpeg
Астрология Луны: освещающее путешествие по знакам и Домам,Хэрринг Э.,"Положение Луны в натальной карте, или гороскопе, показывает вашу эмоциональную природу и освещает путь к духовному росту. С помощью этой книги вы сможете определить и лучше понять свои основные душевные стремления, научиться уважать их и осознанно делать выбор – в пользу счастливой и духовно насыщенной жизни.Эми Хэрринг, астролог с более чем 20-летним опытом работы, рассказывает о взаимосвязи натальной и прогрессивной Луны, а также о мощном энергетическом потенциале Луны в контексте знаков, Домов, планет и аспектов. Благодаря удобной структуре книги вы легко найдете сведения о влиянии Луны на каждый из двенадцати знаков зодиака и выявите их скрытые эмоциональные потребности, касающиеся любви, семейной жизни, карьерных планов и т. д.Помимо толкования положений Луны, автор дает практические рекомендации, как максимально раскрыть личностный потенциал с учетом данных гороскопа – и наполнить счастьем каждый этап вашей жизни.",8 100 тг,2,Весь,2019 г.,9785957334064,Твердый,12 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5129307_1461766.jpeg
Астрология. Алгоритм тайного знания,Колесников Д.В.,"Аннотация Астрология - увлекательная наука, интерес к которой не угасает на протяжении столетий. Если вы будете понимать, как действует алгоритм этого тайного знания, вы сможете получать ""из первых рук"" ценнейшую информацию об устройстве человека и его души, скрытых мотивах, о влиянии небесных светил на общество и индивидуума, природу, Вселенную и космос. Доступно и понятно даже новичкам автор рассказывает об основах астрологии, подробно описывает представителей знаков зодиака и особенности взаимоотношений между ними, дает развернутые характеристики планет, аспектов и домов, объясняет, как использовать астрологию для поддержания и обретения здоровья. Для тех, кто хочет пойти дальше в освоении древней науки, предлагается научиться составлять и толковать натальную карту - персональный гороскоп. Интересные астрологические исследования автора, множество примеров из жизни известных людей, статистические данные, обращение к работам именитых астрологов и историков - все...",4 100 тг,3,Весь,2018 г.,9785957329091,240,Твердый,215 мм x 145 мм,19 мм,395 г.,http://www.bookcity.kz/content/images/thumbs/5083014_1422150.jpeg
Астрология. Базовые знания и ключи к пониманию,"Андреев П., Субботина Ю.А., Лозовой А.О.","?Астрология, несмотря на свою историю и неоднозначное отношение к ней в разные периоды и эпохи, не только не потеряла актуальность, но даже сейчас для многих исследователей является одной из самых точных наук по изучению человеческой природы и движения по жизни в целом.Авторы издания — профессиональный астролог Павел Андреев (@mylablife), руководитель исследовательского направления лаборатории LabLife, специалист  по математическим методам прогноза, занимающийся астрологией уже более 10 лет, а также его лучшие ученики: Алексей Лозовой и Юлия Субботина.  Консультации к этим специалистам расписаны на полгода вперед, но у каждого из вас есть уникальная возможность познакомиться с астрологией уже сейчас.Что такое карта рождения и как ее читать? Что о нас могут рассказать планеты? Карма — существует или нет? Можно ли по карте узнать свое предназначение?На эти и другие вопросы вы найдете ответы в этой книге. Легкая, интересная в прочтении, она также даст вам возможность познакомиться с натальными картами известных личностей: спортсменов, актеров и общественных деятелей — ведь то, что видит астролог на карте, проявляется и в обычной жизни любого человека.",2 600 тг,5,АСТ,2019 г.,9785171080310,448,Твердый,200 мм x 130 мм,1 мм,501 г.,http://www.bookcity.kz/content/images/thumbs/5124706_1457307.jpeg
Астрология. Дао Дэ Цзин для знаков Зодиака,Яросвет Самовидец,"Астрология открывает соответствие между зодиакальными знаками и основополагающими типами человеческих характеров. Она служит ключом к созвучию знаков Зодиака с определенными идеями и символами, звуками и красками, притчами и медитациями. Данная книга поможет вам подобрать оптимальную для вас духовную практику и выбрать наилучшее время для ее исполнения.",1 700 тг,0,Амрита-Русь,2016 г.,9785000537633,160,Мягкий,200 мм x 130 мм,9 мм,135 г.,http://www.bookcity.kz/content/images/thumbs/5091517_1429476.jpeg
Астрология. О взаимоотношениях мужчины и женщины. Узнай своего партнера,Яросвет Самовидец,"Чаще всего за советом к астрологу или астрологической книге обращаются женщины. Большинство вопросов вращается вокруг волнующей их темы отношений с противоположным полом. Женщине бывает сложно выбрать нужного мужчину, постигнуть, что происходит в непонятных отношеньях. Кто мне подходит, а кто нет? Какой знак для брака выбрать, а какой для простой дружбы? Есть ли абсолютно несовместимые знаки, как абсолютно несовместимые люди? Какова перспектива моих отношений с конкретным партнером? Какова задача нашего союза? Чего нам ждать, и что нам делать, чтобы быть прекрасной парой и счастливо жить? Чтобы грамотно ответить на подобные вопросы, надо знать закономерность отношений разных знаков. Чтобы найти счастье, нужно осуществить знание в действии.",2 500 тг,0,Амрита-Русь,2017 г.,9785413016572,Мягкий,Неизвестно,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5122158_1454781.jpeg
Астрология. От прошлого к настоящему. Как приблизить состояние счастья?,Мазова Е.,Астрология. От прошлого к настоящему.Как приблизить состояние счастья?,1 400 тг,0,Амрита-Русь,2014 г.,9785000531402,192,Мягкий,200 мм x 130 мм,10 мм,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126573_1387929.jpeg
Астрология. Самоучитель,Колесников А.,"Александр Колесников - около 30 лет изучает и преподает астрологию.В самоучителе автор просто и понятно рассказывает о важных вопросах практической астрологии. Вы узнаете о планетах, знаках зодиака, астрологических домах, аспектах, лунных узлах. Обучение строится на конкретных примерах, приводятся гороскопы известных людей, пояснительные схемы и таблицы.После того как вы освоите азы астрологии, можно приступать к построению гороскопа - карты рождения - для себя или кого-либо еще. Гороскоп универсален: по нему можно судить и о характере личности, и об отношении к деньгам, и о способностях к учебе, и о перспективах супружеской жизни... Все зависит от того, какую цель вы перед собой ставите, когда его составляете и изучаете.В основной части книги описаны трактовки положений гороскопа - относительно домов, планет и проч. Новички могут использовать эти толкования как основу для составления прогноза. Практикующие астрологи - в качестве примера описания гороскопа или чтобы проверить свои прогнозы.Добро пожаловать в таинственный мир астрологии!О чем книгаЧитателю предлагается изучить основы практической астрологии и в итоге научиться строить гороскоп, или карту рождения. Это астрологическая карта, которая описывает потенциал человеческой личности, таланты и слабости, профессиональные склонности и предрасположенность к болезням.Для построения гороскопа вручную потребуется лишь несколько минут и математика на уровне третьего класса средней школы. Основная задача астролога - прочесть полученную астрологическую карту, то есть понять, о чем говорят различные сочетания символов, и из разрозненных элементов информации составить целостную картину. Именно этому посвящена основная часть книги.Почему книгу стоит прочитать:   - Задача этого самоучителя - обеспечить быстрый и уверенный старт человеку, только лишь начинающему изучать астрологию или же пытавшемуся изучать ее раньше, но не нашедшему подходящей, доступной книги.-  Дается обширная справочная информация, материал излагается просто и понятно, адаптирован для тех, кто только начинает знакомство с астрологией.  - Вы сможете составить индивидуальный гороскоп (карту рождения) и сделать прогноз на будущее, узнать черты характера, понять мотивы поведения, возможное будущее человека.- Трактовки положений гороскопа, представленные в книге, можно использовать как базу для написания расширенного толкования карты рождения.Для кого эта книгаДля тех, кто: - осваивает астрологию с нуля- разбирается в основах, но намерен изучить тему глубже- хочет научиться составлять и трактовать индивидуальные гороскопы- стремится понять себя и окружающих- пытается постигнуть устройство Вселенной.Почему решили издатьАвтор около 30 лет изучает и преподает астрологию, превосходно разбирается в теме. Обширные знания и богатый опыт преподавания позволили ему написать самоучитель по астрологии, который освоят даже новички. Читатель сможет вручную рассчитать гороскоп, не прибегая к помощи компьютерной программы. А представленные толкования каждого положения в гороскопе помогут нарисовать картину жизни человека.",9 500 тг,4,Весь,2019 г.,9785957332480,528,Твердый,215 мм x 145 мм,30 мм,725 г.,http://www.bookcity.kz/content/images/thumbs/5123333_1456033.jpeg
Астромагия и 12 архетипов Богини. Как изменить свою жизнь,Блеквуд Д.,"В вас ""живут"" все двенадцать знаков зодиака. Благодаря популярным гороскопам в журналах многие считают, что их знак — тот, в котором в момент их рождения было расположено Солнце. Но это лишь часть описания личности, не раскрывающая ее полного потенциала. Перед прочтением книги вам нужно сделать свою карту рождения (это несложно!). Вы увидите, что эта карта содержит весь зодиак. А значит, вы можете использовать все космические энергии. Как? Проработать архетипы, отвечающие за различные сферы жизни. Часто мне доводилось слышать сетования друзей: ""Ах, был бы у меня в карте сильный знак Девы, тогда я была бы более ответственной и организованной!"" Или: ""Как бы мне хотелось быть менее подозрительным, но что делать, я же — типичный Скорпион!"" Или: ""Завидую Козерогам-карьеристам, мой знак Рыбы вечно мешает мне в продвижении по службе"". Это — примеры поверхностного знания астрологии, такой подход лишь ограничивает потенциал личности. Дело в том, что у каждого в карте рождения есть и Дева, и Козерог, и Рыбы — так что все астрологические архетипы ждут встречи с вами. А чтобы было проще воспринимать информацию, я связала знаки зодиака с архетипами разных богинь.",6 500 тг,3,Весь,2018 г.,9785957334286,Твердый,21 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5126092_1458598.jpeg
Афина Паллада,Микушина Т.Н.,"Книга продолжает серию ""Владыки Мудрости"".В серии выходят сборники Посланий Учителей, наиболее известных современному человечеству. Эти Послания переданы через Посланника Т.Н.Микушину, которая работает под руководством Владык Мудрости с 2004 года. С помощью особой методики Т.Н.Микушина принимает Послания более чем от 50-ти Существ Света.В книге содержатся Послания Афины Паллады. Вот некоторые из Учений, содержащихся в Посланиях Афины Паллады: о проявлении Закона Кармы об элементальной жизни о наступлении нового этапа в развитии человечества о преодолении насилия в сознании.",1 800 тг,3,СириуС,2016 г.,9785990717411,112,Твердый,140 мм x 100 мм,10 мм,140 г.,http://www.bookcity.kz/content/images/thumbs/5112883_1446214.jpeg
"Ах вот оно что! Дзен - это будильник, который пробуждает ото сна",Ошо,"""АннотацияОшо всегда говорил, что беда современного человека - это стремление сделать простые вещи сложными. Он уверен, что «достигаторам» трудно познать дзен - это быстрее случится «само», однажды, внезапно. Главное - перестать фанатично стремиться к просветлению и стараться искать его в мелочах. И тогда в один прекрасный день вы скажете: «Ах вот оно что!»В этой серии бесед Ошо предлагает вашему вниманию подборку классических дзен-историй. Вы убедитесь, что для обретения просветления не нужно прилагать больших усилий. Ошо дает один совет: «пробудиться» от действий на автомате - к осознанной жизни, которая (вы удивитесь!) каждую секунду полна радостных и счастливых мгновений. Вы узнаете, какие бывают инструменты дзен и как их использовать, чтобы действовать решительно, с ясностью и осознанием, проживать по максимуму каждую секунду и трансформировать самую обыденную деятельность во что-то уникальное, неповторимое и чудесное. Ведь это и есть просветление.«Дзен - это не философия. Это будильник, пробуждающий к новой жизни - удивительной и радостной. На протяжении веков вы спали. Вы забыли, что такое осознанность. Пора пробудиться». ОШОО чем книгаКогда внезапно в вас все проясняется, в вас поднимается великая радость и празднование, и все ваше бытие, каждый фибр вашего тела, ума и души танцует. Вы говорите: «Ах вот оно что!» Великий крик радости возникает в вашем существе. Это - просветление. Внезапно с крыши начинают падать звезды. Вы становитесь частью вечного танца существования.Дзен - это не учение, потому что дзен знает, что вы спите. Первое, что нужно сделать, - не учить вас. Первое, что нужно сделать, - разбудить вас. И дзен - это будильник.Дзен верит во внезапное просветление: нужна лишь определенная ситуация, чтобы вас пробудить. Если вы будете немного бдительными, достаточно небольшого будильника, и внезапно вы пробуждаетесь. И все сны со всеми их долгими, долгими желаниями, путешествиями, королевствами, горами, океанами исчезли в один миг. И тогда будет то самое «Ах вот оно что!».ОшоПочему книгу стоит прочитатьПрочитав книгу, вы будете чаще радоваться (уже ради одного это прочитать стоит!). Вы начнете замечать те самые мелкие приятности и неожиданности, которые делают обычный день - замечательным. Ошо учит нас просто быть, не превращать просветление в великую цель, которую нужно непременно достичь: «Просветление - это не достижение, оно может случиться в момент, мгновенно». И тогда вашим «будильником» может стать городской закат, составление обычного отчета или процесс приготовления супа. Для кого эта книгаМы рекомендуем книгу тем, кто за ежедневной суетой забыл о том, что жизнь прекрасна. Также она понравится начинающим читателям Ошо (так как хорошо отражает его главные идеи и мировосприятие), и будет полезна тем, кто любит восточную культуру, эзотерическую литературу и различные духовные практики. Почему решили издатьКнига откроет вам новое, отличное от привычного, понимание просветления и, несомненно, станет еще одним откровением, подаренным Ошо.""",4 900 тг,0,Весь,2018 г.,9785957333838,256,Твердый,12 мм,405 г.,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5123382_1456084.jpeg
Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно,Неизвестно
Баланс тела-ума. Как научиться слушать и понимать свое тело + CD,Ошо,"Мы привыкли к идее, что мышление - основа нашей жизнедеятельности, а наш ум - основа всего. Но, игнорируя тело, мы погружаемся в болезни, напряжение и дискомфорт. Как научиться быть расслабленным и радостным, здоровым телом и здоровым душой? В этой книге, собранной из различных бесед, мы встречаемся с удивительно нежным и благодарным отношением к телу, которое Ошо пытается передать нам с любовью, юмором и глубоким пониманием природы человека. Он подводит нас к пониманию истинной ценности нашего физического тела, его разумности и силы. В восстановлении баланса между умом и телом Ошо видит возможность сделать нашу жизнь более наполненной, радостной и счастливой. К книге прилагается CD с записью направляемого медитационного процесса «Напоминая себе забытый язык общения с умом и телом», который работает с бессонницей, стрессом, связанными с напряжением головными болями, расстройствами пищеварения, болями в шее и плечах, и другими проблемами. Гармонизация связи...",5 400 тг,3,Весь,2006 г.,9785957318477,238,Твердый,215 мм x 145 мм,15 мм,321 г.,http://www.bookcity.kz/content/images/thumbs/5019077_1339669.jpeg
Бардо Тхёдол. Тибетская книга мертвых.,Боченков А.И.,"""Тибетская Книга мёртвых"" — так, по аналогии с древнеегипетской ""Книгой мертвых"", на Западе называют сакральную книгу буддизма ""Бардо Тхёдол"". Основанная на особой концепции смерти и буддийских идеях просветления и спасения, ""Бардо Тхёдол"" расширяет человеческие познания о жизни. Эта книга помогает посвященным ощутить каждую секунду своего бытия как движение Лодки жизни по Реке времени. ""Тибетская книга мертвых"" оказала значительное влияние на научные взгляды К. Г. Юнга, теорию психоанализа и всю современную психологию.",3 100 тг,5,АСТ,2019 г.,9785171120368,Твердый,23 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5125144_1457718.jpeg
Без зла в себе,Лууле Виилма,"Дипломированный врач и эзотерик, Лууле Виилма учит в своих книгах, что человек сам создаёт энергетическую предпосылку для возникновения заболеваний, притягивая своими мыслями стрессы. Первопричину любой болезни следует искать в самом человеке. Каждый может исцелить себя, если научится высвобождать стрессы, являющиеся причиной недугов. Книга ""Без зла в себе"" поможет читателю обрести путь радости, единства и сотворчества со Вселенной! Возможности такого освобождение — безграничны. Путь, который ведёт к здоровью и долголетию — это душевная чистота, душевный свет и душевная теплота.",3 100 тг,0,Эксмо,2019 г.,9785041024185,Мягкий,15 мм,Неизвестно,Неизвестно,Неизвестно,http://www.bookcity.kz/content/images/thumbs/5132334_1464681.jpeg
